aX,aY,aZ,gX,gY,gZ
0.119,0.959,-0.199,-0.916,0.671,-0.610
0.120,0.959,-0.198,-1.221,0.793,-0.732
0.121,0.957,-0.198,-1.343,0.732,-0.854
0.121,0.958,-0.200,-1.526,0.916,-0.916
0.121,0.959,-0.203,-1.709,0.671,-0.854
0.121,0.958,-0.205,-1.465,0.671,-0.916
0.121,0.958,-0.205,-1.343,0.732,-1.038
0.121,0.958,-0.206,-1.526,0.854,-0.916
0.122,0.957,-0.206,-1.526,1.038,-1.038
0.121,0.957,-0.206,-1.526,0.977,-1.282
0.122,0.958,-0.210,-1.282,0.854,-1.160
0.122,0.957,-0.211,-1.343,1.099,-1.038
0.124,0.959,-0.211,-1.465,1.221,-1.099
0.127,0.959,-0.210,-1.221,1.221,-1.038
0.127,0.959,-0.210,-1.221,0.977,-1.038
0.125,0.959,-0.210,-1.038,0.793,-0.854
0.124,0.959,-0.211,-0.977,0.732,-0.671
0.124,0.959,-0.211,-0.671,0.671,-0.854
0.125,0.959,-0.211,-0.610,0.549,-0.610
0.125,0.959,-0.210,-0.549,0.488,-0.549
0.125,0.958,-0.211,-0.671,0.549,-0.610
0.123,0.958,-0.210,-0.610,0.488,-0.671
0.123,0.958,-0.209,-0.427,0.488,-0.549
0.122,0.959,-0.208,-0.183,0.427,-0.610
0.125,0.959,-0.206,-0.244,0.366,-0.610
0.124,0.959,-0.205,-0.610,0.244,-0.549
0.123,0.960,-0.204,-0.610,0.427,-0.610
0.122,0.961,-0.206,-0.610,0.488,-0.610
0.122,0.958,-0.205,-0.549,0.366,-0.671
0.123,0.958,-0.206,-0.488,0.305,-0.488
0.123,0.958,-0.206,-0.671,0.549,-0.610
0.123,0.958,-0.205,-0.671,0.427,-0.610
0.124,0.958,-0.205,-0.854,0.549,-0.671
0.122,0.960,-0.204,-0.854,0.671,-0.793
0.121,0.959,-0.204,-1.038,0.854,-0.671
0.122,0.959,-0.201,-0.916,0.977,-0.610
0.124,0.961,-0.204,-0.854,0.671,-0.610
0.125,0.959,-0.207,-0.916,0.610,-0.732
0.125,0.958,-0.209,-1.099,0.488,-0.549
0.124,0.959,-0.207,-1.099,0.549,-0.671
0.123,0.958,-0.208,-1.099,0.732,-0.732
0.123,0.958,-0.208,-0.916,0.732,-0.732
0.123,0.958,-0.208,-0.977,0.610,-0.671
0.123,0.959,-0.208,-0.732,0.732,-0.549
0.122,0.958,-0.208,-0.854,0.732,-0.549
0.123,0.958,-0.206,-0.977,0.732,-0.732
0.124,0.957,-0.208,-0.732,0.854,-0.732
0.125,0.960,-0.209,-0.854,0.916,-0.610
0.125,0.960,-0.208,-0.916,0.793,-0.671
0.126,0.959,-0.207,-0.793,0.732,-0.488
0.124,0.959,-0.204,-0.854,0.793,-0.427
0.123,0.958,-0.204,-0.793,0.671,-0.610
0.122,0.958,-0.205,-0.977,0.305,-0.488
0.121,0.959,-0.207,-0.916,0.671,-0.549
0.122,0.959,-0.208,-0.732,0.732,-0.610
0.123,0.960,-0.208,-0.793,0.671,-0.549
0.124,0.959,-0.209,-0.793,0.793,-0.732
0.124,0.959,-0.208,-0.610,0.854,-0.671
0.122,0.957,-0.208,-0.854,0.671,-0.732
0.122,0.958,-0.206,-0.732,0.732,-0.671
0.122,0.958,-0.206,-0.671,0.610,-0.732
0.122,0.959,-0.207,-0.793,0.671,-0.732
0.122,0.961,-0.207,-0.793,0.732,-0.916
0.124,0.960,-0.207,-0.671,0.671,-1.099
0.125,0.958,-0.208,-0.671,0.488,-0.916
0.125,0.960,-0.208,-0.793,0.488,-0.916
0.122,0.958,-0.207,-0.732,0.366,-0.793
0.122,0.958,-0.207,-0.671,0.610,-0.732
0.122,0.961,-0.206,-0.732,0.793,-0.671
0.124,0.961,-0.206,-0.427,0.732,-0.610
0.126,0.958,-0.205,-0.671,0.427,-0.610
0.124,0.958,-0.205,-0.793,0.732,-0.671
0.123,0.959,-0.205,-0.793,0.610,-0.610
0.123,0.959,-0.207,-0.854,0.732,-0.610
0.124,0.960,-0.207,-0.793,0.793,-0.671
0.124,0.958,-0.208,-0.793,0.671,-0.610
0.125,0.959,-0.207,-0.916,0.610,-0.488
0.124,0.959,-0.208,-0.916,0.732,-0.549
0.124,0.960,-0.208,-0.977,0.549,-0.671
0.123,0.959,-0.208,-0.732,0.549,-0.610
0.123,0.961,-0.208,-0.854,0.854,-0.549
0.124,0.958,-0.208,-0.732,0.610,-0.610
0.125,0.959,-0.208,-0.732,0.671,-0.488
0.125,0.959,-0.208,-0.610,0.732,-0.488
0.125,0.959,-0.209,-0.793,0.610,-0.427
0.126,0.958,-0.209,-0.854,0.549,-0.488
0.122,0.959,-0.208,-1.038,0.549,-0.549
0.121,0.958,-0.208,-0.793,0.427,-0.610
0.122,0.958,-0.207,-0.732,0.549,-0.488
0.124,0.959,-0.206,-0.732,0.427,-0.427
0.123,0.959,-0.206,-0.671,0.549,-0.549
0.124,0.959,-0.206,-0.793,0.549,-0.488
0.123,0.960,-0.207,-0.916,0.549,-0.610
0.122,0.959,-0.206,-0.916,0.610,-0.671
0.121,0.958,-0.206,-0.854,0.671,-0.610
0.121,0.958,-0.207,-0.793,0.732,-0.610
0.122,0.958,-0.207,-0.854,0.610,-0.732
0.123,0.958,-0.206,-0.793,0.610,-0.916
0.122,0.959,-0.205,-1.038,0.549,-0.916
0.122,0.958,-0.205,-0.916,0.427,-0.793
0.122,0.958,-0.206,-0.732,0.427,-0.916
0.120,0.958,-0.208,-0.916,0.549,-0.916
0.122,0.958,-0.209,-0.916,0.732,-0.793

0.121,0.958,-0.204,-0.854,0.488,-0.854
0.122,0.958,-0.203,-0.854,0.549,-0.793
0.125,0.960,-0.204,-0.854,0.427,-0.793
0.125,0.962,-0.204,-0.732,0.427,-0.732
0.125,0.961,-0.204,-0.732,0.427,-0.610
0.123,0.959,-0.205,-0.854,0.610,-0.610
0.120,0.960,-0.204,-0.732,0.671,-0.732
0.122,0.958,-0.205,-0.732,0.610,-0.793
0.123,0.958,-0.205,-0.916,0.549,-0.610
0.122,0.958,-0.207,-0.793,0.488,-0.671
0.122,0.959,-0.205,-0.854,0.549,-0.671
0.122,0.962,-0.205,-0.854,0.488,-0.793
0.123,0.962,-0.205,-0.854,0.549,-0.793
0.122,0.959,-0.203,-0.793,0.366,-0.732
0.121,0.957,-0.204,-0.916,0.549,-0.732
0.121,0.957,-0.204,-0.793,0.549,-0.916
0.123,0.958,-0.205,-0.916,0.549,-0.793
0.124,0.960,-0.206,-0.854,0.427,-0.793
0.124,0.962,-0.204,-0.732,0.366,-0.854
0.124,0.961,-0.205,-0.854,0.488,-0.854
0.123,0.960,-0.203,-1.038,0.549,-0.854
0.122,0.958,-0.204,-0.793,0.488,-0.793
0.123,0.958,-0.206,-0.610,0.549,-0.732
0.123,0.959,-0.205,-0.671,0.488,-0.793
0.123,0.960,-0.204,-0.732,0.366,-0.732
0.123,0.960,-0.205,-0.916,0.366,-0.854
0.122,0.958,-0.203,-0.916,0.610,-0.854
0.123,0.958,-0.203,-0.732,0.488,-0.732
0.122,0.958,-0.204,-1.038,0.427,-0.916
0.123,0.959,-0.204,-0.732,0.488,-0.671
0.124,0.961,-0.204,-0.671,0.427,-0.854
0.123,0.960,-0.204,-0.732,0.366,-0.732
0.123,0.959,-0.205,-0.854,0.305,-0.793
0.125,0.958,-0.204,-0.977,0.061,-0.854
0.123,0.958,-0.203,-1.160,0.244,-0.977
0.122,0.959,-0.203,-1.038,0.305,-0.854
0.123,0.959,-0.203,-1.099,0.488,-0.793
0.123,0.959,-0.204,-1.099,0.488,-0.916
0.123,0.958,-0.203,-1.038,0.793,-0.671
0.122,0.960,-0.204,-0.793,0.732,-0.488
0.123,0.959,-0.202,-0.793,0.671,-0.549
0.122,0.960,-0.204,-0.916,0.549,-0.549
0.123,0.961,-0.204,-0.793,0.549,-0.793
0.123,0.960,-0.205,-0.916,0.549,-0.854
0.124,0.958,-0.206,-0.977,0.488,-0.732
0.124,0.958,-0.205,-0.854,0.244,-0.793
0.123,0.958,-0.206,-0.732,0.549,-0.732
0.121,0.959,-0.205,-0.732,0.793,-0.610
0.122,0.959,-0.204,-0.671,0.610,-0.671
0.123,0.961,-0.204,-0.671,0.488,-0.671
0.122,0.959,-0.204,-0.916,0.427,-0.732
0.123,0.960,-0.204,-0.549,0.549,-0.549
0.122,0.957,-0.204,-0.732,0.549,-0.732
0.123,0.960,-0.204,-0.916,0.427,-0.793
0.122,0.961,-0.204,-0.854,0.427,-0.671
0.122,0.961,-0.202,-0.916,0.549,-0.610
0.125,0.957,-0.202,-0.916,0.610,-0.732
0.123,0.958,-0.202,-0.916,0.610,-0.671
0.119,0.958,-0.204,-0.793,0.610,-0.610
0.115,0.957,-0.204,-0.916,0.916,-0.732
0.121,0.959,-0.204,-0.732,1.038,-0.916
0.128,0.962,-0.203,-1.160,0.732,-0.793
0.129,0.962,-0.204,-1.160,0.427,-0.671
0.127,0.960,-0.205,-0.977,0.610,-0.549
0.123,0.958,-0.205,-0.854,0.366,-0.488
0.120,0.958,-0.205,-0.854,0.549,-0.549
0.120,0.959,-0.206,-0.916,0.671,-0.549
0.123,0.960,-0.206,-1.038,0.671,-0.427
0.124,0.960,-0.204,-0.793,0.793,-0.671
0.123,0.961,-0.203,-0.854,0.854,-0.671
0.123,0.959,-0.203,-0.977,0.732,-0.610
0.122,0.958,-0.203,-0.916,0.793,-0.671
0.121,0.958,-0.203,-0.977,0.671,-0.671
0.122,0.959,-0.203,-1.038,0.732,-0.793
0.123,0.958,-0.205,-1.038,0.610,-0.854
0.122,0.958,-0.204,-1.282,0.488,-0.916
0.122,0.959,-0.205,-1.038,0.610,-0.916
0.121,0.960,-0.205,-0.916,0.671,-0.793
0.122,0.960,-0.205,-0.671,0.732,-0.671
0.124,0.960,-0.205,-0.854,0.671,-0.793
0.125,0.958,-0.207,-0.793,0.549,-0.671
0.125,0.959,-0.204,-0.732,0.671,-0.671
0.123,0.959,-0.203,-0.732,0.671,-0.671
0.123,0.959,-0.203,-0.854,0.854,-0.610
0.122,0.959,-0.203,-0.916,0.671,-0.610
0.123,0.961,-0.204,-0.854,0.488,-0.671
0.123,0.960,-0.205,-0.916,0.610,-0.610
0.123,0.960,-0.205,-0.732,0.549,-0.488
0.125,0.958,-0.205,-0.732,0.610,-0.549
0.123,0.957,-0.205,-0.916,0.488,-0.671
0.122,0.958,-0.205,-0.854,0.610,-0.610
0.122,0.961,-0.205,-0.854,0.793,-0.732
0.124,0.961,-0.204,-0.671,0.977,-0.671
0.124,0.959,-0.204,-0.732,0.854,-0.671
0.124,0.959,-0.203,-0.854,0.671,-0.549
0.124,0.958,-0.204,-0.916,0.732,-0.610
0.123,0.959,-0.205,-0.854,0.488,-0.671
0.122,0.960,-0.205,-1.099,0.549,-0.671
0.123,0.961,-0.204,-0.977,0.793,-0.793
0.123,0.961,-0.203,-0.854,0.732,-0.671
0.122,0.960,-0.203,-0.793,0.916,-0.610
0.123,0.959,-0.204,-0.854,0.671,-0.610
0.123,0.958,-0.204,-0.854,0.488,-0.671
0.120,0.961,-0.207,-0.977,0.549,-0.610
0.122,0.959,-0.205,-0.854,0.549,-0.671
0.124,0.960,-0.205,-0.854,0.549,-0.671
0.125,0.958,-0.203,-0.793,0.549,-0.549
0.123,0.958,-0.205,-0.793,0.488,-0.610
0.122,0.959,-0.205,-0.793,0.793,-0.732
0.121,0.962,-0.205,-0.854,0.732,-0.793
0.123,0.962,-0.205,-0.732,0.549,-0.671
0.123,0.959,-0.204,-0.793,0.549,-0.671
0.123,0.958,-0.205,-0.671,0.610,-0.610
0.123,0.959,-0.206,-0.732,0.732,-0.732
0.123,0.958,-0.204,-0.732,0.793,-0.732
0.122,0.959,-0.205,-0.854,0.732,-0.793
0.123,0.959,-0.203,-0.793,0.549,-0.732
0.122,0.960,-0.205,-0.793,0.488,-0.671
0.119,0.960,-0.204,-0.732,0.549,-0.671
0.122,0.959,-0.204,-0.732,0.732,-0.671
0.126,0.960,-0.202,-0.793,0.610,-0.610
0.128,0.962,-0.203,-0.916,0.488,-0.610
0.126,0.961,-0.205,-0.916,0.427,-0.549
0.122,0.961,-0.206,-0.977,0.366,-0.549
0.120,0.959,-0.205,-0.732,0.549,-0.549
0.122,0.958,-0.205,-0.488,0.732,-0.610
0.122,0.958,-0.205,-0.732,0.671,-0.610
0.121,0.958,-0.204,-0.977,0.793,-0.610
0.121,0.961,-0.204,-0.793,0.671,-0.549
0.122,0.962,-0.203,-0.916,0.610,-0.793
0.123,0.962,-0.203,-0.793,0.549,-0.671
0.123,0.960,-0.202,-0.793,0.427,-0.549
0.122,0.957,-0.203,-0.732,0.610,-0.549
0.121,0.956,-0.204,-0.916,0.549,-0.488
0.120,0.958,-0.204,-0.916,0.671,-0.671
0.121,0.961,-0.204,-0.732,0.732,-0.793
0.123,0.963,-0.204,-0.671,0.854,-0.732
0.124,0.960,-0.204,-0.854,0.671,-0.610
0.125,0.958,-0.205,-0.977,0.549,-0.732
0.122,0.956,-0.207,-1.099,0.488,-0.854
0.121,0.957,-0.208,-0.854,0.488,-0.732
0.123,0.959,-0.207,-0.732,0.427,-0.671
0.124,0.959,-0.206,-0.549,0.488,-0.793
0.124,0.959,-0.205,-0.671,0.427,-0.671
0.123,0.960,-0.203,-0.732,0.610,-0.549
0.120,0.958,-0.203,-0.793,0.793,-0.732
0.122,0.960,-0.205,-0.793,0.732,-0.610
0.123,0.959,-0.204,-0.854,0.488,-0.610
0.123,0.959,-0.203,-0.671,0.488,-0.732
0.122,0.960,-0.203,-0.610,0.610,-0.732
0.122,0.958,-0.203,-0.854,0.732,-0.793
0.122,0.956,-0.203,-1.038,0.793,-0.732
0.120,0.959,-0.203,-0.793,0.854,-0.671
0.121,0.960,-0.203,-0.793,0.732,-0.732
0.123,0.960,-0.203,-0.732,0.549,-0.671
0.124,0.960,-0.203,-0.732,0.488,-0.732
0.124,0.959,-0.205,-1.038,0.488,-0.671
0.122,0.958,-0.207,-1.099,0.732,-0.732
0.122,0.959,-0.206,-1.099,0.854,-0.671
0.123,0.960,-0.205,-0.854,0.488,-0.671
0.123,0.962,-0.204,-0.732,0.549,-0.610
0.123,0.959,-0.204,-0.854,0.793,-0.610
0.123,0.959,-0.204,-0.916,0.732,-0.549
0.121,0.958,-0.203,-0.977,0.671,-0.610
0.122,0.958,-0.205,-0.916,0.488,-0.549
0.123,0.958,-0.204,-0.793,0.488,-0.610
0.123,0.959,-0.205,-0.916,0.549,-0.732
0.123,0.960,-0.206,-0.916,0.671,-0.732
0.122,0.958,-0.204,-0.977,0.671,-0.610
0.122,0.958,-0.204,-0.977,0.732,-0.610
0.123,0.958,-0.203,-0.977,0.854,-0.671
0.122,0.960,-0.204,-0.977,0.671,-0.671
0.122,0.959,-0.204,-0.916,0.671,-0.732
0.121,0.961,-0.204,-0.793,0.610,-0.671
0.123,0.961,-0.205,-0.916,0.671,-0.854
0.124,0.957,-0.205,-1.099,0.732,-0.793
0.124,0.957,-0.204,-0.916,0.610,-0.793
0.121,0.958,-0.205,-0.916,0.488,-0.732
0.120,0.961,-0.205,-0.854,0.488,-0.793
0.121,0.960,-0.205,-0.793,0.671,-0.793
0.123,0.958,-0.203,-0.977,0.671,-0.610
0.125,0.960,-0.203,-0.854,0.793,-0.732
0.127,0.961,-0.206,-0.854,0.793,-0.610
0.126,0.959,-0.204,-1.038,0.610,-0.671
0.121,0.961,-0.205,-0.854,0.732,-0.610
0.122,0.961,-0.204,-0.671,0.732,-0.549
0.123,0.961,-0.203,-0.854,0.610,-0.549
0.122,0.958,-0.204,-0.854,0.671,-0.610
0.121,0.958,-0.204,-0.793,0.671,-0.610
0.122,0.959,-0.205,-0.854,0.671,-0.549
0.121,0.961,-0.205,-0.916,0.671,-0.671
0.122,0.962,-0.204,-0.854,0.732,-0.793
0.124,0.958,-0.204,-1.038,0.671,-0.732
0.123,0.958,-0.203,-0.793,0.610,-0.732
0.120,0.958,-0.205,-0.793,0.793,-0.977
0.121,0.958,-0.205,-0.916,0.854,-0.977
0.123,0.959,-0.204,-0.793,0.793,-0.671
0.125,0.961,-0.204,-0.977,0.610,-0.610
0.123,0.961,-0.205,-0.854,0.671,-0.671
0.124,0.959,-0.205,-0.793,0.488,-0.671
0.122,0.958,-0.205,-0.977,0.610,-0.671
0.121,0.958,-0.205,-0.854,0.610,-0.671
0.121,0.959,-0.205,-0.793,0.671,-0.732
0.123,0.961,-0.204,-0.793,0.671,-0.671
0.124,0.959,-0.206,-0.793,0.610,-0.549
0.123,0.959,-0.205,-0.854,0.366,-0.610
0.122,0.959,-0.204,-0.732,0.671,-0.488
0.122,0.958,-0.204,-0.671,0.549,-0.671
0.124,0.958,-0.203,-0.671,0.610,-0.610
0.123,0.960,-0.203,-0.610,0.671,-0.671
0.124,0.960,-0.204,-0.793,0.549,-0.549
0.123,0.960,-0.204,-0.854,0.549,-0.549
0.122,0.959,-0.204,-0.671,0.488,-0.610
0.123,0.960,-0.204,-0.732,0.427,-0.671
0.121,0.959,-0.204,-0.793,0.671,-0.610
0.121,0.960,-0.204,-0.671,0.793,-0.610
0.122,0.959,-0.205,-0.793,0.732,-0.610
0.122,0.958,-0.205,-0.854,0.671,-0.793
0.123,0.959,-0.204,-0.916,0.671,-0.671
0.122,0.959,-0.204,-0.916,0.732,-0.671
0.121,0.959,-0.204,-1.099,0.732,-0.549
0.122,0.961,-0.203,-0.977,0.549,-0.671
0.123,0.961,-0.204,-1.038,0.671,-0.732
0.125,0.959,-0.205,-0.916,0.427,-0.671
0.126,0.958,-0.206,-0.916,0.549,-0.488
0.123,0.958,-0.205,-0.916,0.488,-0.549
0.122,0.959,-0.206,-0.977,0.671,-0.549
0.122,0.960,-0.205,-0.854,0.793,-0.610
0.122,0.961,-0.205,-0.793,0.793,-0.732
0.124,0.961,-0.204,-0.854,0.732,-0.732
0.124,0.959,-0.204,-0.671,0.671,-0.549
0.123,0.959,-0.204,-0.488,0.549,-0.610
0.121,0.958,-0.205,-0.793,0.366,-0.671
0.122,0.958,-0.205,-0.793,0.427,-0.671
0.122,0.959,-0.205,-0.854,0.488,-0.732
0.123,0.961,-0.205,-0.732,0.671,-0.671
0.123,0.960,-0.204,-0.488,0.671,-0.732
0.124,0.958,-0.203,-0.549,0.488,-0.610

0.026,0.980,-0.156,-3.357,-5.615,0.732
0.017,0.975,-0.151,-3.357,-4.578,-0.366
0.023,0.974,-0.149,-2.991,-3.784,-1.526
0.030,0.966,-0.150,-2.869,-3.540,-2.563
0.035,0.959,-0.157,-2.808,-3.235,-3.235
0.040,0.952,-0.167,-2.747,-3.052,-3.967
0.046,0.955,-0.169,-2.625,-2.869,-4.517
0.051,0.959,-0.173,-2.625,-2.380,-5.249
0.055,0.967,-0.166,-2.319,-1.831,-5.493
0.064,0.970,-0.161,-2.380,-1.526,-5.615
0.072,0.968,-0.159,-2.441,-1.343,-5.493
0.078,0.966,-0.157,-2.441,-1.526,-5.066
0.084,0.965,-0.159,-2.563,-1.770,-4.517
0.086,0.969,-0.160,-2.502,-2.075,-4.150
0.092,0.965,-0.160,-2.747,-2.258,-3.784
0.098,0.964,-0.161,-2.930,-2.441,-2.991
0.103,0.967,-0.161,-3.418,-2.869,-1.953
0.111,0.969,-0.158,-2.991,-3.540,-0.793
0.119,0.962,-0.164,-3.418,-4.333,0.427
0.117,0.966,-0.169,-3.784,-5.371,1.526
0.115,0.959,-0.178,-4.089,-6.287,2.686
0.099,0.973,-0.177,-4.578,-6.287,3.540
0.062,0.987,-0.161,-4.028,-5.005,4.150
0.049,0.983,-0.147,-3.662,-3.296,4.333
0.058,0.998,-0.146,-3.418,-1.648,4.456
0.085,0.989,-0.151,-2.991,-2.075,5.249
0.113,0.976,-0.170,-3.662,-3.967,5.859
0.093,0.990,-0.171,-4.395,-5.432,6.042
0.044,0.995,-0.163,-4.272,-5.066,5.493
0.013,0.987,-0.156,-3.723,-3.357,4.822
0.013,0.994,-0.164,-3.052,-1.099,3.662
0.033,0.994,-0.169,-2.258,0.732,2.869
0.073,0.961,-0.176,-2.258,0.488,2.258
0.083,0.940,-0.187,-3.113,-0.366,1.648
0.045,0.954,-0.187,-3.235,-0.061,0.793
0.018,0.958,-0.185,-2.747,1.404,-0.183
0.005,0.965,-0.176,-2.258,3.357,-1.343
0.019,0.958,-0.175,-1.526,4.761,-2.136
0.041,0.948,-0.188,-1.282,5.737,-2.930
0.040,0.951,-0.191,-1.038,6.531,-3.601
0.042,0.946,-0.190,-0.732,7.690,-4.150
0.050,0.953,-0.191,-0.366,8.057,-4.700
0.066,0.965,-0.188,-0.061,7.996,-4.883
0.085,0.970,-0.185,0.305,7.446,-4.761
0.087,0.967,-0.186,0.488,6.653,-4.578
0.078,0.959,-0.189,0.610,6.165,-4.517
0.080,0.958,-0.196,0.671,5.615,-4.333
0.088,0.962,-0.202,0.854,4.822,-4.089
0.090,0.967,-0.200,0.977,4.028,-3.784
0.086,0.973,-0.196,1.221,3.662,-3.601
0.083,0.977,-0.191,1.770,3.601,-3.479
0.083,0.978,-0.188,2.136,3.662,-3.357
0.085,0.972,-0.182,2.258,3.052,-2.991
0.090,0.968,-0.185,2.319,2.319,-2.502
0.084,0.968,-0.180,2.563,2.136,-2.136
0.072,0.964,-0.177,2.747,2.258,-2.014
0.070,0.969,-0.174,2.808,2.380,-1.831
0.078,0.968,-0.172,2.808,2.380,-1.831
0.075,0.971,-0.168,3.235,2.075,-1.892
0.071,0.966,-0.167,3.479,2.136,-2.136
0.068,0.973,-0.165,3.357,1.831,-2.258
0.062,0.981,-0.162,3.662,1.587,-2.380
0.060,0.967,-0.156,3.845,1.770,-2.258
0.065,0.957,-0.154,3.662,1.587,-2.502
0.074,0.954,-0.163,3.357,1.282,-2.991
0.072,0.959,-0.173,3.296,1.343,-3.235
0.065,0.969,-0.173,3.479,1.587,-3.418
0.057,0.976,-0.167,3.723,2.441,-3.540
0.061,0.976,-0.158,4.211,3.296,-3.540
0.079,0.974,-0.156,4.150,3.540,-3.601
0.081,0.980,-0.151,4.028,3.418,-3.723
0.076,0.976,-0.147,3.967,3.296,-3.723
0.063,0.972,-0.148,3.784,3.845,-3.723
0.051,0.983,-0.145,4.028,5.310,-3.784
0.076,0.978,-0.143,4.272,5.737,-3.601
0.108,0.966,-0.149,3.906,4.944,-3.418
0.114,0.967,-0.152,3.479,3.601,-3.235
0.100,0.972,-0.154,3.113,2.441,-3.113
0.079,0.973,-0.155,3.052,2.136,-3.174
0.067,0.971,-0.150,3.113,2.625,-3.052
0.061,0.971,-0.142,3.174,3.723,-3.113
0.062,0.978,-0.141,3.235,4.639,-3.357
0.069,0.983,-0.146,3.540,5.371,-3.357
0.087,0.973,-0.147,3.662,5.310,-3.174
0.101,0.964,-0.150,3.540,4.761,-2.930
0.097,0.968,-0.148,3.235,4.028,-2.930
0.094,0.974,-0.141,3.174,3.418,-2.686
0.102,0.973,-0.147,2.808,2.380,-2.441
0.091,0.973,-0.150,2.747,1.709,-2.136
0.073,0.977,-0.144,2.747,2.014,-2.014
0.079,0.972,-0.138,2.930,2.502,-1.831
0.099,0.968,-0.138,2.869,2.197,-1.709
0.107,0.977,-0.142,2.441,1.831,-1.587
0.102,0.987,-0.138,2.014,1.038,-1.038
0.090,0.973,-0.136,2.014,0.061,-0.732
0.082,0.965,-0.132,1.892,-0.244,-0.549
0.085,0.969,-0.136,1.770,-0.671,-0.488
0.086,0.974,-0.139,1.465,-0.793,-0.488
0.083,0.969,-0.136,1.526,-0.549,-0.244
0.088,0.973,-0.134,1.221,-0.366,-0.061
0.096,0.980,-0.138,1.099,-0.610,0.183
0.093,0.979,-0.144,0.977,-1.099,0.244
0.072,0.974,-0.145,0.916,-0.977,0.305
0.064,0.975,-0.134,1.099,0.366,0.305
0.084,0.977,-0.121,0.977,0.732,0.366
0.102,0.973,-0.124,0.244,0.000,0.610
0.095,0.970,-0.124,-0.183,-0.793,0.732
0.081,0.971,-0.129,-0.610,-1.099,0.793
0.062,0.977,-0.128,-0.610,-0.305,0.671
0.060,0.975,-0.126,-0.427,0.977,0.366
0.070,0.974,-0.133,-0.427,1.770,0.366
0.080,0.986,-0.132,-0.366,2.441,0.427
0.098,0.978,-0.140,0.000,2.014,0.854
0.097,0.974,-0.145,-0.305,1.526,1.221
0.097,0.967,-0.143,-0.427,0.854,1.526
0.094,0.967,-0.148,-0.610,0.427,1.953
0.088,0.976,-0.144,-0.366,0.305,2.319
0.093,0.973,-0.146,-0.122,0.244,2.808
0.090,0.967,-0.147,-0.061,-0.183,3.052
0.082,0.968,-0.145,-0.061,-0.549,3.235
0.072,0.967,-0.138,-0.122,-0.244,3.235
0.069,0.972,-0.130,0.000,0.000,3.235
0.077,0.976,-0.123,-0.122,0.122,3.296
0.088,0.974,-0.126,-0.427,-0.488,3.235
0.078,0.975,-0.131,-0.854,-0.977,3.296
0.061,0.990,-0.133,-0.977,-0.671,3.174
0.060,0.984,-0.129,-0.732,-0.183,3.113
0.061,0.974,-0.129,-0.610,0.183,3.052
0.060,0.972,-0.130,-0.671,0.610,2.991
0.068,0.979,-0.133,-0.610,0.854,2.747
0.071,0.974,-0.136,-0.427,1.099,2.625
0.070,0.974,-0.137,-0.671,0.854,2.808
0.064,0.974,-0.138,-0.488,0.793,2.563
0.067,0.974,-0.134,-0.488,1.099,2.502
0.073,0.973,-0.134,-0.549,0.977,2.502
0.075,0.974,-0.132,-0.732,0.610,2.625
0.077,0.972,-0.134,-0.549,-0.183,2.563
0.070,0.974,-0.138,-0.732,-0.977,2.502
0.058,0.977,-0.142,-0.793,-1.221,2.197
0.047,0.978,-0.138,-0.671,-0.793,1.831
0.050,0.979,-0.131,-0.671,-0.122,1.648
0.065,0.974,-0.129,-0.916,-0.061,1.465
0.063,0.973,-0.133,-0.916,-0.427,1.343
0.063,0.980,-0.132,-0.732,-0.793,1.526
0.066,0.978,-0.135,-0.977,-0.793,1.587
0.072,0.979,-0.135,-1.160,-1.099,1.526
0.072,0.974,-0.132,-1.099,-1.404,1.770
0.064,0.973,-0.129,-1.587,-1.465,1.953
0.056,0.975,-0.129,-1.465,-1.221,1.892
0.057,0.978,-0.132,-1.465,-0.671,1.831
0.057,0.978,-0.134,-1.465,-0.366,2.014
0.056,0.975,-0.133,-1.404,-0.061,1.953
0.060,0.973,-0.131,-1.404,0.000,2.014
0.064,0.974,-0.135,-1.709,-0.183,1.892
0.055,0.977,-0.142,-1.526,-0.061,1.953
0.041,0.983,-0.143,-1.343,0.977,2.014
0.047,0.980,-0.137,-1.160,2.014,1.953
0.071,0.971,-0.133,-1.221,2.014,2.258
0.078,0.972,-0.133,-1.526,1.343,2.625
0.078,0.976,-0.129,-1.770,0.610,3.113
0.082,0.974,-0.131,-1.770,-0.305,3.784
0.077,0.970,-0.140,-2.197,-1.465,4.089
0.068,0.974,-0.141,-2.075,-2.258,4.333
0.050,0.970,-0.147,-2.136,-2.686,3.906
0.025,0.971,-0.146,-1.892,-1.831,3.357
0.015,0.979,-0.137,-1.709,0.061,2.380
0.039,0.983,-0.132,-1.038,1.038,1.831
0.049,0.979,-0.134,-0.916,0.793,1.099
0.032,0.973,-0.138,-1.221,0.183,0.427
0.017,0.976,-0.131,-1.282,0.366,-0.488
0.027,0.978,-0.128,-1.038,0.610,-1.099
0.048,0.978,-0.132,-1.099,0.549,-1.343
0.059,0.980,-0.136,-1.160,0.122,-1.526
0.054,0.980,-0.138,-1.221,0.061,-1.648
0.057,0.975,-0.136,-1.465,0.061,-1.587
0.055,0.973,-0.138,-1.526,0.061,-1.343
0.061,0.970,-0.136,-1.587,0.061,-1.099
0.061,0.967,-0.137,-1.770,-0.122,-0.916
0.057,0.976,-0.138,-1.831,-0.305,-0.916
