aX,aY,aZ,gX,gY,gZ
-0.035,1.019,-0.115,-9.338,16.052,15.930
0.193,0.957,-0.106,-7.324,18.005,14.404
0.054,0.939,-0.260,-10.132,16.663,17.395
0.120,1.056,0.096,-5.249,20.325,16.174
0.302,0.881,-0.388,-10.925,17.639,14.954
-0.164,1.014,-0.175,-10.986,14.404,19.409
0.097,0.982,-0.003,-9.583,16.418,17.761
0.062,0.936,-0.290,-9.705,14.893,19.836
0.149,0.981,-0.100,-9.399,15.564,19.592
-0.068,1.017,-0.241,-11.108,12.085,23.071
0.161,0.969,-0.057,-9.033,14.526,23.132
0.063,0.985,-0.268,-10.620,12.512,25.879
-0.038,1.006,-0.161,-10.376,13.855,27.222
0.401,0.948,-0.076,-9.888,15.686,26.123
-0.053,1.034,-0.309,-11.963,13.306,30.823
0.036,1.027,-0.023,-11.108,15.381,31.738
0.394,0.939,-0.176,-12.024,14.771,31.860
-0.216,1.027,-0.295,-14.954,12.451,38.025
-0.129,1.069,0.010,-14.771,14.099,41.016
0.581,0.966,-0.050,-11.841,15.808,37.781
-0.095,1.001,-0.586,-17.212,8.972,42.969
-0.624,1.165,0.102,-15.381,13.428,50.354
0.966,0.889,-0.010,-12.817,13.123,45.410
-0.898,1.217,-0.702,-12.878,7.935,57.312
0.435,0.923,0.257,-15.564,13.367,57.312
0.091,1.171,-0.498,-12.024,7.935,61.035
-0.021,0.955,0.089,-14.160,12.573,66.101
0.071,1.091,-0.046,-15.015,6.592,70.435
0.007,1.044,-0.111,-13.489,5.615,71.960
0.001,1.093,-0.203,-16.174,-0.183,75.745
-0.012,1.108,-0.080,-16.418,-0.732,79.529
0.173,1.139,-0.053,-15.564,-2.625,81.604
-0.374,1.168,-0.347,-15.625,-2.808,87.097
0.446,1.140,-0.027,-15.808,-2.197,87.158
-0.316,1.229,-0.565,-19.531,-5.920,93.628
-0.073,1.255,0.062,-19.287,3.784,98.694
0.048,1.274,-0.351,-16.846,4.333,101.990
-0.093,1.271,-0.073,-17.517,10.010,108.521
-0.157,1.292,-0.316,-19.897,11.047,114.136
0.133,1.333,-0.073,-19.104,12.146,118.225
-0.009,1.366,-0.220,-22.034,14.465,123.291
-0.000,1.456,-0.048,-22.217,19.287,127.136
0.293,1.464,-0.082,-22.278,23.499,131.592
0.050,1.535,-0.234,-27.466,26.367,141.724
0.463,1.640,0.025,-28.564,28.687,147.827
0.474,1.690,-0.156,-32.227,25.879,154.236
0.267,1.749,-0.197,-38.330,23.804,163.330
0.528,1.750,-0.024,-39.734,28.992,168.213
0.709,1.565,-0.124,-43.274,33.325,169.250
-0.025,1.537,-0.208,-52.124,33.813,173.584
-0.208,1.639,0.016,-50.049,37.048,172.241
-0.022,1.526,-0.284,-52.795,28.442,167.847
-0.530,1.631,-0.335,-49.194,17.517,171.509
-0.450,1.466,-0.181,-45.227,22.461,165.283
0.255,1.553,-0.315,-37.537,22.949,150.146
0.402,1.374,-0.193,-23.071,24.475,138.489
0.129,0.970,-0.048,-19.043,40.161,123.840
0.423,0.850,-0.143,-16.418,48.828,106.689
0.381,0.655,-0.024,-8.423,54.626,89.172
-0.103,0.384,-0.324,-8.545,44.800,75.317
-0.466,0.221,-0.421,-10.071,33.752,62.500
0.015,0.448,-0.196,-9.521,27.893,45.959
0.340,0.589,-0.062,-9.155,19.165,27.710
0.282,0.860,-0.073,-6.165,15.015,14.221
0.256,0.481,-0.089,8.423,21.790,-7.385
0.141,0.164,-0.055,0.122,16.479,-14.893
0.249,0.461,0.039,8.728,11.597,-26.367
0.312,0.356,0.098,20.142,10.803,-41.565
0.370,0.323,0.055,28.809,6.836,-58.960
0.343,0.319,0.004,34.912,3.235,-77.271
0.324,0.368,0.003,39.551,-2.686,-93.567
0.286,0.411,-0.025,43.335,-8.667,-108.398
0.193,0.465,-0.056,46.875,-14.771,-121.277
0.151,0.465,-0.132,47.974,-20.996,-131.348
0.187,0.487,-0.133,46.997,-29.541,-142.029
0.217,0.549,-0.093,47.791,-40.466,-154.907
0.182,0.608,-0.071,49.194,-51.575,-166.138
0.190,0.666,-0.077,51.270,-62.256,-177.734
0.140,0.710,-0.078,52.734,-70.435,-189.392
0.094,0.743,-0.102,53.101,-76.599,-199.585
0.056,0.823,-0.099,54.626,-78.796,-208.679
0.011,0.864,-0.123,55.786,-76.782,-217.468
-0.031,0.900,-0.134,50.659,-75.623,-227.722
0.068,1.131,-0.107,53.711,-67.749,-230.896
0.022,0.970,-0.222,49.622,-56.763,-244.568
0.032,1.199,-0.245,55.298,-57.617,-248.291
-0.021,1.286,-0.327,64.148,-44.739,-248.657
-0.143,1.349,-0.349,71.106,-25.269,-248.657
-0.158,1.431,-0.393,76.111,-1.587,-250.000
-0.139,1.461,-0.374,77.209,16.724,-252.136
-0.075,1.561,-0.347,80.505,34.607,-252.136
-0.078,1.547,-0.310,76.782,48.828,-255.554
-0.085,1.633,-0.278,76.172,65.857,-257.141
-0.060,1.697,-0.225,72.937,78.064,-259.216
-0.061,1.826,-0.222,70.984,86.609,-260.010
-0.149,1.877,-0.299,68.787,95.154,-260.010
-0.355,1.859,-0.200,63.599,100.647,-257.324
-0.420,1.892,-0.284,57.678,100.830,-251.465
-0.552,1.812,-0.301,47.974,101.257,-243.530
-0.691,1.861,-0.274,36.072,101.379,-235.962
-0.734,1.839,-0.326,27.466,92.041,-222.656
-0.687,1.772,-0.276,22.888,72.815,-207.947
-0.745,1.618,-0.277,17.700,48.584,-192.139
-0.807,1.497,-0.292,12.451,23.865,-173.035
-0.851,1.385,-0.262,5.676,3.967,-150.757
-0.956,1.361,-0.252,-0.183,-9.338,-126.160
-1.123,1.289,-0.282,-5.066,-21.484,-96.558
-1.226,1.214,-0.331,-8.240,-33.325,-62.683
-1.244,1.107,-0.188,-9.949,-43.091,-25.696
-1.023,1.089,-0.183,-15.381,-58.411,7.141
-0.800,1.124,-0.150,-19.897,-75.500,33.997
-0.760,1.148,-0.224,-22.827,-93.872,57.129
-0.855,1.127,-0.172,-26.245,-106.140,73.792
-0.776,1.033,-0.250,-33.020,-116.028,85.327
-0.620,1.244,-0.068,-27.771,-117.920,96.252
0.483,1.130,-0.245,-39.673,-97.168,90.149
2.016,1.258,0.144,-32.349,-67.749,70.374
1.902,0.786,0.460,-30.884,-20.508,71.350
0.530,0.733,0.295,-32.104,-16.113,79.590
-0.397,0.984,0.044,-35.889,-26.794,89.294
-0.735,1.404,-0.151,-38.391,-36.316,103.577
-0.193,1.590,0.290,-38.818,-28.137,113.892
-0.125,1.465,0.267,-39.673,-31.311,115.051
0.106,1.230,-0.045,-44.678,-36.194,104.980
0.124,1.253,0.085,-43.335,-29.358,97.473
-0.024,1.323,0.057,-33.508,-23.010,96.863
0.010,1.151,-0.034,-31.555,-27.893,97.168
0.369,1.005,-0.133,-35.156,-36.865,89.722
0.281,0.923,-0.257,-40.955,-51.086,82.275
0.209,1.063,-0.418,-32.837,-56.946,71.838
0.169,1.005,-0.155,-20.691,-50.415,60.730
-0.228,1.099,-0.184,-4.395,-35.217,57.373
0.144,0.659,-0.380,-11.841,-21.484,48.706
0.087,1.239,-0.123,-24.597,-10.193,50.964
-0.262,1.236,-0.139,-16.724,-4.517,52.246
0.568,1.091,0.270,-12.390,3.174,45.593
0.161,0.943,0.044,-18.311,6.165,45.410
-0.589,1.170,-0.296,-19.043,-1.343,48.523
1.090,0.865,0.346,-14.648,-2.441,35.828
-0.518,0.913,-0.488,-30.762,-5.981,35.767
0.407,1.247,0.077,-19.531,-7.019,31.067
0.333,0.821,-0.036,-25.208,-4.700,29.358
0.094,1.099,-0.135,-18.127,-0.244,29.175
0.050,0.936,-0.278,-14.832,7.263,28.870
0.266,0.963,0.031,-10.742,13.428,26.917
0.220,0.951,-0.062,-11.169,16.174,23.865
0.093,0.965,-0.148,-11.475,14.587,23.132
0.313,0.958,-0.019,-9.033,14.038,20.691
0.026,0.881,-0.150,-14.282,7.385,21.851
0.357,1.064,0.105,-10.986,7.446,17.151
0.187,0.791,-0.185,-16.235,3.052,16.907
-0.171,1.048,-0.137,-17.029,2.014,20.142
0.327,1.025,0.037,-13.489,3.906,18.982
0.064,0.897,-0.207,-15.930,1.892,21.484
0.192,0.994,-0.121,-14.465,4.883,20.935
-0.016,0.975,-0.219,-14.832,4.639,22.705
0.197,0.961,-0.078,-13.123,7.263,21.240

0.733,0.849,-0.039,-32.593,-49.683,66.956
-0.149,0.949,-0.489,-30.579,-57.556,70.740
0.136,1.012,-0.380,-19.836,-53.223,61.096
-0.025,1.002,-0.132,-6.165,-43.579,47.974
-0.471,0.913,-0.225,-5.249,-23.437,48.889
0.216,1.163,-0.014,-21.729,-9.216,50.171
-0.035,1.179,0.117,-18.738,7.568,48.340
0.018,1.198,-0.017,-15.625,14.343,51.147
0.227,1.030,0.031,-17.090,18.433,46.570
0.300,0.969,0.000,-17.517,17.212,42.786
0.109,0.965,-0.124,-20.752,13.916,38.818
0.366,0.987,0.022,-19.592,10.742,31.921
-0.019,0.925,-0.176,-25.330,5.249,28.259
0.512,1.100,0.076,-17.273,6.775,22.034
0.034,0.915,-0.178,-23.193,4.333,22.949
-0.072,1.157,-0.219,-15.015,8.545,24.475
0.360,0.886,-0.043,-14.038,15.564,21.301
-0.007,0.986,-0.188,-15.625,20.386,22.583
0.179,0.953,-0.172,-12.939,25.208,22.461
0.094,0.985,-0.098,-13.306,26.245,22.034
0.320,0.885,-0.107,-12.756,24.231,19.531
0.058,0.930,-0.157,-15.381,20.630,19.897
0.229,0.985,-0.051,-11.719,22.522,16.846
0.450,0.866,-0.159,-13.611,18.860,14.648
-0.117,1.024,-0.085,-14.404,16.785,18.555
0.353,0.988,-0.032,-11.292,20.203,14.282
0.253,0.904,-0.229,-14.099,13.611,17.456
-0.202,1.018,-0.197,-15.747,12.634,22.095
0.162,1.009,-0.034,-11.719,19.470,18.860
0.754,0.868,-0.121,-11.047,17.578,15.869
-0.414,1.017,-0.440,-15.503,7.996,26.672
0.016,1.092,0.151,-8.972,20.203,23.621
0.701,0.759,-0.342,-13.611,12.085,22.156
-0.559,1.168,-0.176,-12.939,9.766,31.677
0.544,0.875,-0.000,-14.038,17.395,23.621
0.087,1.021,-0.352,-13.245,6.165,31.067
0.151,0.949,0.001,-13.794,9.033,29.724
0.193,1.065,-0.176,-12.451,4.578,31.738
0.121,0.974,-0.119,-11.353,5.066,30.884
0.111,1.001,-0.273,-11.963,3.906,31.189
0.035,1.009,-0.107,-11.414,6.226,31.128
0.207,0.993,-0.097,-11.353,6.714,30.334
-0.278,1.011,-0.311,-12.207,6.653,32.898
0.533,0.898,0.019,-10.559,9.888,29.358
-0.050,1.040,-0.348,-13.489,3.174,34.973
-0.223,1.020,-0.109,-14.038,9.338,37.659
0.321,0.975,-0.141,-12.756,8.728,39.612
-0.018,1.025,-0.212,-12.939,10.559,43.701
-0.003,0.977,-0.296,-15.259,11.047,47.119
0.105,1.083,-0.033,-13.306,14.587,50.415
0.128,0.991,-0.322,-13.733,13.916,53.467
-0.047,1.078,-0.201,-14.282,15.503,58.716
0.268,1.067,-0.026,-12.756,19.897,59.937
0.047,1.051,-0.344,-13.306,15.869,64.636
-0.077,1.066,-0.013,-15.259,16.357,68.970
0.467,1.073,0.004,-13.489,11.597,68.726
-0.240,1.124,-0.312,-16.357,4.333,73.486
-0.317,1.194,-0.085,-18.799,5.127,78.247
0.476,1.166,0.040,-12.085,6.287,77.087
0.043,1.136,-0.366,-15.625,1.709,78.674
-0.884,1.273,-0.311,-21.729,4.456,87.036
0.908,1.216,0.373,-13.123,11.658,87.402
-0.679,1.265,-0.882,-18.127,3.235,96.069
-0.010,1.242,0.333,-21.606,16.846,103.333
0.464,1.274,-0.326,-16.296,11.292,106.506
-0.241,1.274,-0.142,-19.653,17.639,112.671
-0.072,1.335,-0.265,-22.034,17.761,116.760
0.097,1.343,-0.225,-20.691,21.790,121.033
0.097,1.371,-0.131,-23.987,27.405,125.183
-0.064,1.471,-0.142,-25.085,34.546,129.944
0.160,1.529,-0.035,-23.987,40.710,135.315
0.150,1.535,-0.214,-28.870,41.199,144.287
0.423,1.707,0.141,-30.273,41.077,152.283
0.408,1.701,-0.075,-33.264,34.363,158.264
0.149,1.777,-0.143,-38.147,28.503,168.823
0.470,1.703,-0.088,-42.358,30.151,173.706
0.279,1.694,-0.099,-46.692,32.471,176.453
0.141,1.617,0.014,-48.706,37.781,176.636
-0.049,1.581,-0.044,-47.485,39.673,179.687
-0.013,1.506,-0.098,-43.884,36.194,179.871
-0.162,1.436,-0.237,-42.297,28.992,174.622
0.037,1.620,-0.235,-34.668,22.949,162.781
0.443,1.469,-0.109,-20.325,19.104,150.208
0.565,1.187,-0.128,-15.137,17.944,133.972
0.367,0.974,-0.045,-10.864,23.560,118.591
0.414,0.767,-0.207,-3.540,25.085,103.516
0.451,0.444,-0.203,-1.770,20.996,86.365
-0.345,0.260,-0.470,-4.517,10.071,75.867
-0.314,0.378,-0.230,1.648,-1.770,59.998
0.285,0.649,-0.023,-4.517,-10.742,42.542
0.233,1.006,-0.066,11.536,-10.254,20.203
0.095,0.345,-0.170,23.560,-6.592,-2.930
-0.165,0.171,-0.163,10.254,-7.446,-7.629
0.156,0.543,0.019,21.606,-1.770,-19.958
0.347,0.376,0.074,33.386,4.456,-37.415
0.426,0.297,-0.017,39.429,7.263,-55.420
0.399,0.299,-0.065,44.617,8.240,-72.815
0.383,0.344,-0.071,50.049,5.676,-89.233
0.315,0.370,-0.071,55.176,3.662,-104.431
0.213,0.392,-0.094,57.861,0.122,-118.164
0.136,0.453,-0.115,60.974,-3.113,-131.409
0.094,0.484,-0.109,64.331,-4.761,-144.165
0.071,0.482,-0.106,65.002,-7.996,-157.593
0.104,0.533,-0.109,65.430,-13.123,-170.349
0.130,0.587,-0.115,66.284,-18.005,-184.326
0.133,0.626,-0.123,66.833,-22.217,-197.205
0.135,0.667,-0.129,66.895,-23.499,-209.717
0.145,0.711,-0.137,65.857,-23.193,-220.825
0.140,0.765,-0.146,62.683,-19.653,-229.858
0.089,0.880,-0.129,60.303,-12.573,-236.511
0.048,0.993,-0.082,61.096,-2.258,-240.662
0.111,1.038,-0.072,59.631,4.639,-244.629
0.138,1.123,-0.121,56.946,8.179,-250.793
-0.044,1.255,-0.148,55.664,17.578,-254.639
-0.113,1.346,-0.278,54.810,27.100,-256.653
-0.088,1.392,-0.318,51.453,35.706,-260.803
-0.016,1.447,-0.322,45.044,39.917,-267.944
0.047,1.540,-0.294,39.246,44.250,-274.231
0.092,1.667,-0.229,33.020,47.485,-279.846
0.094,1.851,-0.254,29.968,48.401,-284.363
0.029,1.931,-0.218,28.381,50.049,-286.743
-0.114,2.006,-0.212,23.743,58.044,-282.715
-0.293,2.079,-0.282,14.954,60.974,-280.090
-0.469,2.052,-0.299,10.437,70.129,-272.217
-0.557,1.991,-0.322,4.211,72.876,-262.207
-0.678,1.989,-0.302,-0.305,73.792,-248.596
-0.757,1.993,-0.223,-1.709,70.923,-231.506
-0.881,1.962,-0.175,1.404,60.303,-213.745
-0.995,1.830,-0.166,4.211,45.715,-195.557
-1.055,1.552,-0.227,5.188,28.381,-175.659
-1.126,1.289,-0.273,0.366,7.935,-152.039
-1.237,1.263,-0.261,-2.930,-8.240,-122.253
-1.416,1.253,-0.236,-4.333,-19.836,-88.013
-1.443,1.209,-0.195,-4.700,-31.311,-49.500
-1.198,1.168,-0.141,-4.150,-42.114,-11.475
-0.844,1.165,-0.189,-4.028,-57.983,19.714
-0.574,1.124,-0.139,-9.827,-74.951,40.588
-0.459,1.166,-0.233,-16.357,-90.027,54.016
-0.663,1.133,-0.141,-19.165,-96.069,71.411
-0.762,1.128,-0.160,-21.301,-98.999,85.022
-0.743,1.076,-0.186,-24.231,-100.159,90.698
-0.283,1.145,-0.142,-23.254,-106.262,92.102
1.229,1.264,-0.095,-25.452,-86.426,71.411
2.065,0.992,0.091,-20.691,-37.964,59.204
1.254,0.791,0.486,-20.813,-11.597,64.819
0.112,0.872,0.192,-18.311,-14.709,80.933
-0.564,1.161,0.060,-30.273,-20.691,93.140
0.004,1.369,0.052,-41.321,-23.926,92.651
-0.382,1.486,0.390,-42.175,-22.949,102.112
-0.014,1.441,0.203,-35.217,-17.090,100.525
0.150,0.982,-0.013,-47.424,-29.053,91.370
0.044,1.415,-0.336,-44.434,-28.320,89.172
0.146,1.365,0.268,-25.269,-17.395,86.914
0.137,1.048,-0.125,-24.841,-27.588,85.693
0.384,0.903,-0.142,-32.043,-42.847,78.003
0.432,0.876,-0.371,-36.865,-53.101,69.397
0.325,0.967,-0.419,-31.128,-51.697,64.209
-0.020,1.107,-0.351,-19.043,-44.678,60.181
-0.053,1.020,-0.056,-11.292,-26.123,55.115
-0.272,1.144,-0.064,3.052,-3.662,51.575
0.301,0.659,-0.155,-10.986,13.733,48.767
-0.179,1.311,-0.033,-19.958,26.367,55.908
0.117,1.226,0.128,-13.916,29.724,52.734
0.132,0.911,0.058,-21.362,30.212,45.715
0.202,0.956,0.042,-21.973,26.611,40.039
0.072,0.952,-0.127,-27.954,18.250,34.363
0.380,1.036,-0.039,-25.635,14.038,27.893
0.133,0.962,-0.150,-27.405,10.071,25.146
0.155,1.074,-0.189,-20.447,9.766,23.437
0.537,0.917,-0.099,-15.564,12.573,19.653
-0.067,0.964,-0.230,-15.808,17.456,23.621
0.304,1.053,-0.143,-7.202,20.325,20.142
0.411,0.834,-0.121,-11.108,22.766,17.395
-0.156,0.994,-0.184,-13.367,21.362,22.095
0.026,1.057,-0.095,-9.460,21.973,19.409
0.799,0.894,0.053,-7.080,21.179,11.230
-0.075,0.790,-0.287,-18.494,10.986,16.907
-0.385,1.166,-0.043,-10.498,12.878,19.958
0.995,0.853,-0.026,-9.399,11.414,8.667
-0.504,1.004,-0.347,-17.883,4.211,21.179
0.259,1.093,0.022,-9.155,13.794,15.808
0.505,0.841,-0.222,-11.292,7.996,15.259
-0.052,1.018,-0.042,-10.254,9.949,19.958
0.093,0.897,-0.334,-11.780,10.254,16.113
0.287,1.014,-0.053,-9.277,11.353,17.334
0.232,0.976,-0.063,-10.742,11.536,16.479
0.010,0.976,-0.178,-11.536,10.864,18.494
0.147,0.970,-0.093,-10.071,13.367,17.944
0.196,0.955,-0.135,-11.902,10.254,19.226
-0.044,1.027,-0.071,-10.803,10.437,20.081
0.500,0.873,-0.191,-11.597,8.972,16.479
-0.123,1.060,-0.244,-13.428,0.671,23.865
0.035,1.010,0.002,-11.841,3.906,22.278
0.207,0.929,-0.276,-11.658,0.183,25.085
0.158,1.020,-0.090,-10.864,-0.305,26.428
-0.012,0.940,-0.326,-13.184,-2.197,28.442
0.166,1.034,-0.056,-10.437,0.610,29.053
0.089,0.973,-0.273,-12.390,-0.305,30.762
-0.020,1.021,-0.170,-11.597,0.793,32.471
0.348,0.980,-0.008,-10.254,3.662,31.128
0.015,0.964,-0.339,-12.024,0.977,35.522
0.030,1.014,-0.032,-11.780,3.662,38.086
0.471,0.937,-0.129,-12.756,2.441,38.696
-0.141,1.062,-0.282,-15.259,-1.038,46.021
-0.176,1.064,-0.099,-15.503,1.526,51.270
0.578,0.987,-0.029,-10.071,5.737,49.744
0.036,0.972,-0.547,-13.733,0.000,55.603
-0.689,1.141,-0.118,-15.747,5.249,63.965
1.026,0.930,0.146,-10.193,9.277,60.791
-0.769,1.144,-0.783,-13.062,0.244,72.937
0.205,0.947,0.319,-16.785,10.376,72.388
0.296,1.137,-0.406,-11.475,1.465,75.867
-0.121,1.008,0.092,-14.526,5.188,78.125
0.012,1.171,-0.115,-15.259,1.892,79.956
-0.034,1.149,-0.199,-11.780,1.221,81.299
0.013,1.180,-0.184,-15.198,0.427,82.764
-0.109,1.271,-0.145,-14.526,2.563,86.853
0.168,1.238,-0.077,-13.794,6.714,88.318
-0.481,1.261,-0.417,-15.137,9.644,94.116
0.536,1.208,0.123,-14.465,15.930,94.238
-0.229,1.277,-0.418,-16.479,11.536,100.952
-0.202,1.298,-0.126,-18.738,18.066,105.103
0.139,1.345,-0.279,-16.357,17.395,108.521
-0.047,1.337,-0.203,-18.860,23.560,115.601
-0.083,1.332,-0.241,-22.034,27.771,122.192
0.136,1.395,0.031,-21.790,33.752,127.869
0.094,1.410,-0.094,-23.743,33.081,133.606
0.018,1.529,-0.093,-26.917,32.532,139.221
0.404,1.562,0.026,-28.625,32.776,144.470
0.281,1.631,-0.137,-33.264,27.527,151.733
0.395,1.744,0.083,-33.752,25.513,157.410
0.474,1.702,-0.022,-33.813,22.949,160.278
0.140,1.674,-0.137,-39.734,22.095,167.480
0.094,1.597,-0.087,-45.837,25.940,170.593
0.301,1.583,-0.002,-47.363,28.564,167.114
0.015,1.513,-0.134,-50.049,27.649,166.687
-0.417,1.547,-0.169,-49.683,27.588,170.471
-0.160,1.534,-0.207,-40.710,30.396,163.147

0.070,0.991,-0.095,-10.803,15.930,22.217
0.440,0.903,-0.086,-10.864,15.747,20.569
-0.061,1.053,-0.163,-12.085,12.756,24.841
0.213,0.971,-0.033,-11.230,16.418,21.423
0.300,0.946,-0.214,-12.146,11.597,22.339
-0.216,1.027,-0.235,-13.672,7.690,26.550
0.063,1.024,-0.036,-11.658,12.207,24.902
0.651,0.914,-0.055,-9.583,13.550,21.912
-0.287,1.031,-0.525,-14.221,3.540,29.236
-0.237,1.147,0.124,-9.888,12.939,29.053
0.814,0.803,-0.184,-11.169,9.949,27.771
-0.643,1.186,-0.443,-11.841,4.395,36.377
0.360,0.854,0.035,-13.977,13.367,32.166
0.193,1.046,-0.320,-10.315,8.606,39.246
0.104,0.924,-0.116,-14.099,13.855,39.307
0.057,1.060,-0.108,-13.977,14.038,44.800
0.117,1.025,-0.196,-12.756,16.418,45.410
0.095,1.016,-0.215,-14.282,15.442,49.561
0.052,1.061,-0.125,-15.808,16.479,53.711
0.250,1.029,-0.073,-14.404,17.517,56.641
-0.319,1.049,-0.397,-17.212,17.090,62.805
0.528,1.011,0.131,-15.747,21.851,63.721
-0.171,1.112,-0.394,-18.066,15.564,70.923
-0.215,1.118,0.004,-19.226,19.287,76.233
0.328,1.154,-0.083,-14.954,14.465,80.017
-0.117,1.115,-0.081,-18.066,10.803,82.825
-0.052,1.162,-0.181,-19.470,5.676,86.670
0.025,1.204,0.017,-17.822,4.639,88.928
0.019,1.203,-0.177,-18.799,1.465,91.858
-0.242,1.228,-0.223,-20.447,-1.343,96.497
0.362,1.229,0.097,-18.982,2.808,96.191
-0.123,1.252,-0.386,-20.264,-1.343,99.915
-0.143,1.311,-0.088,-22.827,5.554,103.638
0.371,1.313,-0.176,-20.874,5.859,104.797
-0.225,1.379,-0.443,-26.001,7.507,112.244
-0.222,1.433,-0.151,-27.466,17.334,120.239
0.361,1.437,0.100,-20.935,29.663,123.413
0.051,1.418,-0.254,-23.926,31.616,129.761
-0.328,1.642,-0.196,-27.283,32.959,141.479
0.756,1.688,0.115,-24.109,35.767,144.592
0.056,1.773,-0.503,-33.020,32.166,155.334
0.552,1.863,-0.006,-32.593,40.100,165.649
0.784,1.638,-0.335,-35.095,47.485,171.570
0.495,1.587,-0.140,-42.664,55.664,173.279
0.149,1.561,-0.147,-51.880,57.495,172.607
-0.099,1.657,-0.103,-51.636,57.068,172.974
-0.086,1.627,-0.067,-46.814,51.453,172.302
-0.239,1.495,-0.304,-44.312,39.978,170.105
-0.309,1.439,-0.233,-42.847,39.490,162.109
0.179,1.490,-0.189,-34.424,41.992,151.367
0.415,1.208,-0.191,-26.733,42.969,138.977
0.442,0.970,-0.094,-21.545,52.124,121.521
0.548,0.787,-0.066,-15.869,60.120,103.821
0.484,0.559,-0.124,-11.902,60.242,85.754
0.045,0.311,-0.320,-10.986,50.232,72.083
-0.274,0.169,-0.273,-8.423,37.842,57.617
0.293,0.425,-0.112,-8.423,25.208,39.063
0.435,0.872,-0.060,-2.930,10.986,20.569
0.463,0.385,-0.138,12.085,9.155,-6.897
-0.076,0.238,-0.117,-7.629,3.540,-11.841
0.158,0.669,0.078,5.676,0.549,-25.940
0.345,0.335,0.096,15.930,4.761,-43.579
0.439,0.281,0.067,22.583,5.005,-61.768
0.450,0.304,0.005,28.748,3.723,-81.604
0.416,0.341,-0.029,32.715,-0.244,-99.182
0.369,0.421,-0.041,36.865,-4.700,-114.929
0.281,0.442,-0.052,39.856,-9.094,-129.883
0.197,0.485,-0.101,43.518,-13.672,-142.761
0.158,0.545,-0.138,46.387,-17.700,-155.090
0.120,0.586,-0.135,48.340,-20.752,-167.786
0.108,0.587,-0.135,50.293,-23.926,-180.237
0.098,0.640,-0.125,52.490,-25.696,-192.932
0.087,0.672,-0.117,54.199,-27.039,-204.224
0.088,0.748,-0.131,56.458,-27.649,-214.783
0.098,0.762,-0.142,56.396,-26.489,-225.830
0.132,0.825,-0.139,54.810,-23.193,-235.229
0.153,0.918,-0.132,53.223,-17.578,-242.859
0.114,1.032,-0.110,52.490,-9.949,-248.169
0.105,1.125,-0.058,52.185,-2.502,-251.099
0.181,1.214,-0.086,51.086,1.038,-254.944
-0.004,1.325,-0.069,49.927,6.653,-258.911
-0.077,1.443,-0.222,51.697,18.616,-260.071
-0.058,1.464,-0.254,49.683,28.076,-262.268
-0.036,1.544,-0.350,44.128,30.396,-267.273
0.102,1.672,-0.377,41.565,31.067,-270.813
0.155,1.803,-0.373,35.645,21.973,-276.611
0.073,1.951,-0.309,33.508,16.235,-277.893
-0.193,1.962,-0.266,31.921,13.794,-275.574
-0.422,1.937,-0.220,28.503,15.808,-270.142
-0.535,1.938,-0.212,25.696,17.578,-263.550
-0.678,1.918,-0.219,20.325,20.386,-256.836
-0.715,1.875,-0.253,14.893,20.020,-250.732
-0.760,1.837,-0.304,10.254,16.968,-238.892
-0.823,1.812,-0.263,7.080,17.456,-224.060
-0.787,1.749,-0.255,5.859,9.521,-206.665
-0.760,1.681,-0.271,7.507,0.916,-184.570
-0.884,1.502,-0.290,4.639,-7.141,-162.659
-0.955,1.371,-0.358,1.831,-12.756,-139.343
-1.067,1.307,-0.335,0.244,-13.123,-113.647
-1.237,1.217,-0.274,-2.686,-10.986,-83.557
-1.288,1.131,-0.312,-6.714,-11.780,-48.035
-1.203,1.093,-0.175,-10.010,-11.475,-11.047
-0.918,1.089,-0.253,-12.695,-17.273,19.958
-0.625,1.113,-0.357,-16.052,-31.067,43.091
-0.626,1.157,-0.250,-18.188,-42.358,63.721
-0.656,1.125,-0.253,-22.522,-54.688,79.224
-0.488,1.059,-0.358,-26.917,-70.007,86.121
-0.411,1.157,0.044,-24.170,-75.684,87.341
0.789,1.158,-0.217,-35.522,-70.313,69.763
1.922,1.234,0.331,-20.935,-53.345,54.565
1.398,0.979,0.566,-16.052,-23.621,66.833
0.396,0.974,0.413,-16.785,-19.775,76.782
-0.545,1.088,0.148,-24.963,-27.283,90.088
-0.578,1.434,-0.128,-28.381,-28.687,103.760
-0.070,1.501,0.134,-33.630,-21.606,109.619
0.250,1.291,0.341,-42.725,-26.001,100.586
0.218,1.187,0.068,-49.194,-30.945,93.079
-0.007,1.157,-0.107,-48.828,-27.283,90.088
-0.024,1.289,-0.132,-40.527,-23.499,88.379
0.335,1.167,-0.027,-31.250,-23.132,84.106
0.156,0.996,-0.272,-33.203,-33.752,82.214
0.361,0.997,-0.230,-30.396,-41.504,74.158
0.296,0.903,-0.318,-29.663,-46.570,68.970
-0.100,0.960,-0.526,-30.518,-52.856,65.735
0.280,1.055,-0.220,-22.339,-44.434,53.711
0.150,1.004,0.020,-17.212,-29.175,50.964
-0.696,1.121,-0.196,-10.803,-11.414,54.932
0.622,1.019,0.194,-8.667,6.042,46.875
-0.431,0.911,-0.231,-18.188,17.395,50.476
0.349,1.358,0.139,-18.616,27.039,53.772
0.186,0.952,0.026,-26.794,23.987,45.654
