aX,aY,aZ,gX,gY,gZ
0.145,1.385,-0.627,11.658,46.387,30.457
-0.015,1.457,-0.637,10.986,22.705,42.419
-0.224,1.471,-0.696,11.230,-2.991,51.147
-0.618,1.445,-0.833,8.301,-21.240,57.739
-0.996,1.514,-0.889,6.104,-23.071,88.562
-1.115,1.746,-0.744,9.155,-23.743,106.323
-1.107,1.779,-0.720,11.536,-15.442,104.126
-1.067,1.876,-0.667,12.451,5.127,103.638
-0.823,1.869,-0.666,16.602,28.381,118.408
-0.640,1.824,-0.619,24.902,47.913,130.371
-0.495,1.715,-0.525,33.813,60.425,133.118
-0.383,1.578,-0.431,37.354,62.317,134.583
-0.257,1.435,-0.366,35.950,52.795,130.798
-0.120,1.316,-0.316,34.546,37.354,123.718
-0.046,1.222,-0.227,33.325,18.860,118.042
0.046,1.144,-0.183,32.043,-3.174,115.662
0.110,1.053,-0.174,30.945,-23.376,113.831
0.141,0.898,-0.156,29.236,-41.077,108.887
0.171,0.799,-0.160,26.733,-53.467,99.854
0.176,0.712,-0.155,23.071,-58.716,89.661
0.178,0.615,-0.163,20.874,-56.519,79.529
0.202,0.430,-0.158,17.334,-51.758,69.214
0.307,0.327,-0.154,14.160,-49.866,55.237
0.429,0.250,-0.141,10.803,-51.270,39.063
0.476,0.193,-0.092,8.240,-53.345,19.287
0.462,0.171,-0.083,4.517,-57.434,1.770
0.436,0.125,-0.077,-0.366,-63.721,-10.803
0.366,0.116,-0.082,-6.287,-67.810,-24.475
0.261,0.103,-0.100,-10.986,-69.214,-37.842
0.186,0.144,-0.082,-13.977,-66.895,-50.598
0.141,0.171,-0.055,-15.381,-63.660,-61.829
0.100,0.171,-0.063,-16.113,-62.195,-72.266
0.000,0.165,-0.064,-16.846,-59.509,-82.581
-0.080,0.161,-0.048,-17.944,-54.504,-93.201
-0.107,0.258,-0.023,-17.334,-54.016,-101.990
-0.251,0.268,0.029,-16.907,-54.993,-105.957
-0.373,0.310,0.102,-14.526,-57.922,-104.248
-0.485,0.286,0.180,-12.207,-62.805,-98.877
-0.661,0.266,0.184,-9.705,-68.420,-92.529
-0.824,0.275,0.181,-6.531,-73.853,-85.510
-0.965,0.313,0.150,-3.174,-78.613,-76.660
-1.071,0.349,0.153,0.305,-80.383,-64.819
-1.191,0.312,0.078,2.197,-76.721,-50.598
-1.443,0.229,0.001,1.038,-71.899,-34.424
-1.989,0.113,-0.205,-8.057,-68.909,-10.803
-2.594,0.175,-0.440,-13.550,-61.157,21.851
-2.778,0.194,-0.360,-14.282,-50.293,59.937
-3.227,0.220,-0.278,-15.381,-31.433,95.520
-2.797,0.458,0.104,14.282,-9.338,123.413
-0.850,0.129,0.303,33.386,-0.244,121.155
0.245,-0.341,0.217,35.156,16.052,93.628
0.791,-0.436,0.252,46.021,41.077,66.345
1.136,-0.491,0.440,56.824,52.490,39.978
-0.141,-0.632,0.138,30.945,26.978,32.104
-2.723,0.166,-0.191,11.902,-20.813,77.515
-1.309,0.762,-0.238,23.682,-61.523,92.163
0.240,0.915,-0.580,-22.766,-94.666,23.560
-0.466,1.785,-1.028,-53.467,-87.830,-21.545
-1.217,2.471,-0.743,-38.391,-66.284,-5.493
-0.940,2.390,-0.455,-20.996,-13.916,11.719
-0.644,1.852,-0.111,-2.014,39.490,15.686
-0.745,1.324,0.100,14.648,57.434,11.292
-0.677,0.839,0.125,18.005,66.467,2.930
-0.470,0.441,-0.002,8.728,57.190,-8.667
-0.554,0.215,-0.146,-1.160,32.837,-14.771
-0.603,0.123,-0.284,-8.789,13.367,-13.611
-0.576,0.113,-0.379,-17.334,-0.183,-16.907
-0.625,0.300,-0.460,-23.682,-7.629,-22.400
-0.630,0.522,-0.482,-24.902,-8.789,-24.658
-0.652,0.693,-0.466,-23.987,-3.357,-29.053
-0.726,0.849,-0.411,-21.484,8.301,-35.706
-0.693,0.933,-0.359,-19.775,22.217,-43.335
-0.636,0.975,-0.317,-19.714,33.386,-50.476
-0.591,1.018,-0.311,-18.127,40.039,-54.260
-0.430,1.080,-0.314,-12.756,40.161,-55.115
-0.472,0.889,-0.275,-9.399,32.288,-51.758
-0.566,0.782,-0.266,-12.573,26.184,-56.152
-0.466,0.835,-0.330,-14.221,23.193,-61.890
-0.417,0.904,-0.331,-8.789,14.954,-55.054
-0.575,0.844,-0.376,-4.822,19.226,-53.894
-0.583,0.864,-0.388,-3.723,32.410,-58.899
-0.488,0.805,-0.363,-7.812,38.818,-66.772
-0.487,0.821,-0.372,-10.498,42.664,-71.167
-0.445,0.818,-0.344,-11.292,42.603,-72.021
-0.333,0.848,-0.320,-9.766,36.255,-67.566
-0.298,0.856,-0.307,-6.348,29.663,-60.608
-0.330,0.830,-0.280,-2.930,26.672,-55.664
-0.360,0.793,-0.268,-0.366,27.893,-53.650
-0.339,0.759,-0.248,-0.122,31.128,-52.490
-0.334,0.760,-0.229,-0.549,30.640,-49.805
-0.333,0.767,-0.227,-0.549,26.062,-45.349
-0.289,0.770,-0.226,-2.380,20.752,-41.992
-0.252,0.766,-0.227,-4.944,15.747,-38.574
-0.238,0.761,-0.208,-5.371,11.536,-33.630
-0.232,0.757,-0.193,-4.578,7.263,-28.870
-0.321,0.750,-0.191,-2.808,4.395,-24.536
-0.391,0.681,-0.215,-2.930,3.540,-20.996
-0.372,0.686,-0.229,-4.089,4.578,-19.592
-0.288,0.756,-0.268,-4.822,5.188,-18.188
-0.266,0.873,-0.293,-4.517,5.676,-15.747
-0.323,0.967,-0.314,-2.136,8.606,-13.245

-0.682,1.808,-0.650,20.386,-34.058,133.484
-1.308,1.938,-0.487,16.724,-36.194,126.770
-1.454,2.096,-0.486,20.691,-39.612,149.353
-1.213,2.121,-0.641,16.296,-37.720,166.016
-1.033,2.109,-0.764,9.460,-27.649,157.654
-0.957,2.027,-0.732,13.977,-6.042,156.311
-0.819,1.792,-0.661,19.592,17.700,164.001
-0.672,1.575,-0.609,24.597,45.593,161.316
-0.461,1.447,-0.473,29.175,61.279,151.306
-0.148,1.280,-0.312,32.166,63.232,142.639
0.089,1.096,-0.154,33.569,52.979,133.301
0.236,0.901,-0.050,34.485,35.217,120.056
0.374,0.760,0.005,33.997,14.709,104.736
0.434,0.552,0.038,29.907,-4.761,92.041
0.530,0.401,0.029,23.682,-19.592,75.684
0.612,0.233,0.038,19.775,-33.569,55.725
0.678,0.142,0.021,15.015,-45.837,36.316
0.674,0.070,-0.014,12.329,-57.556,19.897
0.688,-0.042,-0.020,8.423,-69.458,6.409
0.699,-0.158,-0.062,0.916,-81.482,-6.592
0.667,-0.165,-0.091,-6.714,-88.135,-25.757
0.595,-0.124,-0.108,-12.451,-88.196,-47.791
0.523,-0.096,-0.127,-15.747,-85.205,-67.505
0.477,-0.093,-0.141,-19.165,-82.581,-85.876
0.372,-0.113,-0.160,-22.827,-77.454,-102.417
0.304,-0.110,-0.180,-25.574,-70.923,-118.164
0.247,-0.093,-0.179,-28.687,-61.523,-135.315
0.172,-0.024,-0.174,-30.090,-50.415,-151.855
0.060,0.036,-0.116,-30.273,-38.574,-164.734
-0.047,0.059,-0.033,-31.738,-28.198,-173.462
-0.106,0.084,0.054,-35.095,-23.071,-178.772
-0.125,0.195,0.166,-38.574,-27.222,-179.138
-0.240,0.281,0.250,-40.710,-43.518,-172.302
-0.429,0.365,0.270,-40.405,-64.148,-161.499
-0.678,0.390,0.256,-38.635,-83.008,-147.461
-0.905,0.356,0.177,-38.452,-101.013,-132.690
-1.223,0.321,0.031,-37.964,-105.469,-123.047
-1.545,0.383,-0.065,-34.546,-96.130,-112.244
-1.751,0.446,-0.072,-29.541,-81.787,-95.703
-1.811,0.469,-0.020,-23.621,-74.097,-75.195
-1.865,0.482,0.005,-15.442,-56.030,-55.115
-1.788,0.435,-0.022,-7.812,-36.255,-38.574
-1.667,0.396,-0.017,-2.747,-19.287,-19.348
-1.526,0.261,-0.032,-1.526,-6.470,-0.854
-1.467,0.078,-0.124,-8.728,-1.038,16.907
-1.783,0.022,-0.233,-16.296,1.892,32.959
-2.236,0.391,0.037,-7.874,6.958,38.879
-1.712,1.171,0.017,6.592,1.587,16.174
-0.998,2.019,-0.003,11.536,0.244,-15.503
0.412,2.667,0.010,20.996,2.075,-36.743
0.976,2.505,-0.127,15.442,5.249,-36.377
0.067,2.172,-0.485,9.766,12.512,16.174
-0.347,1.640,-0.428,30.823,11.475,69.641
-0.415,0.786,-0.266,42.603,-2.197,79.773
-0.824,0.268,-0.270,42.542,-9.216,70.984
-0.950,0.198,-0.129,32.410,-9.460,48.462
-0.619,0.384,-0.029,15.869,-7.874,7.812
-0.481,0.737,-0.065,2.747,-3.296,-14.771
-0.449,1.016,-0.128,0.488,1.221,-17.761
-0.326,1.040,-0.230,0.610,3.113,-16.418
-0.320,1.020,-0.298,-0.061,4.700,-14.099
-0.346,0.979,-0.281,-2.075,6.104,-13.000
-0.377,0.944,-0.249,-4.700,7.385,-14.526
-0.357,0.908,-0.211,-7.996,7.996,-18.738
-0.339,0.872,-0.212,-11.719,7.324,-23.987
-0.346,0.843,-0.226,-15.625,6.592,-28.687
-0.373,0.858,-0.248,-19.592,6.958,-32.837
-0.326,0.914,-0.239,-20.935,9.460,-36.133
-0.313,0.943,-0.251,-20.752,11.108,-38.696
-0.328,0.961,-0.240,-20.203,12.146,-41.077
-0.286,0.966,-0.257,-19.836,13.062,-43.518
-0.278,0.914,-0.264,-18.433,13.672,-44.434
-0.265,0.884,-0.281,-17.456,15.808,-45.776
-0.293,0.866,-0.301,-18.005,15.015,-48.950
-0.232,0.915,-0.304,-16.235,8.423,-49.072
-0.203,0.957,-0.282,-11.780,9.399,-49.622
-0.299,0.858,-0.277,-12.329,19.104,-52.673
-0.324,0.926,-0.247,-15.381,26.611,-61.462
-0.214,0.980,-0.313,-15.991,31.006,-70.068
-0.118,0.920,-0.318,-19.165,25.024,-71.045
-0.072,1.003,-0.291,-16.968,13.550,-66.406
-0.058,1.006,-0.328,-11.780,7.324,-61.646
-0.070,0.955,-0.361,-9.827,5.798,-59.143
-0.065,0.933,-0.324,-7.996,5.981,-56.702
-0.045,0.875,-0.284,-7.751,7.202,-55.847
-0.071,0.854,-0.292,-9.399,6.653,-54.810
-0.049,0.884,-0.302,-9.460,4.456,-51.453
0.008,0.895,-0.312,-9.888,0.610,-48.218
-0.022,0.904,-0.359,-10.864,-2.869,-45.959
-0.087,0.934,-0.347,-9.888,-4.211,-44.006
-0.119,0.932,-0.339,-8.728,-3.174,-42.053
-0.083,0.946,-0.333,-6.287,1.282,-40.710
-0.031,0.951,-0.372,-5.676,8.484,-40.405
0.026,1.002,-0.398,-5.249,16.052,-38.635
0.069,1.064,-0.398,-2.991,22.217,-35.706
0.119,1.071,-0.384,-0.244,25.574,-31.799
0.169,1.033,-0.332,0.793,23.987,-25.879
0.167,0.998,-0.271,0.061,18.005,-19.958
0.121,0.971,-0.219,-1.892,12.207,-14.343
0.029,0.955,-0.216,-2.991,11.841,-9.033
-0.002,0.966,-0.231,-1.709,15.076,-4.700
0.060,0.955,-0.253,-0.183,14.893,1.465
0.082,0.927,-0.282,-0.610,10.864,5.615
-0.005,0.979,-0.309,-1.038,11.841,6.287
-0.018,0.959,-0.305,0.183,16.541,9.460
0.031,0.936,-0.322,1.160,17.700,13.062
0.096,0.976,-0.316,2.869,17.212,15.381
0.079,0.995,-0.334,2.869,16.113,17.639
0.040,1.009,-0.343,2.991,14.221,20.447
0.031,1.012,-0.359,2.808,12.939,22.766
0.003,1.100,-0.364,3.174,13.184,22.766
-0.066,1.214,-0.318,7.629,18.250,23.987
-0.001,1.165,-0.342,12.512,22.644,26.550
-0.020,1.088,-0.373,14.587,24.780,29.053
-0.000,1.126,-0.384,16.968,26.001,31.738
0.057,1.140,-0.409,18.921,26.978,34.363
0.066,1.177,-0.473,21.240,28.320,37.048
-0.015,1.236,-0.457,23.499,36.011,38.086
-0.067,1.211,-0.389,23.315,41.504,34.241
-0.089,1.376,-0.418,30.640,48.035,42.542
-0.127,1.380,-0.271,31.250,57.007,39.978
-0.045,1.382,-0.203,27.649,62.927,28.259
-0.024,1.514,-0.195,33.508,71.594,25.391
0.015,1.602,-0.172,40.405,78.613,33.508
0.131,1.619,-0.222,43.152,76.050,39.490
0.237,1.643,-0.311,40.588,65.857,41.382
0.302,1.636,-0.402,36.865,54.932,44.373
0.307,1.587,-0.442,36.255,50.537,46.753
0.328,1.496,-0.515,38.818,50.476,50.415
0.305,1.371,-0.569,40.588,54.932,54.688
0.264,1.319,-0.630,40.955,60.303,60.608
0.261,1.352,-0.681,39.246,57.129,66.406
0.215,1.461,-0.718,37.476,44.922,73.608
0.124,1.557,-0.690,35.767,22.461,82.825
-0.098,1.633,-0.735,31.067,-9.155,94.910
-0.367,1.655,-0.848,21.729,-43.274,107.300
-0.866,1.865,-0.725,15.625,-65.308,133.911
-1.040,2.148,-0.661,21.484,-74.707,161.621
-0.963,2.185,-0.703,19.165,-75.317,156.250
-0.870,2.183,-0.811,12.329,-59.814,143.860
-0.809,2.267,-0.923,19.043,-27.161,167.603
-0.712,2.121,-0.866,30.579,5.615,180.298
-0.589,1.872,-0.765,35.217,33.264,182.129
-0.507,1.754,-0.689,37.109,52.490,178.528
-0.374,1.605,-0.566,38.269,64.880,167.969
-0.211,1.462,-0.414,38.818,65.308,152.527
0.035,1.338,-0.316,40.649,52.734,137.695
0.318,1.153,-0.219,40.283,32.288,125.732
0.481,1.011,-0.129,39.307,11.597,111.816
0.568,0.884,-0.077,38.696,-3.906,98.206
0.631,0.710,-0.038,37.842,-16.907,86.304
0.650,0.454,-0.030,35.828,-29.175,73.425
0.596,0.295,-0.029,30.884,-35.706,56.519
0.650,0.123,-0.060,25.696,-43.518,40.100
0.739,0.002,-0.046,19.348,-55.298,21.484
0.722,-0.079,-0.052,9.888,-68.848,0.977
0.665,-0.008,-0.078,0.549,-80.872,-18.555
0.608,0.064,-0.136,-8.057,-88.318,-37.781
0.555,0.062,-0.174,-15.625,-91.797,-56.030
0.469,0.052,-0.190,-22.095,-90.759,-73.120
0.352,-0.002,-0.200,-26.123,-85.876,-88.928
0.281,-0.115,-0.189,-31.128,-79.163,-105.042
0.277,-0.061,-0.192,-33.203,-73.669,-122.986
0.153,-0.151,-0.142,-34.241,-68.054,-136.719
0.084,-0.166,-0.082,-38.635,-63.477,-147.461
0.021,-0.111,0.005,-42.419,-63.660,-155.273
-0.127,-0.047,0.051,-45.166,-67.688,-158.752
-0.245,0.004,0.115,-45.410,-75.562,-157.715
-0.412,0.005,0.081,-45.471,-87.097,-154.480
-0.735,0.019,0.025,-44.434,-96.863,-149.048
-1.076,0.027,-0.033,-43.762,-96.558,-140.747
-1.386,0.026,-0.048,-42.175,-86.975,-131.042
-1.603,0.044,-0.035,-39.856,-75.012,-116.394
-1.731,0.052,-0.005,-36.865,-64.697,-98.999
-1.766,0.056,0.040,-34.912,-57.983,-78.613
-1.841,0.117,0.073,-27.222,-41.870,-59.387
-1.799,0.148,0.167,-19.470,-30.029,-40.161
-1.658,0.128,0.206,-12.817,-22.278,-20.325
-1.477,0.016,0.263,-8.118,-19.470,-5.676
-1.521,-0.307,-0.052,-16.846,-28.870,7.996
-2.553,-0.675,-0.657,-34.668,-43.518,33.020
-3.230,0.014,-0.036,-11.597,-40.833,66.589
-1.774,0.674,0.321,3.479,-40.833,53.345
-0.792,2.011,0.094,-1.343,-36.194,-30.396
0.403,3.289,-0.096,8.911,-22.278,-107.300
0.994,3.783,-0.599,-8.850,-1.770,-123.840
0.515,3.485,-1.076,-11.353,18.494,-56.335
0.295,2.297,-0.889,17.822,34.729,59.326
-0.298,1.003,-0.409,51.636,32.166,87.585
-0.948,-0.021,-0.336,66.833,15.381,87.585
-1.197,-0.602,0.030,62.012,-1.221,76.599
-0.633,-0.534,0.275,32.715,-6.775,36.133
-0.133,0.334,0.088,12.695,-21.301,-19.714
-0.267,0.908,-0.223,-6.653,-28.259,-46.875
-0.431,1.366,-0.386,-14.771,-30.823,-44.556
-0.360,1.474,-0.442,-13.428,-20.996,-33.386
-0.383,1.372,-0.321,-1.709,-0.793,-15.625
-0.371,1.070,-0.241,6.226,10.742,-8.850
-0.365,0.862,-0.243,6.226,13.367,-13.977
-0.325,0.722,-0.238,-0.671,7.874,-25.818
-0.310,0.696,-0.253,-10.315,2.197,-34.546
-0.332,0.803,-0.248,-15.808,0.854,-39.001
-0.324,0.936,-0.254,-17.578,2.258,-43.335
-0.319,1.076,-0.292,-14.221,5.249,-45.349
-0.280,1.040,-0.282,-9.399,8.545,-46.692
-0.251,0.955,-0.327,-7.080,6.348,-47.119
-0.323,0.846,-0.297,-6.531,-0.244,-44.983
-0.386,0.858,-0.287,-6.165,5.615,-50.781
-0.426,0.876,-0.329,-7.751,24.780,-63.721
-0.332,0.897,-0.317,-9.460,36.255,-72.998
-0.225,0.900,-0.289,-11.292,38.330,-76.294
-0.140,0.906,-0.309,-12.939,33.752,-77.393
-0.080,0.979,-0.296,-9.338,21.240,-70.801
-0.051,1.009,-0.287,-1.587,11.353,-62.073
-0.055,0.947,-0.316,1.343,5.798,-58.777
-0.064,0.892,-0.356,0.366,5.737,-58.716
-0.085,0.854,-0.347,-1.282,6.226,-59.937
-0.065,0.824,-0.361,-3.235,5.066,-58.472
-0.006,0.834,-0.348,-4.578,3.723,-55.359
0.051,0.844,-0.333,-5.859,0.977,-50.476
0.049,0.863,-0.326,-7.568,-1.160,-44.373
0.082,0.901,-0.290,-9.644,-2.075,-39.490
0.040,0.947,-0.269,-12.329,-3.479,-36.804
0.056,0.982,-0.277,-13.306,-5.981,-33.569
0.040,0.959,-0.360,-14.160,-8.484,-29.480
-0.013,0.968,-0.373,-12.207,-8.240,-25.085
-0.009,0.960,-0.372,-8.423,-4.089,-20.508
0.075,0.950,-0.410,-6.042,2.258,-16.663
0.089,0.968,-0.479,-5.981,9.888,-13.245
0.056,1.028,-0.424,-3.113,18.250,-9.888
0.033,1.021,-0.345,0.427,23.987,-5.859
0.072,0.974,-0.324,1.709,23.926,-2.075
0.085,0.941,-0.344,1.770,19.958,1.587
0.076,0.939,-0.368,1.953,15.442,5.310
0.072,0.960,-0.357,3.418,14.465,9.094
0.046,0.983,-0.349,4.822,15.015,12.024
-0.006,1.013,-0.400,6.653,18.372,15.015
-0.012,1.051,-0.409,10.559,26.733,18.127

-0.526,1.646,-0.730,14.709,-1.099,114.746
-1.101,1.782,-0.682,11.353,-10.864,110.901
-0.996,1.999,-0.751,8.545,-20.447,118.530
-0.611,2.097,-0.833,4.089,-26.733,133.301
-0.543,2.025,-0.840,3.540,-13.611,133.057
-0.591,1.817,-0.766,8.972,10.803,132.202
-0.520,1.589,-0.661,12.329,33.020,130.798
-0.479,1.401,-0.559,15.137,62.927,119.995
-0.367,1.305,-0.383,17.944,83.008,100.525
-0.125,1.254,-0.227,22.644,86.609,85.022
0.014,1.140,-0.027,24.536,75.073,74.585
0.061,1.002,0.093,23.987,54.810,65.430
0.183,0.911,0.155,24.109,27.405,53.467
0.284,0.765,0.139,20.142,0.549,42.664
0.359,0.567,0.144,14.587,-22.156,32.043
0.326,0.525,0.191,10.315,-39.551,19.226
0.299,0.440,0.206,9.888,-52.551,9.216
0.303,0.278,0.165,6.226,-62.927,0.977
0.241,0.183,0.178,1.160,-67.871,-8.240
0.164,0.203,0.198,1.770,-68.481,-21.423
0.153,0.171,0.188,3.235,-66.223,-38.269
0.170,0.168,0.168,2.869,-63.110,-58.167
0.110,0.216,0.116,4.578,-56.458,-76.477
0.065,0.169,0.037,5.371,-47.546,-89.783
0.035,0.113,0.010,5.310,-38.452,-102.234
0.018,0.030,-0.044,4.089,-29.480,-115.479
0.001,0.014,-0.066,0.854,-21.362,-129.456
-0.008,0.063,-0.014,-3.540,-13.428,-140.991
-0.013,0.130,0.074,-7.751,-10.681,-146.606
-0.004,0.177,0.188,-11.414,-18.738,-147.095
0.013,0.185,0.261,-15.564,-37.781,-143.066
-0.038,0.176,0.287,-19.104,-62.561,-137.329
-0.213,0.154,0.242,-21.240,-86.853,-132.385
-0.407,0.109,0.157,-23.071,-110.779,-127.319
-0.649,0.067,0.053,-25.085,-124.084,-125.488
-0.992,0.090,-0.033,-24.963,-122.009,-124.207
-1.282,0.144,-0.088,-21.545,-105.347,-119.568
-1.484,0.083,-0.066,-18.921,-85.022,-109.924
-1.564,0.120,0.012,-16.724,-71.899,-98.206
-1.631,0.175,0.092,-12.756,-55.969,-83.313
-1.652,0.242,0.192,-2.686,-37.231,-67.993
-1.588,0.262,0.239,5.371,-27.039,-45.593
-1.502,0.276,0.263,8.789,-23.987,-24.292
-1.332,0.225,0.239,9.888,-28.748,-6.409
-1.118,0.079,0.180,6.958,-38.391,9.338
-1.496,-0.213,-0.027,-6.775,-53.040,26.428
-3.135,-0.095,-0.330,-16.113,-61.707,56.824
-3.206,0.750,-0.131,-7.812,-69.946,82.520
-1.801,1.848,-0.114,-7.202,-72.510,25.635
0.115,2.302,-0.425,-5.066,-55.786,-23.682
1.667,2.079,-0.628,0.427,-37.964,-32.715
0.820,1.620,-0.712,-11.230,-3.540,-9.766
-1.067,2.199,-0.818,-7.202,32.227,47.668
-0.446,1.662,-0.380,23.682,39.307,85.449
-0.331,0.757,0.017,33.386,32.104,84.595
-0.780,0.293,0.207,33.020,28.076,71.838
-0.758,0.269,0.182,19.165,16.724,36.926
-0.469,0.613,0.031,1.099,2.319,4.883
-0.343,0.855,-0.166,-9.949,-8.423,-2.747
-0.361,0.992,-0.275,-12.817,-13.245,-1.099
-0.392,0.997,-0.298,-10.620,-11.047,1.038
-0.400,1.034,-0.251,-7.324,-6.287,1.343
-0.389,1.033,-0.192,-5.737,-0.671,-0.305
-0.352,0.984,-0.183,-6.409,2.563,-3.479
-0.328,0.927,-0.191,-8.911,1.465,-5.676
-0.358,0.868,-0.189,-11.475,-1.099,-8.118
-0.389,0.823,-0.183,-14.648,-2.930,-11.902
-0.378,0.838,-0.172,-17.883,-3.235,-17.273
-0.348,0.897,-0.161,-19.592,-3.235,-22.400
-0.349,0.942,-0.183,-18.311,-4.578,-24.231
-0.382,0.852,-0.194,-20.447,-5.615,-24.109
-0.431,0.923,-0.232,-24.475,-1.709,-31.189
-0.373,0.992,-0.247,-24.048,3.967,-35.828
-0.335,0.932,-0.198,-23.621,6.836,-35.217
-0.396,0.893,-0.195,-24.414,10.132,-36.987
-0.423,0.912,-0.241,-25.696,16.113,-40.039
-0.344,0.943,-0.249,-26.733,21.667,-43.823
-0.311,0.972,-0.276,-25.574,25.085,-47.058
-0.308,0.971,-0.296,-23.743,27.954,-48.584
-0.292,0.984,-0.295,-20.813,31.555,-51.819
-0.292,0.962,-0.331,-18.372,35.767,-54.871
-0.232,0.981,-0.332,-17.334,39.490,-57.007
-0.157,0.994,-0.334,-16.785,42.419,-59.570
-0.135,1.004,-0.320,-16.968,44.556,-60.242
-0.112,1.015,-0.283,-15.320,43.640,-58.105
-0.078,0.986,-0.261,-12.268,38.757,-53.833
-0.007,0.924,-0.244,-11.292,31.311,-49.072
-0.027,0.896,-0.259,-11.475,21.851,-44.373
-0.067,0.882,-0.251,-10.986,15.015,-38.086
-0.017,0.865,-0.244,-10.681,9.399,-31.799
0.038,0.877,-0.285,-11.963,3.479,-26.245
0.013,0.948,-0.279,-11.841,-0.366,-20.996
-0.032,0.983,-0.305,-10.437,0.000,-14.343
-0.062,0.966,-0.309,-8.240,5.676,-7.507
-0.071,0.986,-0.246,-4.028,12.451,-2.258
-0.004,0.931,-0.245,-0.793,15.625,3.906
0.026,0.858,-0.310,-1.038,13.916,9.888
-0.036,0.901,-0.301,-0.977,11.047,15.686
-0.037,0.928,-0.323,-0.244,9.644,20.508
-0.053,0.983,-0.290,0.793,11.108,23.682
-0.038,1.064,-0.238,1.465,12.756,26.428
-0.108,1.110,-0.247,2.502,13.306,29.297
-0.198,1.099,-0.287,4.456,14.954,30.762
-0.200,1.066,-0.325,5.737,16.663,30.090
-0.252,1.060,-0.359,6.042,19.165,28.198
-0.349,1.068,-0.344,7.690,24.963,25.085
-0.304,1.105,-0.262,10.071,33.325,20.325
-0.345,1.101,-0.267,10.132,39.551,14.099
-0.372,1.161,-0.226,11.536,46.509,8.545
-0.366,1.180,-0.251,11.292,52.551,1.343
-0.350,1.257,-0.225,10.742,59.204,-4.395
-0.269,1.332,-0.190,11.169,65.552,-7.751
-0.146,1.415,-0.204,9.766,71.411,-9.949
-0.093,1.502,-0.187,9.094,77.393,-8.850
-0.071,1.577,-0.128,10.986,84.106,-5.554
-0.024,1.576,-0.216,10.437,89.478,-2.502
0.074,1.606,-0.263,7.385,94.421,-0.183
0.185,1.647,-0.250,6.104,96.985,2.258
0.303,1.704,-0.314,7.690,93.445,5.249
0.437,1.776,-0.352,15.015,83.801,5.432
0.494,1.785,-0.425,23.682,69.702,5.981
0.516,1.693,-0.489,29.846,52.124,12.268
0.561,1.486,-0.505,32.776,29.541,22.705
0.587,1.242,-0.532,31.006,0.610,36.682
0.498,1.140,-0.579,26.428,-35.889,51.392
0.246,1.133,-0.641,23.560,-74.341,63.965
-0.098,1.180,-0.692,22.644,-111.755,74.768
-0.556,1.420,-0.547,25.635,-133.301,80.383
-1.077,1.562,-0.502,25.696,-134.399,81.055
-1.424,1.862,-0.575,27.161,-126.221,91.003
-1.702,2.044,-0.705,31.494,-100.830,98.572
-1.531,2.112,-0.774,39.307,-66.162,126.892
-1.026,2.060,-0.714,44.861,-37.720,157.898
-0.845,1.958,-0.722,46.387,-16.113,171.875
-0.708,1.938,-0.658,49.316,2.014,180.481
-0.535,1.819,-0.642,49.133,12.390,180.908
-0.397,1.750,-0.672,49.072,15.442,172.302
-0.213,1.596,-0.656,48.157,15.564,167.908
-0.083,1.424,-0.598,46.875,19.409,164.673
0.031,1.239,-0.554,44.250,24.231,159.607
0.146,1.073,-0.485,39.978,29.053,153.625
0.285,0.924,-0.426,38.025,33.020,142.700
0.453,0.768,-0.373,35.950,34.912,127.930
0.558,0.654,-0.309,34.241,35.828,109.680
0.532,0.562,-0.273,31.982,39.124,91.492
0.545,0.446,-0.242,29.480,40.710,75.134
0.597,0.307,-0.193,23.560,39.612,57.129
0.640,0.213,-0.174,17.090,35.034,35.278
0.649,0.143,-0.127,9.399,26.001,15.381
0.646,0.144,-0.086,2.686,12.756,-1.587
0.623,0.197,-0.035,-1.648,-1.770,-16.174
0.635,0.177,-0.053,-7.751,-19.775,-29.663
0.595,0.139,-0.075,-16.602,-37.964,-42.847
0.506,0.127,-0.072,-22.888,-50.903,-56.763
0.392,0.127,-0.066,-27.161,-58.716,-72.205
0.323,0.130,-0.069,-30.945,-63.599,-88.806
0.216,0.123,-0.071,-35.461,-63.293,-105.896
0.077,0.123,-0.089,-39.124,-55.786,-121.704
0.049,0.191,-0.120,-39.734,-49.072,-136.292
-0.026,0.125,-0.103,-40.894,-42.297,-146.790
-0.078,0.118,-0.040,-45.227,-37.170,-155.518
-0.103,0.166,0.073,-49.561,-38.513,-161.011
-0.169,0.226,0.153,-53.162,-46.753,-161.438
-0.350,0.245,0.174,-55.603,-60.364,-157.959
-0.574,0.264,0.148,-57.068,-71.289,-152.710
-0.802,0.304,0.130,-57.739,-78.674,-142.944
-1.051,0.345,0.113,-55.603,-80.933,-129.639
-1.359,0.338,0.107,-49.927,-77.026,-114.441
-1.603,0.278,0.109,-43.823,-69.397,-97.778
-1.745,0.218,0.133,-40.344,-64.331,-80.933
-1.875,0.199,0.143,-35.095,-52.429,-62.195
-1.944,0.193,0.223,-25.696,-36.926,-44.556
-1.892,0.206,0.319,-15.564,-23.315,-27.161
-1.759,0.192,0.341,-6.836,-12.268,-10.925
-1.563,0.129,0.374,-0.732,-6.104,2.625
-1.449,-0.017,0.268,2.136,-8.057,15.869
