aX,aY,aZ,gX,gY,gZ
0.037,0.068,-0.273,-25.330,-7.019,-139.160
0.107,0.137,-0.190,-31.738,-19.592,-159.912
0.101,0.216,-0.135,-36.743,-24.719,-172.485
0.060,0.285,-0.135,-43.579,-31.189,-179.932
0.050,0.360,-0.142,-50.842,-34.973,-186.707
0.036,0.471,-0.100,-55.115,-36.377,-193.665
0.022,0.565,-0.059,-55.908,-37.903,-201.111
0.024,0.635,-0.041,-55.786,-41.260,-209.229
0.031,0.702,-0.048,-54.443,-44.434,-215.332
0.014,0.746,-0.044,-51.025,-47.729,-219.849
-0.027,0.731,-0.056,-50.781,-50.293,-222.900
-0.113,0.713,-0.100,-56.030,-50.171,-222.900
-0.146,0.727,-0.135,-56.824,-45.105,-221.619
-0.193,0.763,-0.199,-59.082,-46.021,-226.440
-0.130,0.840,0.054,-61.096,-67.810,-227.173
-0.050,0.981,-0.030,-55.542,-55.725,-224.060
-0.189,1.071,-0.068,-59.326,-47.974,-217.407
-0.406,1.292,-0.213,-70.496,-47.668,-204.468
-0.742,1.644,-0.222,-65.308,-45.044,-186.890
-1.039,1.854,-0.084,-53.406,-41.199,-178.833
-1.193,2.034,-0.059,-35.950,-29.114,-179.504
-1.230,1.920,-0.172,-15.564,-22.095,-183.716
-1.156,1.642,-0.243,-8.240,-23.437,-181.519
-1.004,1.448,-0.238,-10.193,-22.583,-170.044
-0.910,1.344,-0.206,-16.785,-14.465,-153.320
-0.919,1.329,-0.260,-19.897,-8.789,-134.277
-0.989,1.357,-0.276,-17.273,-2.625,-112.488
-1.137,1.328,-0.287,-11.597,5.981,-90.515
-1.214,1.280,-0.246,-5.676,15.137,-72.449
-1.170,1.208,-0.233,0.732,20.630,-58.838
-1.021,1.123,-0.261,6.104,20.203,-48.828
-0.860,0.901,-0.287,-1.038,19.470,-36.438
-0.746,0.995,-0.275,-0.610,16.907,-8.606
-0.617,0.830,-0.294,-3.784,9.949,-14.709
-0.529,0.925,-0.218,-14.221,3.113,-16.418
-0.495,1.060,-0.187,-13.245,0.122,-3.906
-0.432,1.077,-0.209,-13.123,-3.967,11.963
-0.396,1.135,-0.198,-11.536,-9.827,29.541
-0.301,1.113,-0.224,-13.123,-17.517,45.410
-0.196,1.081,-0.346,-30.029,-22.400,68.359
-0.542,1.032,-0.853,-58.411,-16.174,98.328
-1.076,0.976,-0.862,-46.936,12.390,78.125
-1.300,0.950,-0.471,-54.138,28.625,40.588
-1.469,1.409,-0.369,-36.560,-4.883,43.701
-0.523,1.402,0.230,-32.593,-22.034,35.889
0.552,1.336,-0.782,-34.119,11.169,12.329
1.349,1.500,-0.692,-13.794,65.857,0.061
2.031,1.643,0.162,-14.099,43.213,26.001
1.728,1.345,-0.482,-59.143,45.776,78.857
0.613,1.269,-0.313,-66.101,46.997,84.778
0.078,1.591,0.240,-41.809,32.654,73.425
0.432,1.806,0.069,-20.813,11.658,76.721
0.843,1.780,-0.084,-4.822,-33.386,84.351
0.542,1.417,-0.539,-0.549,-49.561,91.248
0.170,0.997,-0.825,-17.212,-44.861,88.440
-0.001,1.083,-0.796,-28.687,-39.917,82.825
-0.147,1.587,-0.446,-8.972,-25.696,77.332
-0.378,1.639,-0.018,12.573,-11.414,75.500
-0.421,1.814,0.325,32.349,-2.686,71.228
-0.323,1.553,0.278,36.865,-3.296,69.397
-0.230,1.294,0.057,26.794,-9.888,66.345
-0.182,1.075,-0.158,16.724,-15.686,61.279
-0.146,0.943,-0.373,9.460,-21.606,54.016
-0.043,0.887,-0.415,4.822,-23.499,48.645
-0.062,0.884,-0.382,3.174,-24.841,46.936
-0.319,0.839,-0.290,0.916,-25.391,44.067
-0.429,0.954,-0.318,4.944,-12.024,37.109
-0.376,0.964,-0.250,9.949,-5.920,23.560
-0.297,1.010,-0.260,16.357,-5.554,16.052
-0.233,1.011,-0.300,20.264,-5.798,13.672
-0.191,0.943,-0.321,14.709,-4.761,8.057
-0.247,0.913,-0.283,9.644,0.610,1.404
-0.287,0.935,-0.242,9.705,5.188,-0.549
-0.285,0.925,-0.239,10.437,7.690,0.183
-0.277,0.907,-0.262,11.292,4.822,4.333
-0.228,0.919,-0.287,13.672,-1.282,9.521
-0.157,0.911,-0.304,14.221,-5.066,12.207
-0.124,0.892,-0.316,12.817,-9.705,13.367
-0.152,0.906,-0.287,10.559,-12.390,13.428
-0.192,0.951,-0.241,10.803,-11.597,13.428
-0.213,0.947,-0.243,11.475,-9.460,14.648
-0.213,0.930,-0.233,9.949,-7.935,17.334
-0.209,0.938,-0.240,8.118,-6.592,21.973
-0.139,0.933,-0.276,6.470,-5.981,27.588

0.001,0.945,-0.320,9.705,4.028,18.677
0.043,0.949,-0.334,12.207,3.113,23.926
0.020,0.927,-0.337,12.390,4.089,26.245
0.027,0.953,-0.302,13.184,4.578,29.419
0.008,0.950,-0.314,13.855,4.150,32.593
-0.013,0.965,-0.309,15.381,3.784,36.621
-0.011,0.984,-0.325,17.944,4.272,41.565
0.015,0.987,-0.357,20.874,6.409,48.645
0.205,0.989,-0.364,23.315,6.775,56.641
0.301,0.969,-0.394,23.499,3.601,63.843
0.089,0.974,-0.366,21.912,1.038,71.533
-0.072,1.008,-0.323,20.996,1.831,78.735
-0.004,1.014,-0.404,22.888,4.517,84.412
0.062,1.020,-0.432,26.245,8.118,88.135
-0.030,1.005,-0.335,29.053,14.099,91.858
-0.141,1.026,-0.107,30.884,26.733,96.558
-0.098,1.057,-0.060,31.372,43.030,98.328
-0.190,1.054,-0.094,27.283,52.124,100.708
-0.234,1.071,-0.245,19.470,50.476,102.722
-0.285,1.156,-0.168,12.512,47.974,101.990
-0.310,1.219,-0.166,10.620,45.166,104.248
-0.330,1.314,-0.148,13.062,44.006,109.924
-0.239,1.387,-0.151,19.348,44.189,116.333
-0.042,1.367,-0.154,23.865,40.649,125.366
-0.014,1.306,-0.155,19.836,34.912,135.376
-0.074,1.320,-0.293,9.949,29.236,144.287
-0.098,1.443,-0.380,4.211,28.870,152.832
-0.066,1.425,-0.410,4.517,32.837,167.114
-0.114,1.139,-0.398,4.089,37.292,180.542
-0.332,0.777,-0.274,-2.563,42.480,186.401
-0.668,0.543,-0.181,-8.911,48.462,180.420
-0.790,0.458,-0.129,-14.038,58.167,165.344
-0.546,0.477,-0.052,-13.062,65.857,148.132
-0.343,0.576,0.081,-6.042,61.218,133.484
-0.408,0.617,0.105,-2.747,47.119,130.981
-0.548,0.628,0.037,-7.629,34.546,134.644
-0.570,0.917,-0.080,-3.967,28.748,136.475
-0.395,1.188,-0.263,-3.052,23.682,136.536
-0.248,1.619,-0.432,-1.770,18.005,138.428
-0.260,1.938,-0.610,0.305,19.409,145.203
-0.321,2.123,-0.749,1.465,29.602,153.137
-0.256,2.209,-0.781,5.188,47.058,157.349
-0.058,2.122,-0.776,9.644,66.895,157.654
0.136,1.807,-0.613,10.254,83.069,154.785
0.208,1.539,-0.491,25.696,91.736,140.137
0.084,1.176,-0.342,47.119,98.328,126.160
-0.134,0.430,-0.457,53.101,99.426,108.154
-0.397,-0.010,-0.414,37.964,100.952,70.984
-0.790,-0.316,-0.338,30.396,115.723,42.297
-1.103,-0.527,-0.294,30.701,122.803,36.011
-1.175,-0.599,-0.338,19.958,130.066,33.325
-0.927,-0.347,-0.254,15.686,132.874,34.485
-0.594,-0.226,-0.186,13.000,120.544,32.837
-0.377,-0.215,-0.141,4.822,97.046,25.208
-0.359,-0.164,-0.035,-5.981,70.679,12.451
-0.152,-0.116,-0.016,-12.451,53.650,-5.920
0.207,-0.127,-0.170,-16.724,41.809,-27.893
0.509,-0.215,-0.189,-15.259,27.527,-43.396
0.714,-0.470,-0.159,-16.968,15.381,-47.546
0.724,-0.705,0.087,-39.917,8.545,-57.251
0.689,-0.517,0.230,-62.439,-0.305,-83.740
0.699,-0.172,0.290,-65.552,-6.165,-115.967
0.512,0.100,0.234,-60.974,-22.156,-143.066
0.314,0.276,0.186,-56.030,-33.936,-156.738
0.147,0.375,-0.004,-58.411,-20.935,-161.499
0.077,0.430,-0.098,-61.218,-30.396,-168.884
0.332,0.587,-0.168,-57.312,-87.158,-171.387
0.567,0.540,-0.116,-63.538,-107.300,-178.772
0.555,0.598,0.012,-71.960,-98.694,-193.604
0.425,0.662,0.059,-76.538,-107.788,-206.726
0.366,0.664,-0.020,-78.308,-111.511,-213.318
0.279,0.687,-0.096,-77.515,-105.042,-214.478
0.179,0.771,-0.089,-75.989,-104.126,-218.201
0.116,0.836,-0.048,-72.571,-99.365,-224.731
0.042,0.929,0.007,-66.895,-88.074,-231.018
-0.058,0.984,0.041,-62.988,-74.036,-233.398
-0.105,1.087,0.045,-56.641,-67.200,-231.689
-0.128,1.150,0.017,-49.927,-66.833,-232.361
-0.174,1.246,-0.064,-51.331,-66.467,-226.440
-0.305,1.479,-0.126,-53.162,-76.477,-208.374
-0.445,1.664,-0.097,-48.645,-100.281,-193.176
-0.533,1.755,-0.185,-49.011,-118.225,-187.927
-0.696,1.869,-0.356,-44.006,-123.230,-186.157
-0.947,1.929,-0.503,-28.870,-118.774,-188.782
-1.329,1.814,-0.432,-18.799,-105.042,-200.623
-1.282,1.795,-0.424,-11.902,-73.425,-204.773
-1.183,1.702,-0.349,-6.042,-46.814,-197.571
-1.092,1.565,-0.262,-3.052,-27.222,-183.350
-1.000,1.505,-0.280,-1.099,-12.939,-163.757
-0.961,1.535,-0.321,4.700,-10.437,-139.526
-0.968,1.511,-0.280,9.277,-16.357,-118.103
-0.975,1.420,-0.370,5.737,-29.602,-103.149
-1.063,1.408,-0.453,8.545,-39.185,-87.952
-1.169,1.081,-0.433,15.686,-21.729,-21.729
-1.038,1.683,-0.605,37.109,-3.235,61.890
-0.988,0.558,-0.364,0.549,-10.071,25.085
-0.996,0.826,-0.287,-12.390,-13.184,-0.854
-0.902,1.179,-0.233,-2.014,-5.615,33.752
-0.762,1.170,-0.157,7.202,-2.441,70.740
-0.681,1.058,-0.186,11.841,-5.310,92.407
-0.585,0.990,-0.186,17.517,-12.573,107.483
-0.530,0.859,-0.290,15.747,-25.024,129.639
-0.784,0.856,-0.692,14.832,-66.528,149.536
-0.723,0.924,-0.639,46.570,-123.413,161.560
0.429,1.023,0.142,46.326,-139.709,145.386
0.663,1.365,-0.221,17.883,-127.686,91.553
0.193,0.959,-1.367,-20.264,-104.065,77.942
-0.308,0.652,-2.284,-92.407,-41.199,79.102
0.055,1.383,-1.592,-96.130,18.066,60.791
0.838,1.973,-1.010,-65.735,25.940,54.688
1.028,1.980,-0.687,-28.992,12.512,64.026
0.783,1.871,-0.282,-0.854,2.014,82.458
0.211,1.845,0.506,25.330,-9.705,93.689
-0.367,2.317,1.460,66.467,-29.053,99.976
-0.427,2.081,0.928,74.219,-45.959,117.432
0.145,2.040,-0.276,49.500,-57.556,99.182
0.356,1.836,-0.786,16.174,-50.964,69.946
-0.164,1.628,-0.486,-4.822,-34.912,80.322
-0.634,1.168,-0.301,-17.761,-12.939,100.220
-0.894,0.552,-0.176,-17.151,-0.305,91.003
-0.669,0.209,-0.237,-19.470,-0.061,55.542
-0.318,0.531,-0.251,-7.385,-6.531,14.038
-0.087,1.023,-0.331,12.146,-14.526,-0.671
-0.281,1.229,-0.251,22.217,-15.320,12.390
-0.372,1.076,-0.194,11.169,-15.137,17.761
-0.331,1.058,-0.290,7.141,-16.602,10.010
-0.320,1.025,-0.226,16.296,-15.381,5.432
-0.348,0.857,-0.209,15.320,-11.230,3.906
-0.373,0.800,-0.204,5.066,-8.179,-0.427
-0.313,0.888,-0.210,0.671,-6.287,-3.906
-0.259,0.947,-0.229,2.380,-5.371,-3.845
-0.240,0.960,-0.232,5.005,-5.066,-2.869
-0.239,0.948,-0.242,5.859,-5.066,-2.380
-0.242,0.931,-0.234,5.737,-4.272,-0.854
-0.211,0.903,-0.236,4.211,-2.869,1.648
-0.174,0.887,-0.261,1.953,-2.136,3.052
-0.184,0.892,-0.249,0.671,-1.892,5.249
-0.229,0.929,-0.249,-0.671,-0.061,6.836
-0.236,0.943,-0.235,-1.831,2.258,8.545
-0.228,0.960,-0.212,-4.089,5.432,11.292
-0.191,0.962,-0.214,-5.615,9.033,15.869
-0.128,0.950,-0.245,-7.019,11.597,21.790
-0.104,0.920,-0.266,-8.179,13.428,30.762
-0.109,0.914,-0.271,-8.179,14.343,38.635
-0.130,0.906,-0.303,-7.935,15.198,44.250
-0.141,0.889,-0.312,-6.592,15.259,51.208
-0.150,0.892,-0.310,-5.737,15.991,58.533
-0.156,0.922,-0.284,-4.272,14.221,63.477
-0.162,0.939,-0.294,-3.845,13.489,66.345
-0.211,0.980,-0.223,-0.732,12.329,67.444
-0.237,0.980,-0.243,1.892,10.803,67.505
-0.171,0.963,-0.259,0.305,12.878,71.411
-0.123,0.935,-0.295,-0.427,14.099,79.346
-0.246,0.951,-0.346,0.488,10.681,82.825
-0.446,0.970,-0.291,2.991,13.733,81.665
-0.384,0.998,-0.295,0.488,21.301,80.322
-0.091,1.065,-0.370,-0.488,27.466,86.243
-0.073,1.015,-0.480,0.671,26.367,96.008
-0.481,0.868,-0.517,1.221,21.240,99.182
-0.825,0.814,-0.341,3.296,26.367,96.802
-0.696,0.915,-0.064,7.751,41.443,94.543
-0.296,0.977,0.010,6.897,46.265,94.482
-0.184,0.953,-0.099,2.136,37.903,99.304
-0.601,0.912,-0.287,1.282,27.527,99.121
-0.972,0.993,-0.303,0.488,31.128,94.360
-0.679,1.264,-0.175,-0.854,46.448,87.524
-0.083,1.467,-0.205,-3.540,47.791,94.788
-0.152,1.549,-0.330,-7.996,36.133,111.755
-0.726,1.681,-0.424,-11.108,34.729,122.070
-0.829,2.099,-0.418,-10.803,47.852,128.723
-0.598,2.487,-0.338,-0.610,64.453,138.000
-0.264,2.614,-0.169,3.967,81.726,154.907
0.101,2.522,-0.007,13.550,99.304,163.452
0.307,2.263,0.111,28.992,112.244,154.236
0.290,1.810,0.193,49.988,121.033,136.292
0.231,1.185,0.196,63.843,125.916,127.014
0.145,0.665,0.168,71.899,122.742,119.019
0.168,0.277,0.309,76.965,112.732,101.379
0.317,-0.077,0.254,83.801,99.060,74.341
0.403,-0.252,0.101,93.506,80.994,44.495
0.171,-0.424,-0.066,102.966,54.504,21.423
0.082,-0.693,-0.424,91.431,37.292,-0.916
0.068,-0.881,-0.612,60.608,10.376,-15.625
0.310,-0.872,-0.592,38.818,-29.602,-26.306
0.460,-0.716,-0.333,15.320,-43.396,-46.997
0.313,-0.212,-0.136,13.733,-43.457,-77.271
0.010,0.014,-0.165,20.935,-38.269,-97.595
-0.184,0.002,-0.413,21.667,-28.564,-107.849
-0.222,-0.150,-0.579,6.714,-18.555,-115.845
-0.084,-0.080,-0.588,-6.592,-10.437,-128.723
0.063,0.054,-0.552,-13.306,-0.488,-147.217
0.115,0.185,-0.450,-19.714,10.864,-168.274
0.071,0.300,-0.329,-28.503,23.132,-184.143
-0.004,0.427,-0.227,-36.621,32.288,-190.857
-0.019,0.510,-0.144,-44.434,32.837,-192.993
0.044,0.595,-0.091,-52.673,26.855,-195.312
0.101,0.661,-0.038,-59.631,19.714,-201.904
0.125,0.742,0.006,-64.148,10.376,-210.266
0.166,0.768,0.010,-66.895,-2.380,-219.055
0.210,0.775,-0.019,-70.984,-15.808,-226.562
0.241,0.796,-0.031,-75.378,-26.733,-233.643
0.240,0.829,-0.044,-80.627,-33.081,-239.990
0.225,0.913,-0.002,-82.397,-39.429,-245.483
0.177,1.008,0.020,-82.642,-44.006,-248.291
0.050,1.138,-0.040,-82.336,-55.054,-249.756
-0.165,1.062,-0.048,-104.492,-90.393,-250.305
-0.298,1.466,-0.134,-103.699,-92.224,-213.074
-0.470,1.739,-0.361,-76.538,-66.223,-172.302
-0.812,1.807,-0.357,-74.280,-63.904,-158.936
-1.120,2.151,-0.318,-50.781,-47.974,-147.522
-1.525,1.968,-0.324,-32.532,-9.827,-162.109
-1.458,1.672,-0.331,-33.936,20.508,-179.749
-1.199,1.602,-0.381,-32.898,36.316,-179.993
-1.058,1.483,-0.386,-29.663,48.340,-166.626
-1.044,1.340,-0.333,-30.090,62.744,-147.888
-1.086,1.276,-0.283,-28.137,78.125,-125.061
-1.073,1.235,-0.255,-23.376,90.088,-102.966
-1.057,1.214,-0.235,-15.137,93.079,-83.862
-1.004,1.147,-0.256,-6.897,93.079,-67.749
-0.887,1.064,-0.284,-3.479,89.905,-53.101
-0.717,0.974,-0.288,-6.226,83.008,-39.368
-0.599,0.964,-0.264,-7.690,70.496,-26.123
-0.577,1.001,-0.259,-5.737,57.983,-13.916
-0.683,0.882,-0.185,-9.583,52.551,0.916
-0.682,1.167,-0.141,-0.488,46.753,25.513
-0.626,0.938,-0.123,-3.845,47.363,21.240
-0.513,1.103,-0.022,-8.118,40.588,29.541
-0.409,1.121,-0.068,-4.333,30.579,50.598
-0.283,1.103,-0.121,-4.333,15.808,70.862
-0.392,1.046,-0.483,-9.277,-4.822,86.853
-0.421,1.037,-0.563,-11.597,-29.724,96.497
-0.183,1.025,-0.439,-21.484,-63.782,87.708
0.129,1.200,-0.111,-26.428,-97.656,74.646
0.108,1.262,0.100,-25.208,-91.309,61.829
0.333,1.387,-0.101,-8.362,-57.007,43.945
0.710,1.227,-0.880,-16.174,-31.921,23.437
0.516,1.287,-1.262,-34.973,-3.906,26.245
0.817,1.511,-1.011,-45.349,-16.663,57.983

-0.354,1.130,-0.374,8.850,7.629,102.051
-0.467,1.108,-0.256,17.029,21.179,104.919
-0.411,1.102,-0.096,21.118,33.264,107.422
-0.239,1.140,-0.045,22.339,35.828,109.619
-0.227,1.189,-0.060,22.827,28.015,113.953
-0.332,1.142,-0.039,22.339,20.081,121.826
-0.256,0.998,0.053,17.761,16.663,128.235
-0.201,0.877,-0.004,12.146,8.911,129.150
-0.405,0.854,-0.135,11.353,0.427,127.014
-0.442,0.757,-0.258,7.202,-0.610,122.437
-0.490,0.810,-0.339,5.432,0.977,115.784
-0.594,0.908,-0.382,7.080,7.080,109.009
-0.509,1.096,-0.399,6.409,14.587,104.004
-0.332,1.414,-0.357,10.864,18.433,110.901
-0.301,1.452,-0.308,12.085,24.414,125.427
-0.366,1.264,-0.268,7.324,30.090,138.428
-0.564,1.140,-0.173,4.761,34.363,146.179
-0.634,0.941,-0.139,0.488,37.842,147.400
-0.677,1.134,-0.122,-3.479,35.767,137.695
-0.621,1.663,-0.133,-0.366,36.133,134.827
-0.414,2.187,-0.195,9.521,35.156,145.630
-0.257,2.376,-0.223,20.325,38.330,155.151
-0.267,2.341,-0.237,27.588,43.823,162.048
-0.263,2.230,-0.287,32.715,54.565,167.664
-0.175,2.182,-0.322,41.504,70.251,163.391
-0.068,1.960,-0.338,56.824,88.684,153.992
0.171,1.463,-0.229,65.735,101.318,147.949
0.242,0.998,-0.106,71.411,98.389,141.968
0.127,0.486,-0.173,69.397,76.111,127.441
-0.178,0.195,-0.144,65.491,46.692,96.558
-0.865,-0.149,-0.025,55.481,48.462,84.595
-1.294,-0.308,-0.080,57.739,37.842,89.783
-0.840,-0.591,-0.475,44.617,3.784,77.881
-0.180,-0.570,-0.373,40.894,-9.338,52.856
0.353,-0.706,-0.099,36.926,-11.963,36.072
0.853,-0.863,-0.210,28.564,-20.508,27.283
1.485,-0.880,-0.220,11.597,-23.376,12.024
1.726,-0.612,-0.081,-5.127,-22.522,-30.579
1.465,-0.265,0.075,-9.583,-27.954,-93.689
0.984,-0.023,-0.074,-10.315,-31.433,-137.512
0.613,0.048,-0.263,-11.658,-27.893,-152.344
0.420,-0.054,-0.388,-21.545,-25.757,-162.354
0.372,-0.031,-0.400,-30.029,-18.311,-182.007
0.404,0.076,-0.248,-31.067,-7.202,-204.102
0.415,0.180,-0.153,-33.997,-2.625,-221.741
0.390,0.311,-0.133,-39.917,-3.479,-233.398
0.339,0.450,-0.148,-47.791,-3.662,-238.708
0.303,0.589,-0.190,-59.143,4.700,-245.544
0.262,0.735,-0.152,-64.575,-8.118,-255.066
0.327,0.913,-0.023,-57.251,-43.274,-259.583
0.428,0.905,-0.076,-58.411,-67.261,-261.658
0.382,0.876,-0.177,-66.284,-85.388,-268.311
0.300,0.825,-0.224,-76.660,-99.304,-275.513
0.151,0.797,-0.312,-89.478,-95.093,-267.700
-0.046,0.967,-0.299,-87.219,-73.914,-261.414
-0.220,1.022,-0.221,-90.393,-67.017,-262.207
-0.328,1.190,-0.148,-91.125,-64.087,-266.174
-0.486,1.417,-0.069,-88.806,-57.434,-258.606
-0.781,1.778,-0.127,-78.735,-48.828,-240.051
-1.167,2.120,-0.048,-61.401,-35.889,-209.900
-1.290,2.228,-0.258,-28.076,-27.283,-179.749
-1.583,1.992,-0.321,-7.568,-18.494,-183.289
-1.670,1.684,-0.292,-15.686,-6.409,-204.773
-1.430,1.621,-0.329,-18.555,5.493,-208.435
-1.146,1.596,-0.383,-16.663,11.719,-196.533
-1.077,1.515,-0.350,-19.409,17.334,-178.772
-1.245,1.502,-0.210,-21.301,29.968,-157.715
-1.369,1.528,-0.204,-13.367,37.170,-129.639
-1.371,1.534,-0.223,3.296,38.696,-100.708
-1.224,1.456,-0.281,14.954,34.363,-96.558
-1.281,1.283,-0.381,13.489,31.738,-26.489
-0.976,1.426,-0.375,19.836,15.625,52.673
-1.014,0.557,-0.472,-14.465,3.601,17.883
-0.936,0.880,-0.375,-27.771,-9.338,7.812
-0.668,1.228,-0.410,-44.067,-6.226,115.417
-0.550,1.337,-0.301,-40.405,1.526,188.110
-0.674,1.054,-0.223,-31.006,0.549,182.495
-0.635,0.986,-0.204,-23.987,-0.366,180.908
-0.500,1.157,-0.289,-5.310,1.465,197.815
-0.533,1.045,-0.545,-5.188,10.742,225.464
-0.796,0.932,-0.442,-19.409,9.033,222.900
-1.179,0.831,-1.005,-43.518,-1.709,245.483
-1.057,1.306,-0.259,13.916,-49.561,276.123
-0.168,1.594,0.168,10.620,-47.363,271.606
0.079,1.867,-0.680,10.986,7.385,229.065
0.618,1.785,-0.989,17.883,25.085,187.805
0.783,1.219,-0.764,-18.372,25.757,136.108
0.690,1.277,-0.610,-53.162,8.667,88.379
0.176,1.676,-0.203,-45.288,-2.930,68.848
-0.066,1.893,0.381,-6.348,-22.217,71.777
-0.060,1.794,0.494,25.757,-50.720,76.965
0.053,1.814,0.073,36.255,-71.350,73.669
0.082,2.077,-0.281,34.302,-79.895,43.274
0.599,2.300,-0.975,16.846,-84.351,6.409
0.644,2.301,-0.729,-7.751,-90.576,-6.714
-0.717,1.523,-0.412,-25.757,-84.717,22.766
-1.902,1.169,-0.298,-19.775,-40.283,47.729
-1.441,0.915,-0.026,-9.033,-3.540,62.927
-0.641,0.466,-0.071,15.137,-12.085,55.359
-0.278,0.251,-0.100,33.325,-23.743,46.265
-0.507,0.412,-0.085,12.085,-21.301,11.780
-0.750,0.928,-0.258,7.996,-15.564,-6.165
-0.643,1.206,-0.239,11.292,-13.123,5.127
-0.568,1.085,-0.212,14.404,-11.108,4.272
-0.562,0.837,-0.276,12.329,-6.958,0.366
-0.494,0.774,-0.284,9.216,-4.211,-2.563
-0.489,0.769,-0.298,5.798,-1.099,-8.606
-0.478,0.818,-0.287,2.808,0.610,-9.949
-0.491,0.877,-0.295,4.089,2.502,-9.155
-0.443,0.890,-0.301,7.507,4.272,-9.338
-0.367,0.877,-0.324,10.742,3.113,-7.446
-0.326,0.869,-0.311,11.353,0.366,-5.859
-0.324,0.869,-0.314,11.292,-1.587,-3.784
-0.326,0.875,-0.306,12.329,-2.930,-1.343
-0.328,0.868,-0.301,13.550,-3.906,0.305
-0.339,0.853,-0.313,13.550,-4.395,1.831
-0.367,0.852,-0.297,13.184,-3.479,2.991
-0.366,0.849,-0.306,11.169,-2.197,6.348
-0.312,0.834,-0.295,7.996,-2.563,5.981
-0.290,0.848,-0.273,6.104,-2.869,5.859
-0.288,0.894,-0.261,5.493,-0.793,8.118
-0.264,0.890,-0.272,5.371,-0.610,13.550
-0.260,0.901,-0.292,5.493,0.183,17.395
-0.282,0.902,-0.301,4.700,1.160,23.132
-0.314,0.907,-0.277,1.831,2.441,29.846
-0.303,0.914,-0.267,3.418,3.113,35.278
-0.297,0.931,-0.284,3.601,4.272,38.696
-0.294,0.942,-0.249,3.113,7.446,43.213
-0.338,0.927,-0.248,4.944,9.949,46.448
-0.430,0.851,-0.285,1.892,12.268,49.744
-0.438,0.854,-0.217,1.465,16.357,49.072
-0.307,0.933,-0.217,7.202,20.569,42.114
-0.223,0.958,-0.223,15.381,22.644,37.476
-0.229,0.990,-0.257,19.287,27.344,37.720
-0.267,1.000,-0.345,21.545,30.090,37.598
-0.324,1.041,-0.429,25.208,33.142,34.851
-0.379,0.991,-0.475,25.574,35.889,41.626
-0.595,0.982,-0.395,28.503,42.786,52.979
-0.682,0.927,-0.250,25.513,50.415,68.604
-0.374,0.885,-0.082,23.804,49.927,93.628
-0.568,0.799,-0.047,25.208,49.072,104.004
-0.819,0.643,0.000,21.729,49.988,116.272
-0.682,0.674,0.029,17.944,49.072,112.366
-0.228,0.822,-0.036,16.663,43.274,95.642
-0.171,0.971,-0.131,13.062,26.123,72.632
-0.570,1.170,-0.337,5.188,10.071,61.218
-0.933,1.564,-0.343,-2.380,11.902,69.946
-0.798,1.903,-0.158,-0.366,24.475,94.727
-0.368,1.950,-0.114,0.610,27.039,129.761
-0.486,1.856,-0.234,-4.272,16.846,154.541
-0.959,2.036,-0.396,-8.484,15.625,158.875
-0.815,2.362,-0.410,-0.549,29.358,150.085
-0.353,2.541,-0.302,15.503,48.523,148.071
-0.025,2.507,-0.129,31.372,70.618,154.480
0.125,2.325,0.036,43.823,96.924,153.564
0.123,1.972,-0.004,60.059,119.263,155.090
0.176,1.407,-0.068,72.937,121.826,146.667
0.224,0.740,-0.080,68.909,111.755,135.864
0.119,0.326,0.048,67.444,102.783,109.009
-0.053,-0.106,-0.077,81.970,79.651,73.730
0.358,-0.407,-0.622,96.863,29.663,33.875
0.543,-1.044,-0.660,101.929,7.935,20.508
0.092,-1.482,-0.393,60.791,4.822,12.817
-0.137,-1.163,-0.084,22.278,-11.047,-6.653
0.480,-1.039,-0.479,6.531,-15.625,-16.174
1.061,-0.677,-0.612,-6.775,-9.033,-35.400
1.162,-0.383,-0.396,-4.578,9.460,-74.097
0.771,-0.341,0.071,-7.080,37.903,-125.671
0.331,-0.069,0.163,-11.780,46.631,-163.330
0.118,0.116,0.212,-14.587,33.142,-171.387
0.219,0.235,0.036,-24.231,10.071,-173.218
0.337,0.353,-0.119,-31.860,-4.883,-186.157
0.232,0.421,0.099,-34.119,-13.611,-202.820
0.135,0.498,0.159,-33.386,-26.245,-213.196
0.153,0.516,0.029,-38.818,-37.170,-220.642
0.253,0.529,-0.144,-48.950,-48.523,-228.210
0.301,0.604,-0.275,-55.481,-62.561,-236.511
0.201,0.711,-0.302,-56.519,-68.787,-243.774
0.045,0.760,-0.284,-55.420,-64.453,-247.986
-0.042,0.763,-0.243,-55.359,-52.612,-249.573
-0.096,0.729,-0.202,-55.359,-35.645,-252.625
-0.155,0.770,-0.113,-51.086,-15.869,-257.568
-0.221,0.823,-0.044,-43.945,-1.709,-265.137
-0.301,0.847,-0.047,-49.438,6.104,-270.203
-0.385,1.033,0.032,-57.312,10.315,-265.564
-0.374,1.176,-0.002,-57.495,14.099,-256.775
-0.377,1.352,-0.099,-68.909,16.602,-249.939
-0.398,1.753,0.004,-73.792,18.921,-235.352
-0.602,2.048,-0.054,-65.491,5.798,-210.693
-0.853,2.151,-0.178,-65.491,-11.047,-193.848
-1.105,2.281,-0.245,-58.411,-19.653,-188.660
-1.210,2.194,-0.349,-40.710,-26.367,-189.392
-1.319,1.952,-0.423,-24.109,-25.452,-181.396
-1.410,1.651,-0.401,-12.329,-8.911,-163.147
