aX,aY,aZ,gX,gY,gZ
-0.249,0.888,-0.444,-13.916,20.935,44.861
0.382,1.034,-0.419,-5.432,16.113,35.828
0.262,0.894,-0.302,-6.836,19.897,31.494
0.012,0.960,-0.444,-6.226,21.118,33.813
0.065,0.821,-0.457,-2.808,22.034,26.978
0.264,0.949,-0.416,0.366,27.344,21.790
0.011,0.857,-0.454,1.709,34.241,20.203
0.221,0.798,-0.405,1.709,37.292,16.602
0.176,0.941,-0.358,2.563,38.330,16.907
0.239,0.827,-0.352,2.625,34.485,14.832
0.193,0.803,-0.356,-0.488,28.625,16.357
0.117,1.017,-0.370,2.380,27.710,15.564
0.406,0.732,-0.427,-0.122,27.283,9.277
0.054,0.979,-0.307,-0.244,27.466,16.541
-0.161,0.967,-0.412,2.930,28.931,16.602
0.348,0.842,-0.390,4.517,28.748,11.108
0.115,0.896,-0.396,2.197,24.780,15.320
0.188,0.854,-0.464,3.357,23.437,14.099
-0.007,0.950,-0.399,3.601,22.888,16.724
0.174,0.898,-0.393,5.981,24.231,14.893
0.154,0.899,-0.399,5.188,24.109,15.320
0.077,0.927,-0.414,6.165,22.949,17.456
0.099,0.961,-0.366,7.874,22.583,16.418
0.354,0.815,-0.439,5.554,20.752,14.099
0.039,0.962,-0.404,4.272,19.104,18.738
0.036,0.925,-0.410,6.226,19.165,17.883
0.365,0.894,-0.368,6.287,19.470,15.381
0.018,0.914,-0.421,4.761,19.104,19.592
-0.133,0.929,-0.410,6.348,17.944,23.376
0.125,1.024,-0.310,10.254,19.714,22.095
0.458,0.800,-0.442,6.714,19.226,18.799
0.003,0.856,-0.522,3.174,14.893,27.893
-0.393,1.132,-0.314,10.559,17.578,32.715
0.542,0.841,-0.307,11.719,20.325,24.475
0.015,0.778,-0.540,3.296,16.296,34.668
-0.296,1.062,-0.344,9.888,18.555,37.903
0.334,0.893,-0.291,7.324,18.921,33.081
0.026,0.874,-0.471,5.737,19.287,38.696
0.078,0.975,-0.296,8.911,21.423,39.917
-0.037,0.966,-0.382,6.226,18.982,43.091
0.152,0.833,-0.448,8.057,20.386,42.969
0.165,0.981,-0.356,9.644,22.278,46.021
-0.027,0.911,-0.422,9.888,22.034,50.781
0.094,0.898,-0.390,13.123,22.156,54.077
0.225,0.929,-0.329,14.160,21.057,57.373
-0.208,0.916,-0.432,12.329,16.541,64.575
0.351,0.966,-0.257,16.113,14.587,61.951
0.021,0.929,-0.470,8.423,9.155,67.261
-0.304,1.028,-0.332,9.949,7.385,70.496
0.060,1.112,-0.234,12.512,7.996,69.214
-0.049,1.002,-0.425,10.925,7.080,71.228
-0.092,1.078,-0.359,13.245,8.789,72.693
-0.148,1.086,-0.444,12.695,10.742,74.524
-0.001,1.149,-0.384,15.930,16.785,76.172
-0.013,1.113,-0.461,15.564,20.935,80.261
-0.079,1.164,-0.413,16.357,25.757,83.801
0.044,1.231,-0.381,19.287,30.640,86.060
0.206,1.126,-0.461,18.677,33.264,88.684
-0.077,1.251,-0.516,17.822,33.081,95.764
0.089,1.278,-0.409,19.470,38.696,96.619
0.195,1.237,-0.422,19.165,43.823,99.548
-0.038,1.365,-0.376,19.409,46.814,106.262
-0.174,1.494,-0.376,22.461,50.293,111.084
0.259,1.518,-0.356,27.161,56.335,109.558
0.431,1.528,-0.504,26.611,60.120,115.479
0.023,1.698,-0.583,26.184,59.875,129.028
0.405,1.779,-0.416,33.142,64.758,131.897
0.699,1.579,-0.535,30.212,66.528,134.827
0.370,1.514,-0.643,26.733,70.129,145.081
0.408,1.262,-0.534,21.973,75.562,148.987
0.401,1.219,-0.475,13.550,69.763,149.109
0.001,1.316,-0.440,8.118,65.308,147.949
-0.275,1.396,-0.435,10.864,66.467,145.142
-0.406,1.392,-0.429,16.296,66.895,143.860
-0.349,1.313,-0.479,20.508,65.918,140.991
-0.072,1.270,-0.487,24.658,63.965,133.484
0.139,1.120,-0.514,27.466,60.486,123.108
0.332,0.934,-0.458,29.785,54.932,110.413
0.352,0.754,-0.333,30.701,47.119,98.389
0.272,0.557,-0.302,28.503,37.415,89.783
0.029,0.423,-0.233,24.536,31.860,82.825
-0.548,0.255,-0.278,14.404,25.452,80.872
-0.612,0.290,-0.380,8.179,14.954,77.209
-0.198,0.403,-0.266,9.399,3.479,61.584
0.009,0.474,-0.233,7.324,-3.784,41.199
0.141,0.562,-0.225,7.202,-9.583,24.963
0.112,0.619,-0.078,8.850,-16.663,14.404
-0.276,0.568,-0.197,7.141,-16.724,12.573
-0.102,0.411,-0.191,10.864,-15.991,3.052
0.094,0.226,-0.120,15.930,-15.015,-12.878
0.231,0.120,-0.118,18.494,-18.127,-30.090
0.241,0.099,-0.140,18.555,-23.865,-44.495
0.201,0.158,-0.128,18.799,-29.968,-56.152
0.185,0.219,-0.137,18.433,-38.208,-67.993
0.134,0.256,-0.193,17.273,-46.387,-80.750
0.099,0.309,-0.235,16.418,-54.260,-92.712
0.040,0.392,-0.244,16.907,-61.523,-103.455
-0.025,0.432,-0.249,17.029,-66.345,-113.464
-0.030,0.463,-0.247,16.235,-71.411,-124.329
-0.017,0.485,-0.254,15.076,-77.515,-135.254
-0.026,0.513,-0.265,14.404,-81.909,-146.423
-0.023,0.551,-0.266,13.916,-83.801,-157.898
-0.018,0.571,-0.264,13.184,-82.947,-168.884
0.058,0.589,-0.278,10.559,-83.374,-180.054
0.145,0.614,-0.318,6.714,-86.243,-190.796
0.194,0.674,-0.342,3.174,-88.379,-201.233
0.224,0.738,-0.372,-0.549,-89.294,-210.754
0.222,0.846,-0.409,-2.869,-89.905,-217.834
0.164,0.948,-0.433,-5.676,-86.304,-226.135
0.063,1.076,-0.449,-3.967,-75.623,-230.835
0.025,1.109,-0.474,-4.272,-64.270,-235.779
-0.026,1.179,-0.474,-6.287,-54.993,-240.845
-0.097,1.302,-0.509,-6.897,-44.556,-248.352
-0.112,1.353,-0.499,-8.911,-34.302,-256.836
-0.057,1.397,-0.520,-14.221,-28.687,-263.794
0.024,1.469,-0.544,-21.667,-29.419,-268.860
0.057,1.538,-0.560,-30.640,-35.339,-272.461
0.090,1.569,-0.534,-39.124,-45.898,-273.071
0.011,1.678,-0.528,-45.227,-58.350,-269.836
-0.110,1.734,-0.517,-48.035,-66.895,-264.343
-0.314,1.797,-0.539,-45.593,-65.613,-253.113
-0.460,1.866,-0.531,-39.063,-54.993,-238.770
-0.563,1.892,-0.524,-32.349,-39.001,-226.562
-0.631,1.857,-0.472,-27.527,-25.574,-213.806
-0.663,1.746,-0.433,-23.437,-14.282,-200.806
-0.677,1.675,-0.397,-21.240,-6.714,-185.242
-0.684,1.604,-0.349,-21.484,-10.010,-168.640
-0.716,1.492,-0.301,-19.348,-12.634,-148.621
-0.722,1.381,-0.293,-17.944,-15.686,-127.869
-0.778,1.332,-0.294,-15.564,-17.029,-105.042
-0.893,1.309,-0.250,-12.756,-14.893,-79.712
-0.989,1.261,-0.209,-9.827,-9.583,-52.124
-0.980,1.274,-0.202,-5.615,-3.418,-22.400
-0.870,1.273,-0.158,-2.686,-2.808,7.080
-0.703,1.199,-0.165,-0.793,-6.653,34.363
-0.606,1.178,-0.174,1.648,-14.465,58.960
-0.481,1.143,-0.266,1.648,-25.391,77.271
-0.521,1.182,-0.265,1.526,-32.471,91.248
-0.418,1.150,-0.466,-0.305,-35.706,100.281
0.708,1.145,-0.520,1.953,-35.095,83.496
1.471,1.030,-0.202,7.141,-22.339,56.152
1.201,0.869,0.055,6.042,-5.981,53.711
0.551,0.821,-0.015,2.563,-3.174,66.711
-0.016,0.978,-0.262,0.305,-12.085,80.872
-0.253,1.095,-0.486,-7.935,-22.888,89.661
-0.018,1.469,-0.320,-9.521,-20.325,88.867
0.244,1.481,-0.326,-5.920,-17.700,83.557
0.625,1.270,-0.250,-2.075,-15.869,74.890
0.240,0.985,-0.343,-7.202,-11.475,76.965
-0.076,0.974,-0.539,-11.902,-10.254,84.412
0.082,1.074,-0.530,-10.925,-10.620,82.397
0.092,0.993,-0.607,-13.550,-8.301,79.163
0.074,1.042,-0.462,-10.071,-3.235,79.346
0.145,0.982,-0.416,-2.869,3.113,77.454
0.269,0.773,-0.385,-1.587,5.554,70.618
0.045,0.778,-0.401,-2.319,12.817,67.017
-0.037,0.922,-0.356,2.869,21.118,62.073
0.290,0.927,-0.214,6.653,26.855,50.598
0.078,0.882,-0.244,-0.061,30.334,49.255
0.289,1.025,-0.284,1.709,26.367,48.340
0.519,0.984,-0.176,1.465,20.081,42.175
0.193,0.947,-0.256,-3.418,14.038,45.288
-0.059,0.962,-0.306,-5.615,7.141,47.974
0.464,0.970,-0.354,-2.136,1.587,38.513
0.592,0.803,-0.284,-5.432,-0.610,30.701
-0.302,0.792,-0.413,-17.212,-3.357,40.955
0.005,1.122,-0.459,-8.423,1.038,39.856
0.718,0.908,-0.227,-2.563,5.798,24.719
-0.306,0.768,-0.408,-14.648,11.414,35.767
0.032,1.044,-0.497,-9.460,19.104,35.278
0.423,0.950,-0.283,-4.150,27.161,26.062
-0.045,0.779,-0.388,-8.667,32.288,29.785
0.173,0.902,-0.364,-6.531,37.964,27.161
0.161,0.887,-0.373,-6.287,38.757,24.780

0.248,0.900,-0.356,7.751,16.968,51.453
-0.017,0.938,-0.448,5.371,14.404,56.885
-0.094,1.024,-0.393,7.324,15.381,58.044
0.272,0.911,-0.357,9.216,19.775,57.129
-0.106,0.913,-0.450,6.104,17.822,63.049
-0.278,0.985,-0.361,5.676,17.944,66.772
0.108,1.079,-0.263,9.277,22.278,65.247
0.389,0.947,-0.356,7.141,23.865,63.782
-0.435,1.002,-0.486,1.282,19.226,73.914
-0.348,1.229,-0.293,8.179,26.123,72.083
0.605,0.977,-0.346,7.874,34.119,67.200
-0.669,1.186,-0.577,2.869,32.593,80.505
-0.173,1.250,-0.227,10.315,45.776,74.524
0.457,1.079,-0.379,10.742,49.255,76.172
-0.235,1.258,-0.455,10.742,46.814,85.022
0.065,1.089,-0.419,11.780,47.424,88.013
0.198,1.238,-0.432,12.695,46.875,90.942
0.128,1.301,-0.444,12.451,46.143,95.703
0.020,1.239,-0.479,12.512,44.128,102.417
0.127,1.364,-0.368,16.235,45.837,105.957
0.236,1.411,-0.416,17.700,47.546,109.253
-0.072,1.428,-0.505,17.456,47.241,116.028
0.191,1.592,-0.347,23.743,54.199,113.770
0.170,1.571,-0.508,21.118,58.960,117.126
0.136,1.694,-0.583,23.071,63.110,126.221
0.506,1.725,-0.544,28.564,66.772,130.981
0.560,1.412,-0.647,27.039,69.153,138.550
0.431,1.201,-0.630,20.020,70.129,144.775
0.198,1.089,-0.583,6.470,64.453,145.386
-0.095,1.264,-0.484,0.366,60.120,142.944
-0.235,1.360,-0.401,1.404,62.073,137.207
-0.327,1.380,-0.427,5.005,62.073,136.353
-0.357,1.333,-0.487,8.423,61.646,135.620
-0.193,1.290,-0.477,15.076,65.369,130.066
0.015,1.106,-0.437,20.386,72.815,120.911
0.129,0.920,-0.431,22.278,78.064,111.816
0.143,0.740,-0.441,21.179,80.200,104.309
0.191,0.615,-0.387,19.958,76.538,95.154
-0.060,0.487,-0.336,16.724,71.655,85.205
-0.378,0.357,-0.390,11.108,61.768,78.186
-0.146,0.422,-0.345,9.338,47.546,63.049
0.114,0.425,-0.283,7.629,34.973,43.213
0.140,0.481,-0.248,5.554,28.381,25.818
0.191,0.536,-0.217,6.104,23.926,12.024
0.208,0.536,-0.136,8.118,17.639,1.343
0.050,0.487,-0.125,9.338,13.855,-5.188
0.072,0.368,-0.101,11.230,11.963,-15.198
0.152,0.262,-0.080,13.062,8.728,-29.297
0.239,0.197,-0.092,13.611,1.282,-44.922
0.268,0.203,-0.121,11.169,-9.399,-58.960
0.219,0.263,-0.131,8.057,-23.621,-71.167
0.125,0.311,-0.158,6.714,-36.133,-82.031
0.057,0.342,-0.183,5.005,-46.387,-92.773
0.016,0.387,-0.198,3.723,-53.589,-103.882
0.030,0.384,-0.213,2.319,-60.242,-114.990
0.041,0.404,-0.201,0.488,-66.650,-126.709
0.071,0.399,-0.207,-1.892,-73.181,-137.878
0.056,0.472,-0.210,-3.784,-78.735,-148.621
0.067,0.488,-0.240,-5.737,-83.008,-159.180
0.082,0.551,-0.240,-7.019,-86.426,-169.922
0.107,0.587,-0.269,-9.399,-90.088,-179.871
0.109,0.651,-0.292,-11.658,-91.370,-189.941
0.145,0.690,-0.315,-14.587,-91.980,-200.195
0.170,0.755,-0.341,-17.334,-93.079,-209.290
0.122,0.874,-0.389,-18.005,-91.980,-216.675
0.047,0.976,-0.409,-15.869,-84.290,-223.572
0.005,1.066,-0.422,-12.634,-71.533,-229.736
-0.023,1.136,-0.454,-10.925,-58.777,-238.159
-0.070,1.209,-0.476,-10.437,-45.654,-245.056
-0.095,1.323,-0.464,-9.399,-33.447,-248.901
-0.118,1.390,-0.500,-11.169,-25.085,-253.296
-0.066,1.442,-0.552,-16.052,-21.362,-257.446
0.143,1.434,-0.555,-23.437,-26.489,-260.864
0.219,1.519,-0.547,-31.738,-39.734,-262.695
0.158,1.580,-0.531,-40.588,-52.979,-261.780
0.036,1.662,-0.520,-47.180,-64.148,-257.446
-0.128,1.743,-0.564,-50.293,-70.496,-252.441
-0.286,1.864,-0.499,-47.668,-67.505,-245.911
-0.392,1.929,-0.460,-44.006,-60.913,-238.037
-0.468,1.977,-0.424,-37.354,-49.927,-225.952
-0.490,1.885,-0.404,-30.884,-40.466,-213.257
-0.528,1.699,-0.433,-28.015,-36.438,-197.571
-0.589,1.578,-0.454,-25.574,-31.067,-177.002
-0.605,1.479,-0.453,-27.954,-34.668,-159.180
-0.691,1.386,-0.446,-29.114,-37.476,-140.503
-0.752,1.321,-0.409,-29.114,-40.771,-120.056
-0.856,1.308,-0.327,-26.001,-39.917,-97.107
-0.998,1.312,-0.229,-20.874,-33.325,-72.144
-1.010,1.279,-0.230,-13.672,-25.757,-45.044
-0.845,1.173,-0.129,-7.996,-23.499,-15.076
-0.586,1.067,-0.140,-6.836,-29.358,13.733
-0.458,1.081,-0.159,-7.874,-37.231,40.283
-0.477,1.135,-0.196,-7.690,-45.166,62.622
-0.553,1.176,-0.201,-5.249,-49.866,78.491
-0.662,1.149,-0.226,-2.441,-48.584,89.905
-0.540,1.079,-0.360,-1.526,-47.302,97.473
-0.290,1.038,-0.536,-1.099,-39.429,94.788
0.634,0.960,-0.613,2.014,-25.085,76.599
1.286,0.914,-0.369,10.681,-9.094,58.350
1.116,0.796,-0.028,9.033,15.503,49.377
0.534,0.825,0.032,4.272,13.794,59.570
0.399,0.923,-0.235,0.610,-7.568,71.411
-0.103,1.135,-0.274,-6.836,-17.456,83.862
0.021,1.463,-0.463,-13.550,-28.503,89.355
0.372,1.620,-0.167,-9.216,-24.048,82.031
0.345,1.356,-0.145,-9.338,-21.851,83.130
0.054,1.141,-0.300,-13.428,-21.606,88.928
0.149,1.071,-0.445,-16.724,-23.254,87.646
-0.058,1.179,-0.383,-20.203,-18.372,86.426
-0.562,1.212,-0.542,-20.203,-7.080,95.398
0.429,1.183,-0.480,-6.958,-2.747,83.008
0.135,0.829,-0.243,-9.766,2.869,75.073
-0.196,0.783,-0.673,-13.123,9.583,78.918
0.278,0.942,-0.335,-0.305,16.785,67.261
0.021,0.819,-0.349,-1.465,21.790,58.777
0.032,0.874,-0.346,-0.732,26.611,53.955
0.272,0.928,-0.356,-1.038,30.457,46.021
0.257,0.887,-0.306,-4.456,32.471,40.649
0.338,0.932,-0.236,-6.897,27.527,39.246
0.210,0.954,-0.296,-10.315,22.705,39.795
0.316,0.912,-0.317,-10.498,16.907,37.048
0.165,0.866,-0.295,-14.771,11.963,36.743
0.147,0.915,-0.497,-17.639,12.207,35.034
0.465,0.868,-0.294,-13.916,16.357,26.184
-0.014,0.940,-0.333,-16.663,19.165,30.273
-0.071,0.960,-0.481,-10.864,24.292,29.907
0.326,0.871,-0.396,-5.188,31.006,19.775
-0.045,0.875,-0.457,-7.385,39.490,20.508
0.095,0.885,-0.402,-3.357,49.927,17.029
0.017,0.899,-0.368,-2.686,53.101,17.334
0.276,0.836,-0.367,-1.465,52.795,13.184
0.278,0.809,-0.375,-3.418,47.668,13.977
0.192,0.872,-0.383,-2.869,43.274,16.479
0.317,0.947,-0.385,0.488,41.077,14.038
0.339,0.818,-0.434,-1.404,37.598,13.000
0.084,0.968,-0.364,-1.343,34.241,18.372
0.230,0.911,-0.410,2.075,32.593,15.808
0.394,0.856,-0.356,1.282,29.846,13.855
0.085,0.930,-0.423,0.000,26.672,19.531
-0.120,0.992,-0.420,3.113,26.306,22.827
0.397,0.957,-0.375,7.324,26.489,17.517
0.532,0.792,-0.408,3.174,24.475,16.602
-0.230,0.912,-0.446,1.404,20.142,27.588
-0.144,1.087,-0.329,9.827,22.217,25.330
0.703,0.748,-0.371,6.226,20.752,16.296
-0.230,0.976,-0.469,2.136,16.785,29.541
-0.078,0.993,-0.466,7.568,17.639,25.146
0.448,0.893,-0.326,5.493,16.479,21.057
-0.107,0.892,-0.443,4.944,18.677,27.405
0.198,0.901,-0.371,7.629,19.897,26.245
0.103,0.972,-0.321,5.798,17.212,28.503
0.105,0.822,-0.432,5.188,17.456,27.832
0.257,0.916,-0.362,5.554,16.357,28.503
0.009,0.977,-0.401,3.235,13.306,28.992
0.021,0.899,-0.430,4.639,15.564,27.771
0.113,0.946,-0.337,5.920,20.020,26.855
-0.224,0.888,-0.421,4.456,20.325,30.212
0.366,0.895,-0.347,7.446,23.560,24.597
-0.007,0.905,-0.426,2.136,22.583,29.724
-0.219,0.940,-0.413,4.028,24.109,33.447
0.168,0.993,-0.296,7.080,26.001,33.325
0.098,0.876,-0.457,5.005,25.024,37.170
0.035,0.950,-0.382,7.080,26.184,40.466
0.007,0.937,-0.385,5.859,26.489,43.945
0.047,1.030,-0.330,9.644,27.893,47.180
0.138,0.892,-0.359,7.751,26.672,49.866
0.036,0.972,-0.349,7.568,23.010,55.542
-0.001,0.995,-0.295,9.399,21.790,57.922
0.238,0.933,-0.343,9.949,21.484,58.411
-0.072,0.985,-0.403,7.751,17.822,65.186
-0.080,1.033,-0.307,10.376,17.029,67.627
0.271,0.938,-0.358,11.414,16.785,67.261
-0.098,0.949,-0.513,8.179,12.146,72.937
-0.290,1.050,-0.448,9.277,11.658,76.904
0.057,1.224,-0.320,16.174,15.686,75.134
0.312,1.042,-0.459,15.381,19.287,72.815
-0.372,1.033,-0.645,8.728,17.944,82.214
-0.384,1.363,-0.274,17.639,26.062,83.069
0.549,1.049,-0.306,18.616,32.227,75.989
-0.468,1.186,-0.572,15.137,29.541,89.783
-0.154,1.242,-0.202,21.606,36.804,89.539
0.367,1.129,-0.413,22.705,39.612,88.989
-0.227,1.212,-0.511,22.644,40.283,97.168
0.000,1.113,-0.420,22.827,41.870,99.670
0.098,1.260,-0.380,24.292,43.762,102.905
0.091,1.296,-0.276,25.085,48.401,105.164
0.030,1.253,-0.348,24.963,47.791,110.596
0.123,1.378,-0.321,25.574,45.959,116.882
0.187,1.464,-0.375,25.696,46.082,121.582
0.116,1.487,-0.475,25.452,46.387,128.418
0.416,1.626,-0.349,30.029,49.377,131.104
0.489,1.500,-0.441,26.001,45.593,136.353
0.216,1.518,-0.601,22.644,39.917,147.034
0.392,1.520,-0.466,19.836,38.696,151.855
0.414,1.393,-0.482,13.489,34.912,153.503
0.206,1.414,-0.443,10.376,33.142,153.809
-0.026,1.408,-0.470,9.766,33.203,153.076
-0.210,1.438,-0.469,12.756,29.602,154.114
-0.204,1.407,-0.485,15.869,24.841,152.405
-0.025,1.362,-0.493,20.020,21.912,147.949
0.113,1.229,-0.502,25.452,26.733,139.282
0.254,1.016,-0.510,29.114,30.457,128.662
0.301,0.768,-0.477,29.968,32.043,116.577
0.262,0.559,-0.452,28.870,31.799,103.577
0.010,0.390,-0.432,22.522,26.550,93.140
-0.556,0.341,-0.427,15.808,22.278,88.257
-0.441,0.428,-0.361,19.958,15.686,70.435
-0.209,0.397,-0.370,21.301,9.827,45.593
-0.052,0.457,-0.365,18.738,10.681,25.818
0.073,0.569,-0.268,19.287,12.817,9.399
0.039,0.621,-0.125,21.301,12.695,-0.427
-0.215,0.570,-0.202,21.362,14.648,-2.930
-0.058,0.427,-0.160,24.292,16.174,-13.977
0.068,0.263,-0.120,27.405,17.395,-31.921
0.190,0.138,-0.150,27.100,14.221,-48.340
0.225,0.111,-0.155,24.719,7.996,-62.744
0.209,0.164,-0.142,22.095,-1.038,-74.768
0.191,0.230,-0.170,18.860,-16.357,-86.670
0.097,0.293,-0.189,16.357,-27.649,-98.572
0.066,0.342,-0.200,14.404,-36.804,-111.328
0.019,0.376,-0.189,12.817,-44.556,-122.620
0.016,0.383,-0.187,11.169,-52.734,-132.324
0.034,0.386,-0.166,8.606,-61.096,-142.578
0.065,0.426,-0.170,6.470,-69.641,-153.870
0.074,0.458,-0.181,3.967,-78.125,-164.673
0.078,0.517,-0.207,1.526,-85.388,-175.598
0.068,0.568,-0.243,-1.038,-90.515,-186.279
0.082,0.613,-0.271,-3.601,-94.177,-197.388
0.098,0.664,-0.308,-6.348,-96.130,-207.703
0.104,0.744,-0.337,-8.789,-94.604,-217.712
0.105,0.827,-0.373,-10.620,-91.858,-226.196
0.059,0.951,-0.415,-10.864,-86.060,-233.337
0.009,0.998,-0.452,-11.597,-76.294,-241.699
-0.017,1.051,-0.512,-11.230,-65.308,-246.704
-0.099,1.153,-0.550,-10.315,-54.077,-251.587
-0.181,1.228,-0.592,-10.132,-42.053,-258.362
-0.138,1.294,-0.604,-12.634,-34.790,-265.442
-0.061,1.369,-0.624,-19.470,-31.982,-272.766

0.422,0.956,-0.425,-9.949,-18.799,83.984
-0.154,1.013,-0.474,-20.508,-13.733,90.820
0.074,1.073,-0.614,-22.583,-17.395,90.088
0.451,1.124,-0.351,-16.418,-14.709,80.261
-0.321,1.045,-0.289,-16.357,-4.700,88.745
0.058,1.069,-0.551,-7.507,0.122,84.839
0.140,0.890,-0.207,-3.601,10.559,71.960
-0.393,0.900,-0.500,-7.690,25.269,72.876
0.326,1.038,-0.275,4.822,32.043,60.303
0.119,0.850,-0.249,-0.122,41.199,52.856
0.169,0.948,-0.296,-1.770,43.030,53.406
0.276,1.009,-0.299,0.061,38.696,50.232
0.312,0.883,-0.276,-0.244,32.288,44.006
0.286,0.847,-0.305,-3.296,24.414,41.321
0.204,0.901,-0.388,-6.775,20.081,39.856
0.340,0.899,-0.348,-6.653,15.869,35.034
0.038,0.861,-0.328,-10.498,12.817,36.255
0.274,1.013,-0.442,-7.996,13.306,32.593
0.375,0.826,-0.292,-7.263,17.822,27.344
-0.143,0.935,-0.394,-13.428,20.142,34.119
0.098,1.011,-0.428,-6.470,26.489,30.762
0.287,0.833,-0.317,-4.639,31.616,25.146
0.152,0.891,-0.385,-6.531,31.982,26.550
0.108,0.851,-0.366,-6.042,32.654,25.879
0.094,0.941,-0.375,-4.700,34.180,25.452
0.239,0.850,-0.344,-1.892,34.546,21.912
0.150,0.867,-0.348,-1.831,31.311,24.719
0.122,0.897,-0.397,0.793,29.663,24.597
0.393,0.819,-0.385,2.014,29.785,19.470
0.064,0.909,-0.379,-1.282,27.344,23.621
0.079,0.939,-0.426,2.197,28.931,22.278
0.447,0.904,-0.337,3.906,28.992,17.395
0.080,0.861,-0.410,-0.977,24.719,22.827
-0.150,0.958,-0.409,1.587,24.292,26.794
0.278,0.974,-0.330,7.324,26.001,21.545
0.547,0.773,-0.370,3.479,24.109,18.921
-0.212,0.895,-0.455,-1.892,16.907,31.616
-0.110,1.117,-0.339,8.362,18.311,27.649
0.580,0.748,-0.307,5.493,20.630,21.729
-0.234,0.987,-0.453,-0.610,13.489,36.011
0.074,0.965,-0.414,6.348,14.893,29.419
0.421,0.851,-0.318,2.747,13.733,30.579
-0.025,0.969,-0.418,1.770,12.939,34.058
0.012,0.836,-0.419,2.441,11.841,33.508
0.248,0.982,-0.316,2.502,11.230,32.715
0.072,0.985,-0.407,3.540,12.451,32.349
-0.001,0.834,-0.402,1.770,12.268,33.936
0.095,0.966,-0.371,2.686,11.902,33.875
0.160,0.908,-0.335,2.380,13.000,33.264
-0.169,0.865,-0.393,0.854,11.658,38.391
