aX,aY,aZ,gX,gY,gZ
0.303,0.790,-0.336,-24.231,-37.292,-318.848
0.380,0.862,-0.375,-35.645,-39.063,-327.148
0.367,1.083,-0.394,-43.457,-38.391,-333.679
0.282,1.319,-0.360,-47.363,-33.569,-339.661
0.283,1.530,-0.341,-48.950,-26.184,-345.215
0.296,1.655,-0.367,-52.246,-20.935,-350.281
0.320,1.758,-0.401,-58.655,-20.874,-354.248
0.306,1.928,-0.531,-64.819,-27.588,-355.591
0.343,2.155,-0.653,-74.097,-49.194,-353.882
0.049,2.516,-0.645,-75.256,-66.650,-348.267
-0.503,2.672,-0.557,-69.153,-64.270,-341.492
-0.800,2.617,-0.479,-65.369,-52.368,-332.214
-1.003,2.479,-0.455,-66.406,-44.434,-315.552
-0.854,2.475,-0.380,-68.115,-49.377,-296.570
-0.797,2.593,-0.456,-63.965,-71.411,-276.245
-0.890,2.428,-0.622,-59.448,-96.069,-251.831
-1.092,2.129,-0.682,-58.289,-116.821,-220.398
-1.660,2.106,-0.693,-46.997,-103.455,-179.626
-2.566,1.988,-0.715,-39.917,-66.650,-152.832
-3.065,1.773,-0.294,-19.348,-12.207,-84.167

0.306,1.708,-0.775,13.367,77.698,185.303
0.923,1.210,-0.703,21.790,62.988,152.649
0.822,0.883,-0.461,20.386,58.960,129.578
0.367,0.593,-0.334,15.991,57.312,108.398
-0.740,0.363,-0.428,5.188,52.673,101.563
-0.241,0.422,-0.461,6.226,33.142,79.407
0.351,0.391,-0.328,8.911,12.146,45.532
0.536,0.440,-0.282,9.644,-3.296,18.372
0.619,0.578,-0.131,10.254,-12.451,-2.747
0.076,0.582,-0.281,4.456,-13.855,-11.902
0.190,0.481,-0.235,9.583,-10.254,-30.884
0.408,0.206,-0.158,15.625,-7.629,-58.655
0.512,0.005,-0.129,17.151,-7.690,-84.290
0.490,-0.026,-0.137,14.771,-11.169,-104.431
0.439,0.068,-0.175,10.620,-19.592,-123.474
0.378,0.209,-0.191,8.301,-30.701,-142.151
0.264,0.310,-0.220,6.775,-37.720,-159.180
0.173,0.378,-0.227,6.897,-40.222,-177.795
0.113,0.425,-0.233,8.301,-39.978,-195.007
0.104,0.459,-0.218,9.094,-40.039,-210.083
0.117,0.493,-0.219,9.277,-41.626,-224.304
0.116,0.521,-0.230,9.338,-42.725,-236.389
0.124,0.528,-0.253,7.263,-44.067,-247.986
0.124,0.571,-0.284,4.456,-44.983,-257.324
0.146,0.565,-0.297,-0.183,-46.326,-268.921
0.201,0.632,-0.309,-4.272,-50.415,-279.175
0.218,0.727,-0.321,-7.568,-54.077,-286.865
0.253,0.782,-0.339,-12.268,-57.495,-293.884
0.312,0.851,-0.364,-17.578,-62.500,-300.964
0.361,0.899,-0.408,-25.146,-68.298,-308.716
0.356,1.058,-0.433,-33.020,-71.228,-317.322
0.285,1.261,-0.430,-37.537,-69.885,-325.745
0.272,1.432,-0.430,-39.856,-68.115,-334.106
0.270,1.598,-0.437,-41.260,-65.125,-340.759
0.271,1.747,-0.458,-43.884,-65.063,-344.116
0.291,1.921,-0.568,-48.340,-73.059,-346.313
0.230,2.204,-0.583,-49.011,-78.491,-345.581
0.049,2.438,-0.565,-46.143,-84.045,-344.055
-0.298,2.438,-0.545,-43.091,-79.163,-339.539
-0.616,2.488,-0.540,-43.823,-73.853,-335.632
-0.917,2.571,-0.548,-43.823,-64.453,-327.942
-1.133,2.649,-0.688,-43.823,-60.608,-312.927
-1.135,2.508,-0.942,-47.791,-62.805,-289.185
-1.033,2.219,-0.889,-56.580,-72.388,-251.953
-1.059,2.127,-1.018,-57.434,-98.022,-210.327
-1.436,1.948,-1.045,-55.542,-109.802,-172.852
-2.203,1.943,-0.945,-48.767,-77.148,-144.958
-2.602,1.601,-0.550,-38.757,-31.921,-94.910
-2.078,1.246,-0.203,-21.545,7.019,-21.545
-1.426,1.143,-0.197,-19.531,20.203,34.912
-0.941,1.308,-0.434,-19.470,11.414,79.346
-0.822,1.458,-0.292,-15.869,-4.211,104.980
-1.012,1.382,-0.077,-12.817,-12.390,125.793
-1.192,1.338,-0.066,-12.817,-19.653,150.269
-1.126,1.539,-0.032,-8.545,-30.457,170.898
-0.312,1.539,-0.220,0.488,-31.982,167.053
1.442,1.183,-0.333,10.498,-38.391,135.498
2.631,0.575,-0.792,-2.991,-38.269,106.323
2.348,0.874,0.017,-7.202,-18.982,88.135
0.545,1.229,0.467,-6.531,-31.921,120.056
-0.882,1.280,0.086,-16.907,-80.261,163.391
-0.619,1.561,-0.378,-34.851,-118.042,184.998
-0.510,1.886,-0.369,-33.508,-112.122,177.368
0.122,1.720,-0.380,-29.846,-99.487,166.199
-0.382,1.320,-0.644,-41.016,-63.477,161.438
-0.605,1.634,-0.106,-20.935,-10.437,154.419
-0.267,1.301,-0.120,-10.803,21.667,146.667
-0.535,0.836,-0.509,-24.841,32.349,143.555
0.060,0.887,-0.655,-26.367,39.124,127.441
-0.300,0.681,-0.730,-34.973,44.067,113.159
-0.411,0.991,-0.835,-31.921,50.354,107.605
-0.388,1.179,-0.757,-21.362,55.176,94.421
0.628,1.235,-0.323,-3.357,52.734,77.209
-0.083,0.840,-0.593,-14.526,50.171,74.463
0.322,1.187,-0.209,-10.193,45.471,71.350
-0.687,0.953,-0.701,-21.240,44.495,72.937
1.069,1.195,-0.117,3.418,50.537,53.162
-1.151,0.656,-0.673,-22.461,52.124,58.228
0.866,1.453,0.011,8.057,53.101,43.823
-0.630,0.879,-0.664,-10.071,53.894,43.518
0.775,0.911,-0.139,13.123,52.002,28.320
-0.125,0.926,-0.434,-3.418,54.077,29.419
0.417,0.790,-0.351,4.639,47.607,21.179
0.055,0.894,-0.401,-4.578,45.044,20.508
0.305,0.884,-0.372,-2.686,37.537,18.372
0.136,0.938,-0.387,-3.906,36.743,13.184
0.097,0.721,-0.372,-7.385,33.386,15.930
-0.280,1.198,-0.378,-3.662,32.959,20.020
0.207,0.702,-0.372,-2.136,31.982,14.160
-0.020,0.982,-0.309,-3.906,32.654,21.179
0.162,0.764,-0.456,-3.357,32.349,17.578
0.038,0.921,-0.371,-4.089,33.142,21.790
0.492,0.804,-0.344,-2.625,36.133,16.296
-0.059,0.989,-0.396,-4.395,37.048,23.010
0.419,0.785,-0.369,-3.845,40.710,18.188
-0.578,1.169,-0.386,-5.737,38.513,32.043
0.865,0.840,-0.230,2.197,45.044,16.174
-0.892,0.938,-0.627,-13.245,34.607,39.673
0.723,0.900,-0.207,3.174,42.969,25.085
-0.639,1.172,-0.456,-8.362,31.616,44.006
0.601,0.563,-0.395,0.061,38.757,29.236
-0.023,1.212,-0.389,-5.737,30.579,41.687
0.254,0.702,-0.405,-3.601,31.799,36.682
0.110,0.987,-0.457,-5.798,25.696,46.448
0.197,0.873,-0.415,-6.287,25.513,49.194
0.301,1.032,-0.350,-2.686,24.231,54.749
-0.045,0.689,-0.642,-11.047,20.752,64.758
-0.015,1.362,-0.290,-0.122,22.766,70.923
0.062,0.958,-0.561,-4.211,26.306,75.134
-0.234,1.318,-0.397,4.639,31.433,81.421
0.210,1.007,-0.399,4.822,36.987,85.693
0.094,1.182,-0.414,9.399,38.513,90.515
0.287,0.844,-0.469,5.005,36.011,96.497
0.249,1.356,-0.234,10.925,30.334,102.661
0.027,0.938,-0.550,1.892,18.555,115.051
-0.124,1.627,-0.123,15.320,16.541,116.882
0.482,0.896,-0.638,3.723,9.583,123.047
-0.614,2.030,-0.177,16.663,10.620,130.554
-0.095,0.910,-1.009,6.592,19.287,131.897
0.094,1.819,-0.349,25.208,29.602,132.568
0.131,1.345,-0.843,18.799,42.542,139.465
0.029,1.424,-0.535,27.283,57.739,140.259
0.199,1.438,-0.626,24.292,67.444,147.522
0.269,1.522,-0.380,24.536,75.562,149.475
0.277,1.614,-0.535,23.804,77.698,155.884
0.532,1.690,-0.418,26.489,80.933,159.363
0.094,1.972,-0.637,27.710,84.778,174.377
0.696,1.983,-0.625,30.151,92.041,182.434
0.794,2.268,-0.721,28.809,94.421,197.754
1.151,2.089,-0.686,30.090,105.652,204.224
1.171,1.807,-0.603,20.386,108.215,206.055
1.012,1.673,-0.558,9.644,104.553,203.674
0.451,1.809,-0.608,6.714,96.497,204.224
0.201,1.835,-0.667,11.536,87.280,199.829
0.303,1.717,-0.859,9.705,67.749,191.406
0.566,1.610,-0.834,14.832,60.608,174.377
0.962,1.272,-0.699,17.700,58.594,154.236
0.885,1.000,-0.560,18.494,51.514,136.902
0.601,0.739,-0.243,15.808,52.246,119.873
-0.736,0.427,-0.325,5.310,52.002,113.892
-0.412,0.417,-0.497,5.676,36.194,93.628
0.409,0.443,-0.312,9.460,9.705,56.458
0.761,0.644,-0.165,14.465,-13.672,27.283
-0.067,0.648,-0.203,3.357,-20.752,18.799
-0.119,0.720,-0.458,1.282,-17.944,9.521
0.374,0.435,-0.199,12.817,-11.353,-24.292
0.573,0.128,-0.136,20.203,-7.019,-55.969
0.567,-0.025,-0.107,22.461,-0.183,-83.923
0.529,-0.001,-0.165,19.287,0.916,-106.689
0.506,0.076,-0.204,14.038,-8.362,-123.962
0.439,0.179,-0.237,10.498,-18.921,-141.174
0.317,0.259,-0.277,8.057,-27.649,-159.546
0.207,0.352,-0.296,6.653,-34.119,-179.810
0.119,0.450,-0.294,6.775,-35.156,-198.486
0.095,0.527,-0.276,7.874,-34.546,-213.928
0.103,0.566,-0.276,8.545,-35.278,-227.478
0.120,0.597,-0.292,8.362,-35.339,-239.868
0.117,0.615,-0.308,6.897,-35.400,-250.732
0.136,0.614,-0.330,3.845,-36.682,-260.681
0.151,0.632,-0.349,-0.305,-38.818,-271.362
0.143,0.673,-0.370,-5.188,-40.283,-282.410
0.158,0.725,-0.390,-10.864,-41.077,-293.945
0.178,0.790,-0.406,-16.602,-40.100,-304.321
0.215,0.848,-0.426,-22.461,-37.659,-313.843
0.331,0.932,-0.416,-31.250,-39.795,-322.571
0.366,1.103,-0.441,-38.818,-43.701,-328.186
0.325,1.298,-0.471,-42.786,-44.739,-332.825
0.323,1.432,-0.475,-47.791,-45.532,-338.806
0.255,1.574,-0.494,-52.246,-44.434,-343.201
0.212,1.737,-0.537,-56.641,-44.922,-347.900
0.173,1.907,-0.597,-60.364,-48.340,-350.708
0.094,2.093,-0.642,-64.331,-56.702,-352.600
-0.036,2.297,-0.622,-64.636,-65.735,-351.257
-0.339,2.385,-0.555,-64.575,-67.200,-346.985
-0.593,2.573,-0.484,-63.049,-62.561,-341.492
-0.797,2.668,-0.443,-59.021,-58.838,-330.933
-0.914,2.597,-0.505,-53.772,-57.434,-314.697
-0.941,2.384,-0.579,-53.772,-55.786,-290.405
-0.889,2.297,-0.576,-54.688,-62.012,-261.658
-1.102,2.095,-0.818,-54.199,-75.439,-226.562
-1.493,2.013,-0.830,-49.377,-59.753,-188.049
-2.113,1.927,-0.696,-60.181,-61.462,-175.598
-2.824,2.037,-0.380,-36.255,-29.175,-110.352
-2.522,1.576,-0.053,-15.564,8.667,-37.170
-1.675,1.316,-0.055,-7.629,17.029,23.926
-0.969,1.278,-0.360,-9.827,-5.005,79.102
-0.694,1.441,-0.498,-8.240,-30.762,117.065
-0.715,1.384,-0.374,-12.146,-62.195,143.250
-0.990,1.155,-0.316,-25.024,-86.975,167.236
-1.051,1.333,-0.298,-32.715,-100.525,186.340
-0.775,1.514,-0.390,-30.762,-97.473,186.951
0.952,1.526,-0.226,-11.108,-77.576,145.142
2.323,0.801,-0.393,-0.732,-42.236,99.609
2.591,0.548,-0.484,-4.761,-4.150,83.618
1.039,1.069,0.338,0.549,7.202,106.506
-0.687,1.524,0.219,3.967,-20.935,150.635
-0.383,1.562,0.229,1.343,-70.190,169.800
-0.361,1.529,-0.255,-20.813,-97.107,175.293
-0.479,1.583,-0.186,-27.649,-103.577,168.518
0.382,1.382,-0.721,-36.804,-108.521,161.560
-0.412,1.137,-0.381,-42.053,-74.219,149.231
-0.394,1.572,-0.294,-25.024,-33.691,141.418
-0.597,1.255,-0.095,-12.634,4.700,141.296
-0.108,1.050,-0.395,-16.235,21.973,135.925
0.213,0.755,-0.875,-18.799,15.930,126.587
-0.358,0.631,-0.782,-30.090,15.015,119.263
-0.369,1.082,-1.042,-32.593,22.156,107.605
-0.353,1.222,-0.486,-17.151,37.231,87.952
0.062,1.200,-0.430,-5.188,46.936,79.956
-0.078,0.912,-0.413,-13.000,43.640,76.477
0.290,1.235,-0.424,-7.812,46.509,68.176
-0.233,1.011,-0.148,-3.723,52.307,65.735
0.415,1.170,-0.287,-0.183,63.110,54.626
-0.572,0.822,-0.273,-13.184,64.819,52.063
0.613,1.437,-0.353,3.601,62.683,38.635
-0.484,0.583,-0.182,-11.597,56.946,39.063
0.464,1.578,-0.400,2.441,54.688,35.950
-0.782,0.342,-0.508,-11.597,48.523,31.189
0.810,1.516,-0.224,7.507,52.490,23.315
-0.314,0.362,-0.597,-5.432,47.485,20.813
0.401,1.079,-0.290,4.028,49.683,15.503
0.075,0.698,-0.529,-4.089,45.715,11.108
0.183,0.974,-0.308,-0.732,47.974,11.353
-0.079,0.888,-0.378,-2.014,47.241,12.878
0.537,0.943,-0.222,1.160,46.997,9.705
-0.350,0.826,-0.481,-8.179,37.659,24.109
0.396,0.971,-0.297,1.160,39.185,17.395
-0.008,0.833,-0.400,-6.348,32.593,26.184
-0.063,0.938,-0.367,2.197,41.870,26.123
0.253,0.846,-0.471,-2.808,38.330,27.771
0.514,0.965,-0.352,0.977,33.020,26.245
-0.146,0.728,-0.512,-5.493,32.593,32.043
0.439,1.065,-0.275,4.150,39.917,27.954
-0.445,0.773,-0.526,-7.202,34.180,41.138
0.487,1.218,-0.161,11.719,41.809,31.494
-0.275,0.434,-0.704,-13.245,31.494,44.861
0.341,1.664,-0.036,11.841,31.982,44.128
-0.661,0.439,-0.733,-10.742,23.682,54.871

-1.160,1.303,-0.242,-12.207,-81.238,163.513
-1.183,1.426,-0.298,-13.855,-83.130,179.138
-0.816,1.333,-0.461,-10.498,-74.768,176.331
0.461,1.197,-0.685,-1.099,-68.604,155.518
2.326,0.728,-1.156,-9.155,-56.396,109.314
2.130,0.793,-0.574,-15.808,-4.211,81.299
0.455,1.512,0.630,9.827,28.442,113.892
-0.566,1.402,0.193,10.376,-8.606,156.189
-0.446,1.476,0.033,0.183,-43.457,179.932
-0.130,1.859,-0.036,-11.292,-60.059,186.218
0.151,1.603,-0.671,-26.001,-76.477,178.467
0.036,1.376,-0.644,-35.950,-71.411,175.476
-0.522,1.431,-0.622,-31.250,-33.142,172.913
-0.503,1.407,0.124,-16.479,0.732,164.124
-0.287,0.914,-0.403,-26.611,23.132,152.405
-0.177,0.703,-0.558,-37.537,24.170,136.658
-0.117,0.710,-1.045,-39.795,21.423,124.634
-0.583,0.992,-0.757,-30.457,38.208,110.168
0.008,1.409,-0.331,-3.784,66.650,94.238
-0.817,0.835,-0.556,-18.372,80.872,90.454
0.680,1.415,-0.583,-2.075,81.909,80.322
-0.792,0.851,-0.277,-11.169,80.200,79.651
0.909,1.638,-0.132,9.155,73.364,74.951
-0.935,0.456,-0.555,-16.235,65.735,69.214
1.119,1.321,-0.145,6.531,53.223,53.223
-0.316,0.755,-0.376,-13.550,47.607,51.758
0.512,1.068,-0.313,-0.061,39.307,42.969
-0.046,0.929,-0.412,-9.888,37.537,33.203
0.186,1.022,-0.347,-1.465,32.104,29.114
-0.044,0.913,-0.422,-2.197,28.381,22.156
0.359,0.752,-0.393,-2.136,23.987,18.921
-0.483,1.143,-0.476,-2.686,23.254,22.522
0.318,0.711,-0.433,2.686,24.719,11.292
-0.122,0.955,-0.375,-1.831,26.428,17.456
0.134,0.887,-0.407,3.601,27.832,11.108
-0.008,0.895,-0.379,-1.160,29.419,15.198
0.454,0.955,-0.316,5.066,33.936,8.179
-0.115,0.798,-0.464,-2.808,35.278,15.259
0.590,0.942,-0.330,4.700,39.612,8.301
-0.428,0.843,-0.488,-6.592,35.339,24.658
0.517,1.090,-0.250,9.705,41.077,13.550
-0.181,0.464,-0.596,-13.123,30.701,29.663
0.221,1.398,-0.189,7.202,39.063,25.391
-0.514,0.487,-0.585,-12.512,32.349,35.828
0.536,1.213,-0.190,7.812,40.894,31.006
-0.105,0.597,-0.494,-8.972,35.583,36.072
0.289,0.992,-0.390,2.136,38.330,35.706
0.048,0.835,-0.372,-6.165,36.194,37.659
0.051,1.007,-0.391,-1.526,35.278,40.161
-0.088,0.906,-0.420,-3.784,34.119,41.748
0.443,0.934,-0.298,-1.648,33.997,40.039
-0.583,0.964,-0.504,-8.301,28.320,52.429
0.292,0.933,-0.244,-0.122,33.203,47.852
-0.059,1.008,-0.362,-5.798,27.588,60.425
0.083,1.021,-0.312,-0.366,30.090,61.707
0.080,0.885,-0.509,-6.165,25.696,70.435
0.302,1.174,-0.275,0.671,29.968,69.397
-0.213,0.854,-0.584,-5.554,26.611,77.759
0.366,1.163,-0.251,5.859,32.715,74.585
-0.477,0.917,-0.748,-3.296,26.855,88.989
0.245,1.360,-0.113,15.015,38.635,82.886
-0.132,0.730,-0.992,-2.991,28.015,97.839
0.119,1.898,0.163,18.860,35.583,99.304
-0.466,0.923,-1.027,3.967,28.809,112.793
0.357,1.549,0.003,24.780,36.804,111.084
0.013,1.297,-0.835,15.137,31.555,122.131
0.055,1.337,-0.404,23.621,39.368,123.413
0.143,1.466,-0.673,24.353,41.504,130.737
0.066,1.497,-0.478,27.832,49.438,134.949
-0.015,1.557,-0.589,30.579,55.847,142.029
0.408,1.497,-0.428,32.349,62.927,146.484
-0.132,1.822,-0.558,33.081,67.993,158.569
0.581,1.658,-0.483,38.147,82.886,162.354
0.364,1.907,-0.569,39.185,88.318,177.368
0.840,2.008,-0.522,41.138,93.140,188.904
0.779,2.093,-0.710,35.583,85.388,206.787
1.417,2.039,-0.689,31.433,84.595,217.224
1.190,1.943,-0.642,22.949,81.238,226.013
1.228,1.696,-0.604,13.123,79.956,221.375
0.478,1.837,-0.692,6.531,73.425,223.938
0.228,1.883,-0.752,10.986,65.735,217.957
0.342,1.754,-0.885,6.470,37.537,212.769
0.170,1.745,-0.805,11.230,30.334,202.026
0.733,1.386,-0.726,16.663,40.100,182.495
0.823,1.068,-0.701,19.043,39.001,161.865
0.773,0.739,-0.346,16.846,39.795,140.808
-0.629,0.442,-0.333,1.953,40.527,130.676
-0.714,0.536,-0.552,4.700,30.762,111.633
0.222,0.497,-0.452,13.916,11.658,67.566
0.550,0.586,-0.276,18.677,-5.432,34.119
0.514,0.847,0.073,22.095,-15.076,17.944
-0.324,0.735,-0.502,10.132,-19.531,19.653
0.120,0.613,-0.309,18.555,-16.418,-4.272
0.444,0.245,-0.201,28.259,-13.672,-37.842
0.512,0.056,-0.111,32.837,-9.399,-67.566
0.432,0.005,-0.142,30.273,-6.226,-90.881
0.418,0.059,-0.214,24.231,-12.085,-109.619
0.374,0.148,-0.232,19.714,-21.667,-128.784
0.256,0.224,-0.241,16.968,-26.489,-148.376
0.155,0.286,-0.253,15.076,-30.029,-168.884
0.115,0.335,-0.261,14.771,-32.349,-188.293
0.092,0.390,-0.256,15.442,-34.119,-205.200
0.057,0.415,-0.251,15.320,-35.339,-219.666
0.059,0.443,-0.246,14.709,-35.339,-233.459
0.080,0.443,-0.255,12.939,-35.217,-246.826
0.121,0.466,-0.264,9.766,-34.973,-258.972
0.162,0.501,-0.270,6.104,-36.560,-269.836
0.193,0.546,-0.284,1.282,-39.734,-279.297
0.231,0.595,-0.308,-5.249,-45.776,-288.818
0.253,0.660,-0.329,-11.597,-51.208,-298.096
0.241,0.749,-0.355,-17.883,-53.101,-307.739
0.241,0.771,-0.383,-25.269,-51.636,-317.017
0.322,0.881,-0.406,-34.485,-53.284,-324.341
0.283,1.098,-0.412,-39.307,-53.955,-329.895
0.202,1.273,-0.421,-40.527,-47.424,-336.670
0.219,1.407,-0.421,-43.152,-41.016,-343.994
0.243,1.577,-0.471,-46.936,-37.354,-349.426
0.233,1.736,-0.549,-54.810,-41.809,-352.661
0.229,1.968,-0.691,-62.256,-54.382,-353.760
0.104,2.269,-0.679,-63.721,-66.101,-352.783
-0.152,2.468,-0.610,-61.401,-71.350,-350.220
-0.507,2.434,-0.531,-59.204,-69.153,-342.651
-0.825,2.479,-0.502,-59.326,-63.660,-333.130
-1.026,2.645,-0.510,-57.007,-58.411,-321.655
-1.210,2.679,-0.654,-54.810,-54.688,-305.115
-1.267,2.452,-0.737,-52.063,-48.645,-276.306
-1.063,2.204,-0.634,-47.852,-53.162,-237.610
-1.228,2.090,-0.780,-37.231,-51.208,-202.332
-1.632,1.754,-0.816,-49.011,-66.589,-180.420
-2.001,1.908,-0.611,-34.912,-57.373,-130.798
-2.233,1.676,-0.341,-19.531,-30.579,-77.820
-1.884,1.225,-0.133,-12.573,-5.432,-27.161
-1.340,1.194,-0.137,-11.536,2.075,23.254
-0.881,1.152,-0.326,-18.188,-5.310,65.430
-0.810,1.390,-0.356,-14.832,-32.532,111.572
-0.804,1.430,-0.283,-15.442,-50.232,135.132
-0.808,1.396,-0.273,-15.381,-65.674,158.569
-0.663,1.436,-0.068,-11.230,-73.914,172.180
0.685,0.899,-0.789,-14.709,-76.965,146.545
2.732,0.890,-0.900,-15.259,-62.012,98.633
1.722,1.121,-0.192,-7.690,-6.531,95.459
-0.109,1.707,0.744,12.329,3.906,139.160
-0.939,1.565,0.065,7.446,-34.607,180.603
-0.718,1.521,-0.207,-9.888,-66.101,204.956
-0.002,2.069,-0.279,-14.282,-68.604,202.576
-0.001,1.453,-0.519,-22.339,-69.824,188.843
0.447,1.165,-0.716,-26.917,-62.317,176.941
-0.375,1.067,-0.210,-26.611,-40.466,171.265
-0.572,1.170,-0.207,-23.010,-19.470,168.640
-0.154,0.788,-0.772,-32.166,-13.306,153.259
-0.731,0.711,-0.899,-46.936,-16.541,144.958
-0.622,1.320,-0.914,-35.156,1.648,134.460
-0.514,1.333,-0.235,-16.846,40.771,113.770
-0.297,1.164,-0.431,-15.503,71.655,101.929
-0.354,1.093,-0.564,-15.137,94.482,95.764
0.267,1.322,-0.360,1.770,103.088,83.557
-0.146,0.887,-0.177,0.061,97.351,73.730
0.811,1.070,-0.144,3.540,77.759,63.354
-0.573,0.667,-0.333,-18.372,59.998,62.561
1.003,1.378,-0.240,-1.099,43.640,44.739
-0.979,0.644,-0.449,-24.780,40.039,48.767
0.947,1.557,-0.302,3.235,35.095,35.522
-1.071,0.562,-0.590,-17.334,29.541,33.752
0.825,1.104,-0.336,8.484,28.442,22.278
-0.336,0.734,-0.470,-8.789,28.870,17.395
0.246,0.889,-0.444,3.662,29.175,10.681
0.105,0.836,-0.475,-2.625,31.250,5.432
0.086,0.974,-0.396,2.686,32.898,6.104
-0.091,0.855,-0.464,1.160,33.752,5.127
0.499,0.980,-0.282,3.418,34.302,1.404
-0.458,0.900,-0.438,-3.601,31.555,13.245
0.443,0.965,-0.259,5.554,34.668,5.066
-0.024,0.758,-0.333,-5.127,29.541,15.198
0.068,0.910,-0.419,0.854,31.189,14.465
0.163,0.748,-0.441,-4.150,31.067,16.479
0.333,0.980,-0.350,1.831,33.997,15.137
0.053,0.675,-0.531,-4.822,32.471,18.494
0.297,1.074,-0.309,3.052,38.574,15.930
-0.144,0.649,-0.526,-8.850,33.508,22.766
-0.062,1.314,-0.230,7.263,40.527,22.888
0.505,0.373,-0.475,-10.132,33.936,20.142
-0.584,1.609,-0.228,2.808,37.781,34.546
0.124,0.302,-0.595,-10.315,34.546,26.855
0.043,1.635,-0.067,5.005,37.842,38.025
0.195,0.337,-0.564,-9.094,32.959,29.724
0.211,1.244,-0.302,-0.122,31.250,40.466
0.163,0.639,-0.421,-8.484,29.541,37.292
0.125,0.984,-0.438,-5.005,25.208,46.509
0.105,0.822,-0.489,-7.019,24.231,49.011
0.352,1.054,-0.336,-3.357,24.292,52.612
-0.366,0.806,-0.724,-10.376,20.630,64.941
0.167,1.269,-0.222,3.601,29.724,66.895
0.074,0.924,-0.553,-2.075,29.907,74.341
-0.202,1.223,-0.379,6.470,36.499,80.811
0.154,1.004,-0.524,5.432,40.222,86.304
0.119,1.270,-0.365,11.780,44.189,89.539
0.252,0.875,-0.549,6.470,41.748,94.849
0.143,1.452,-0.190,12.451,40.161,99.487
0.021,0.994,-0.559,4.944,32.532,109.741
-0.239,1.646,-0.121,18.860,33.142,113.647
0.639,0.944,-0.655,10.071,27.893,117.004
-0.753,1.992,-0.384,21.301,25.269,128.601
0.169,0.855,-0.916,13.916,35.461,129.822
-0.019,1.978,-0.353,31.982,40.405,136.108
0.258,1.272,-0.682,26.184,52.246,142.395
0.131,1.607,-0.403,36.316,59.692,147.705
0.402,1.557,-0.546,35.645,67.932,153.809
0.256,1.731,-0.501,40.161,69.275,165.039
0.630,1.752,-0.611,37.292,68.542,176.208
0.749,1.950,-0.493,33.325,67.566,186.829
0.392,2.063,-0.679,22.400,67.505,202.087
0.804,2.248,-0.508,24.536,76.599,210.205
1.072,2.143,-0.563,20.264,85.693,218.262
1.043,1.983,-0.475,13.245,88.501,220.093
0.935,1.932,-0.478,5.615,80.566,219.910
0.510,1.969,-0.575,10.193,75.928,217.163
0.392,1.750,-0.717,12.268,63.171,210.083
0.205,1.647,-0.857,15.442,50.354,202.393
0.715,1.407,-0.775,17.212,42.603,183.838
0.749,1.244,-0.652,18.127,36.621,162.415
0.737,0.940,-0.578,18.250,39.246,139.648
0.705,0.688,-0.383,17.883,33.142,118.774
-0.587,0.406,-0.400,8.728,34.180,109.253
-0.270,0.482,-0.529,15.198,24.353,83.496
0.287,0.487,-0.357,22.583,3.845,48.218
0.618,0.625,-0.277,28.137,-16.785,22.217
-0.036,0.666,-0.262,19.409,-26.062,12.817
-0.118,0.687,-0.543,16.968,-25.879,1.160
0.274,0.482,-0.286,29.907,-15.747,-33.203
0.466,0.155,-0.219,37.964,-8.484,-62.317
0.500,-0.007,-0.173,38.452,-3.601,-86.487
0.465,0.010,-0.223,36.255,-7.996,-108.521
0.424,0.059,-0.253,33.386,-17.883,-127.014
0.350,0.159,-0.267,31.128,-27.405,-145.447
0.226,0.252,-0.284,29.541,-31.555,-165.894
0.122,0.324,-0.308,28.076,-32.227,-185.608
0.074,0.378,-0.306,26.489,-31.616,-203.247
0.077,0.415,-0.286,25.940,-30.273,-218.445

-0.055,1.089,-0.413,-5.798,32.471,42.786
0.277,0.746,-0.409,-8.057,33.447,43.396
0.084,0.942,-0.441,-8.545,31.128,52.551
0.635,0.756,-0.365,-8.362,31.677,53.467
-0.072,1.049,-0.489,-9.277,28.442,65.735
0.657,0.735,-0.516,-11.047,28.381,65.491
-0.717,1.392,-0.576,-6.653,31.067,82.092
1.032,0.867,-0.234,-1.831,41.382,69.214
-1.279,1.217,-0.844,-5.066,37.415,95.154
1.003,0.805,-0.122,5.432,48.645,79.529
-0.909,1.630,-0.602,4.333,39.734,102.295
0.682,0.601,-0.337,6.897,47.607,89.539
-0.222,1.487,-0.583,7.690,40.100,104.370
0.352,1.053,-0.261,7.629,47.119,101.868
-0.107,1.277,-0.558,7.141,40.527,110.474
0.227,1.356,-0.284,8.728,43.091,113.892
-0.036,1.525,-0.422,13.977,43.274,116.455
0.002,1.176,-0.616,11.169,45.471,122.192
-0.324,1.761,-0.404,23.071,53.040,128.967
0.156,1.330,-0.575,24.475,62.073,132.812
-0.204,1.596,-0.501,32.166,69.580,142.029
0.221,1.502,-0.430,34.607,81.360,145.569
0.217,1.668,-0.444,40.649,87.341,151.306
0.709,1.592,-0.493,40.405,92.285,158.630
0.548,1.989,-0.456,41.687,90.881,171.448
0.638,1.832,-0.639,33.752,93.933,182.251
0.328,2.261,-0.549,34.973,98.572,195.312
1.410,1.955,-0.542,30.457,105.591,200.867
0.748,2.122,-0.538,24.841,105.103,216.248
