aX,aY,aZ,gX,gY,gZ
-0.207,0.853,-0.418,-0.793,-22.461,29.724
0.002,0.918,-0.413,0.488,-7.202,21.667
-0.086,0.900,-0.400,-2.319,3.113,14.038
-0.174,0.941,-0.363,-6.104,5.066,14.282
0.106,1.029,-0.305,-4.517,3.784,15.930
-0.147,0.960,-0.333,-3.601,17.395,14.160
-0.254,0.935,-0.307,-4.700,27.283,14.221
-0.176,1.014,-0.216,3.845,31.799,20.020
0.193,0.949,-0.232,7.019,25.818,16.663
-0.198,0.959,-0.237,11.719,16.968,16.479
-0.499,0.953,-0.216,10.132,3.357,26.123
0.435,0.964,-0.243,10.437,-7.629,24.231
-0.527,0.896,-0.300,18.921,-5.432,21.729
-0.295,1.031,-0.354,17.273,-5.432,26.855
0.107,0.998,-0.178,32.471,-7.446,29.297
-0.401,0.745,-0.353,28.076,-3.174,22.400
-0.082,0.898,-0.319,10.376,2.319,14.282
-0.044,0.785,-0.219,2.441,5.493,9.338
-0.345,0.933,-0.288,2.625,7.935,5.310
-0.123,0.960,-0.245,3.784,8.423,2.563
-0.133,0.922,-0.184,10.925,5.676,5.615
-0.139,0.979,-0.229,14.282,0.549,5.676
-0.319,0.830,-0.177,9.460,-2.563,4.028
0.035,0.801,-0.252,-0.305,-5.798,2.014
-0.183,0.954,-0.208,1.953,-9.033,-2.319
-0.396,0.908,-0.295,0.671,-10.010,-0.183
-0.146,0.937,-0.273,3.052,-8.240,2.197
-0.264,0.908,-0.234,3.662,-5.554,0.061
-0.172,0.927,-0.301,-1.648,-2.869,-1.160
-0.368,0.925,-0.230,-1.831,0.122,-1.465
-0.118,0.924,-0.275,-2.808,2.136,-2.625
-0.204,1.083,-0.187,11.169,3.418,-0.305
-0.308,0.813,-0.217,0.427,-2.625,-2.319
0.043,0.899,-0.243,-1.648,-2.197,-5.005
-0.243,0.920,-0.236,-5.066,-2.563,-9.399
-0.306,0.981,-0.290,-3.906,-3.479,-5.798
0.134,0.983,-0.224,2.014,-6.104,-6.714
-0.279,0.899,-0.222,6.409,-7.263,-4.822
-0.570,0.977,-0.305,3.296,-7.751,-0.061
0.105,0.953,-0.227,1.160,-9.583,0.427
0.093,0.918,-0.243,3.357,-11.963,-2.258
-0.911,1.001,-0.352,4.822,-8.301,7.629
0.351,0.937,-0.267,-0.671,-7.202,9.521
-0.490,0.994,-0.219,8.728,-6.409,10.315
-0.399,0.961,-0.449,1.099,-4.150,16.968
0.186,0.973,-0.142,-0.122,2.747,14.526
-0.346,0.876,-0.277,0.854,5.249,17.761
-0.304,1.052,-0.293,1.221,7.812,22.339
-0.174,0.974,-0.208,-1.953,8.545,23.926
0.066,0.929,-0.296,-3.418,10.071,27.771
-0.349,0.981,-0.258,-9.766,14.282,31.189
-0.131,0.972,-0.274,-13.916,15.686,41.138
-0.332,0.965,-0.243,-19.897,18.494,46.448
-0.018,1.050,-0.267,-29.846,21.545,54.077
-0.178,1.082,-0.213,-29.541,26.672,63.354
-0.555,1.001,-0.322,-34.485,30.273,79.163
-0.037,1.161,-0.328,-39.734,35.767,93.567
-0.282,0.928,-0.324,-44.250,44.006,109.253
-0.216,1.151,-0.516,-53.833,54.321,126.221
-0.355,1.213,-0.459,-59.814,68.298,146.484
-0.350,1.462,-0.454,-62.561,83.679,169.922
-0.464,1.368,-0.446,-54.382,99.487,197.083
-0.186,1.536,-0.559,-58.533,112.305,215.698
-0.409,1.726,-0.653,-51.758,119.507,237.000
-0.666,1.939,-0.897,-48.523,117.859,255.310
-0.393,2.521,-1.075,-48.096,108.826,263.733
-0.583,2.388,-0.944,-27.954,94.971,275.391
-0.594,2.607,-1.042,-22.339,75.317,261.597
-0.345,2.771,-0.996,-24.536,60.059,252.991
0.139,2.628,-0.712,-15.564,46.753,257.141
0.131,2.382,-0.426,28.259,44.312,283.020
0.862,1.884,-0.220,65.613,38.208,298.767
0.372,1.771,-0.368,89.661,37.537,267.090
0.984,1.660,-0.576,41.077,46.326,149.963
1.559,1.852,-0.644,-13.794,60.730,43.152
1.213,1.565,-0.427,-21.301,63.354,-12.024
0.948,1.440,-0.458,-12.085,61.768,-28.748
0.770,1.123,-0.424,13.306,56.519,-23.132
0.729,0.724,-0.399,20.020,51.514,-22.949
0.740,0.551,-0.419,24.536,46.082,-27.405
0.781,0.411,-0.384,40.466,29.968,-30.884
0.790,0.251,-0.388,49.988,10.986,-34.729
0.762,0.129,-0.430,41.138,1.160,-44.861
0.771,0.133,-0.456,16.602,0.122,-63.477
0.812,0.269,-0.449,-7.812,1.099,-86.182
0.857,0.436,-0.433,-22.339,-0.977,-108.093
0.875,0.539,-0.425,-30.762,-7.751,-128.113
0.855,0.632,-0.428,-36.133,-18.250,-146.362
0.818,0.708,-0.426,-38.330,-31.738,-163.696
0.814,0.743,-0.371,-38.147,-54.260,-179.382
0.571,0.647,-0.517,-48.035,-60.547,-199.951
0.629,0.819,-0.306,-53.711,-83.557,-214.355
0.528,0.986,-0.296,-28.625,-118.225,-215.515
0.399,0.929,-0.345,-9.094,-140.930,-218.140
0.321,0.795,-0.371,-6.165,-148.499,-225.586
0.224,0.771,-0.383,-4.089,-144.470,-229.553
0.052,0.758,-0.448,-4.333,-125.000,-230.164
0.007,0.803,-0.426,-9.766,-102.356,-229.797
-0.055,0.726,-0.438,-31.067,-72.815,-230.896
-0.053,0.968,-0.407,-35.034,-53.162,-224.426
-0.034,1.089,-0.369,-24.475,-45.837,-214.294
0.015,1.215,-0.409,-17.090,-45.044,-207.397
0.162,1.500,-0.517,-7.751,-57.190,-206.848
0.389,1.604,-0.703,-1.770,-88.684,-212.463
0.368,1.627,-0.770,-1.831,-129.333,-217.834
-0.085,1.609,-0.827,-1.892,-157.043,-214.111
-0.843,1.383,-0.970,-22.156,-148.193,-201.599
-1.040,1.421,-0.624,-38.757,-157.227,-178.711
-1.641,1.815,-0.730,5.676,-181.824,-135.376
-2.653,1.131,-0.943,14.526,-104.675,-105.835
-2.844,1.188,-0.472,-10.681,-32.654,-94.849
-3.340,0.914,-0.503,-122.803,14.954,-88.318
-3.490,1.777,-0.492,-118.591,31.738,-59.448
-3.667,2.165,-0.343,-66.345,46.570,-27.161
-3.426,2.181,-0.221,5.676,23.254,-6.531
-3.491,1.798,-0.449,59.998,15.076,7.019
-3.453,1.146,-0.381,70.007,13.611,27.588
-3.419,0.655,-0.375,67.810,8.423,63.293
-3.412,0.467,-0.774,-85.266,17.395,100.037
-4.000,3.836,-1.032,57.190,74.463,123.108
-0.521,1.502,-0.831,231.873,39.368,141.052
0.098,1.083,0.215,246.277,-86.548,117.676
0.490,1.397,0.112,303.101,-153.381,109.009
-0.598,0.673,0.072,298.828,-155.273,92.896
-0.237,-0.762,-0.023,46.692,-119.629,46.448
0.139,0.567,-0.800,-95.093,-50.720,8.972
-0.565,0.932,-0.614,-61.829,6.897,-5.920
0.089,0.904,-0.538,-58.228,13.245,-33.813
0.042,1.194,-0.129,-43.091,6.470,-27.466
-0.169,1.236,-0.198,-28.198,4.639,-2.991
0.090,1.099,-0.241,-21.667,4.089,11.658
0.462,0.961,-0.169,-33.203,3.723,15.564
-0.292,1.021,-0.310,-46.143,3.174,22.949
-0.293,1.068,-0.593,-33.081,24.109,32.410
0.405,1.107,-0.153,-30.457,14.343,39.490
-0.409,0.957,-0.336,-22.949,-12.756,54.260
0.069,1.151,-0.411,-8.240,0.916,59.875
-0.011,0.624,-0.259,-28.931,17.334,46.448
0.006,0.936,-0.368,-39.917,20.203,31.311
-0.230,0.929,-0.252,-32.227,20.203,25.818
0.030,0.887,-0.201,-21.729,-7.629,23.865
0.181,1.079,-0.316,-7.629,-23.926,23.376
-0.191,0.885,-0.413,3.601,-22.400,25.940
-0.129,0.925,-0.468,4.456,-13.794,23.804
0.019,0.931,-0.420,-1.465,0.610,19.592
-0.482,0.932,-0.422,-9.766,13.916,20.020
0.223,1.033,-0.327,-12.878,21.240,18.616
-0.191,0.903,-0.335,-10.620,24.536,24.231
-0.346,0.941,-0.400,-11.108,29.053,28.748
-0.050,0.940,-0.317,-12.634,31.860,28.931
-0.248,0.900,-0.329,-12.268,31.616,28.137
-0.132,0.987,-0.353,-6.775,28.381,26.917
-0.334,0.831,-0.310,-1.099,21.484,27.222
-0.024,0.920,-0.311,4.333,13.184,23.987

0.992,2.130,-0.372,-46.875,98.877,5.310
0.990,1.964,-0.291,-30.151,106.567,-40.405
0.730,1.673,-0.209,-11.047,104.065,-62.256
0.585,1.324,-0.287,-0.122,105.225,-66.650
0.549,0.915,-0.326,-1.587,105.713,-67.444
0.556,0.798,-0.339,9.399,98.267,-62.866
0.557,0.646,-0.295,26.550,79.834,-58.960
0.562,0.568,-0.310,33.386,61.218,-62.439
0.594,0.504,-0.312,30.823,47.241,-71.045
0.616,0.472,-0.323,19.897,38.513,-83.801
0.614,0.518,-0.359,9.094,30.945,-97.412
0.649,0.554,-0.334,-1.343,25.208,-111.816
0.632,0.604,-0.338,-11.536,18.188,-126.465
0.604,0.650,-0.333,-18.799,9.766,-139.832
0.544,0.658,-0.338,-25.513,0.671,-152.039
0.516,0.723,-0.295,-27.710,-13.611,-162.048
0.475,0.802,-0.273,-19.775,-31.555,-169.189
0.390,0.758,-0.266,-12.695,-46.692,-176.392
0.303,0.719,-0.252,-10.010,-60.608,-181.152
0.207,0.722,-0.286,-8.301,-70.374,-181.641
0.177,0.725,-0.306,-11.292,-77.393,-180.298
0.178,0.777,-0.357,-11.719,-83.313,-177.246
0.195,0.780,-0.370,-14.893,-88.379,-175.110
0.167,0.857,-0.374,-13.794,-92.651,-173.584
0.066,0.885,-0.391,-13.000,-93.445,-172.729
-0.028,0.927,-0.410,-15.564,-90.332,-172.546
-0.099,0.999,-0.409,-18.616,-86.548,-172.424
-0.143,1.102,-0.398,-17.700,-83.191,-172.058
-0.179,1.217,-0.396,-12.146,-81.116,-171.387
-0.211,1.324,-0.401,-2.686,-80.139,-170.715
-0.237,1.404,-0.431,8.850,-80.139,-171.326
-0.249,1.442,-0.481,19.531,-81.238,-174.805
-0.275,1.436,-0.555,28.564,-84.656,-177.429
-0.386,1.323,-0.690,32.104,-84.290,-174.988
-0.454,1.207,-0.691,28.809,-83.740,-166.138
-0.508,1.113,-0.541,29.480,-96.741,-148.010
-0.819,1.308,-0.751,60.547,-112.488,-115.784
-1.143,0.882,-0.789,53.345,-106.079,-92.834
-1.272,0.731,-0.696,13.550,-93.750,-79.834
-1.670,0.736,-1.028,-21.240,-62.317,-67.932
-1.331,1.327,-0.663,-11.597,-72.083,-53.223
-1.427,1.454,-0.710,25.940,-96.924,-45.288
-1.895,1.100,-0.868,20.813,-87.219,-48.218
-2.083,1.024,-0.620,-6.409,-71.899,-47.668
-2.280,1.198,-0.634,-7.996,-64.026,-35.522
-2.375,1.122,-0.601,8.545,-57.617,-18.250
-2.425,0.904,-0.537,5.371,-54.321,-0.488
-2.392,0.942,-0.525,8.667,-54.871,20.630
-2.438,0.728,-0.699,4.456,-42.358,37.415
-2.285,0.600,-0.687,-4.272,-31.372,53.284
-2.110,0.606,-0.718,12.695,-34.180,81.726
-2.000,0.242,-0.817,14.893,-28.870,108.276
-1.817,-0.082,-0.790,-7.935,-24.231,127.441
-1.588,-0.247,-0.759,-45.898,-27.588,139.465
-1.959,0.864,-0.594,-60.303,-2.563,129.639
-1.780,1.500,0.264,-27.954,24.109,98.999
-2.503,4.000,-0.633,81.299,47.302,26.550
-0.403,1.933,0.689,270.813,7.385,80.566
-0.511,-0.506,-0.246,137.451,-28.076,33.020
-0.062,0.492,-0.250,66.589,-61.096,-14.526
-0.369,0.406,-0.849,7.751,-21.423,-19.592
0.055,0.874,-0.389,-43.457,-17.151,-16.785
-0.356,1.062,-0.534,-11.230,7.935,-10.193
0.294,1.174,0.010,-4.822,12.634,-1.587
0.131,0.998,0.109,-29.541,-12.024,2.869
-0.082,0.893,-0.295,-70.313,-3.235,-1.465
-0.035,1.219,-0.099,-59.753,-5.676,11.047
0.138,0.880,-0.443,-48.706,-8.362,17.395
0.049,1.018,-0.521,-28.320,0.427,26.184
-0.411,0.951,-0.633,-7.568,10.437,32.471
0.184,1.055,-0.310,1.160,0.732,33.691
-0.067,0.954,-0.273,4.639,-20.813,35.706
-0.054,0.967,-0.348,2.991,-11.719,30.762
-0.233,0.831,-0.355,-2.869,4.089,26.489
0.036,0.890,-0.287,-8.484,10.925,19.897
-0.124,0.880,-0.342,-15.015,16.846,13.489
-0.191,0.912,-0.393,-18.188,19.592,10.925
0.070,0.957,-0.376,-19.653,25.574,6.470
-0.098,0.931,-0.399,-14.587,27.771,5.432
-0.226,0.943,-0.396,-8.667,32.043,7.935
0.154,1.054,-0.241,-0.793,32.898,10.376
-0.116,0.985,-0.286,10.620,23.987,15.991
-0.229,0.946,-0.292,9.338,14.954,20.264
-0.130,0.942,-0.283,10.864,9.766,25.208
0.244,0.945,-0.257,6.836,-2.136,20.142
-0.279,0.942,-0.344,14.038,-11.047,22.034
-0.606,0.797,-0.529,9.155,7.080,22.766
0.351,1.043,-0.227,14.648,9.460,17.639
-0.460,0.770,-0.387,13.733,7.019,14.648
-0.397,0.859,-0.473,-0.305,14.648,9.338
0.105,0.875,-0.209,-5.188,17.456,2.319
-0.342,0.838,-0.354,2.197,9.521,2.686
0.005,1.046,-0.297,10.132,6.409,3.418
-0.094,0.839,-0.248,9.583,-5.249,3.540
-0.281,0.868,-0.341,7.141,-8.301,0.488
-0.093,0.984,-0.287,10.193,-9.460,-0.732
-0.163,0.893,-0.301,17.151,-10.742,1.282
-0.249,0.962,-0.301,21.851,-12.146,1.221
-0.075,0.886,-0.256,21.240,-14.587,0.977
-0.281,0.821,-0.386,15.259,-14.465,0.000
0.015,0.950,-0.263,15.686,-14.893,-4.333
-0.283,0.852,-0.367,13.489,-15.503,-3.479
-0.317,0.930,-0.359,17.883,-11.658,-1.221
-0.160,0.900,-0.233,18.005,-10.376,-2.075
-0.235,0.840,-0.328,9.644,-7.629,-3.784
-0.239,0.941,-0.283,7.202,-3.845,-4.395
-0.250,0.828,-0.298,2.747,-2.808,-3.235
-0.125,0.976,-0.287,2.808,-1.892,-3.906
-0.222,0.881,-0.323,3.357,-2.319,-1.892
-0.219,0.903,-0.322,0.671,-0.671,-1.953
0.099,0.952,-0.230,-0.549,0.549,-4.578
-0.299,0.880,-0.338,-1.221,-2.869,-3.601
-0.090,0.979,-0.284,0.000,-3.601,-3.723
-0.021,0.956,-0.241,0.366,-2.319,-4.395
-0.267,0.902,-0.355,-1.221,-6.470,-1.404
-0.376,0.986,-0.365,0.671,-3.235,4.395
0.158,0.976,-0.264,2.319,1.099,4.272
-0.257,0.958,-0.391,6.165,1.343,7.812
-0.654,0.972,-0.445,9.033,3.052,20.142
0.517,1.043,-0.070,6.714,6.714,18.921
-0.700,0.819,-0.461,4.700,2.258,24.231
-0.235,1.096,-0.384,2.319,9.399,29.358
0.044,0.978,-0.124,1.404,10.620,31.677
-0.228,0.855,-0.437,1.282,7.629,35.950
-0.319,1.012,-0.258,0.244,14.038,40.894
-0.261,0.902,-0.283,-4.456,12.756,44.128
-0.054,0.940,-0.294,-9.460,16.968,44.800
-0.332,1.017,-0.328,-11.230,20.569,50.781
-0.127,0.883,-0.265,-14.160,23.010,54.321
-0.429,0.920,-0.251,-20.752,25.940,56.030
-0.025,1.060,-0.305,-24.292,30.334,61.768
-0.237,0.886,-0.231,-31.738,33.203,64.697
-0.486,0.877,-0.529,-40.222,32.654,77.698
-0.124,1.047,-0.343,-42.175,39.185,87.830
-0.331,0.964,-0.419,-49.744,45.410,102.722
-0.330,1.085,-0.445,-50.964,57.312,121.094
-0.415,1.199,-0.409,-59.265,75.195,138.062
-0.260,1.323,-0.420,-59.204,89.294,160.217
-0.456,1.268,-0.518,-58.411,99.670,182.312
-0.334,1.365,-0.564,-73.120,108.643,197.937
-0.375,1.467,-0.676,-78.918,111.511,218.750
-0.641,1.420,-0.838,-93.018,109.680,238.831
-0.420,2.029,-1.002,-118.591,103.271,243.774
-0.710,2.238,-1.016,-114.685,93.750,256.470
-0.767,2.281,-1.174,-104.248,75.439,258.362
-0.714,2.525,-1.231,-103.333,61.646,248.352
-0.170,2.760,-1.070,-90.942,51.270,237.671
-0.278,2.629,-0.865,-48.706,50.415,250.610
0.464,1.959,-0.427,-7.385,53.650,283.936
0.371,1.233,-0.118,7.141,57.495,298.462
-0.512,1.298,-0.213,-5.127,87.585,236.572
0.447,1.854,-0.354,-96.008,122.803,92.224
1.179,2.342,-0.443,-108.582,134.644,-2.502
1.208,1.977,-0.260,-71.472,128.967,-51.392
0.811,1.618,-0.285,-37.598,123.108,-80.505
0.604,1.224,-0.242,-11.536,116.638,-83.313
0.407,0.780,-0.229,2.136,112.732,-75.439
0.377,0.524,-0.169,10.498,103.638,-67.139
0.418,0.390,-0.118,30.823,78.247,-58.167
0.419,0.298,-0.153,46.753,51.575,-53.406
0.424,0.204,-0.218,41.138,35.278,-58.655
0.461,0.232,-0.263,21.606,28.198,-73.303
0.527,0.360,-0.277,4.028,23.804,-91.675
0.584,0.486,-0.279,-7.141,16.785,-110.046
0.591,0.589,-0.282,-13.000,8.606,-126.831
0.556,0.660,-0.283,-14.038,-0.122,-140.259
0.501,0.701,-0.288,-10.925,-9.521,-151.123
0.435,0.696,-0.293,-5.432,-20.935,-159.790
0.404,0.668,-0.255,0.916,-41.992,-166.748
0.229,0.718,-0.428,3.784,-54.565,-174.255
0.241,0.383,-0.302,-25.391,-53.650,-192.383
0.302,0.773,-0.249,-12.268,-88.013,-192.627
0.204,0.762,-0.317,17.090,-114.807,-186.951
0.100,0.608,-0.380,19.043,-122.070,-188.843
-0.002,0.599,-0.448,13.245,-110.901,-192.200
-0.053,0.604,-0.454,3.052,-95.520,-194.641
-0.095,0.688,-0.474,-3.906,-79.956,-195.190
-0.109,0.739,-0.482,-7.324,-67.932,-193.665
-0.117,0.768,-0.494,-12.207,-58.594,-190.918
-0.109,0.877,-0.527,-15.442,-51.941,-187.866
-0.038,0.934,-0.492,-18.921,-58.777,-185.730
-0.003,1.054,-0.521,-17.944,-75.439,-182.251
-0.006,1.171,-0.583,-8.789,-91.064,-178.894
-0.032,1.246,-0.612,-3.540,-101.685,-179.749
-0.129,1.287,-0.669,-2.930,-105.286,-181.885
-0.211,1.327,-0.748,-4.456,-104.004,-179.077
-0.306,1.332,-0.767,-4.272,-109.741,-168.640
-0.483,1.317,-0.762,1.831,-118.103,-151.428
-0.740,1.239,-0.698,8.179,-130.920,-129.517
-1.101,1.145,-0.670,9.949,-137.207,-103.394
-1.510,1.161,-0.699,10.437,-130.920,-78.857
-2.032,0.957,-0.803,-1.892,-102.356,-64.941
-1.758,1.467,-0.209,21.790,-102.539,-43.640
-2.430,1.240,-0.773,56.885,-83.313,-24.963
-2.590,0.960,-0.527,34.424,-54.932,-21.301
-2.735,1.078,-0.544,6.470,-35.278,-18.677
-2.863,1.139,-0.550,4.272,-19.531,-8.179
-2.923,1.027,-0.471,7.080,-13.855,13.123
-2.946,0.839,-0.490,11.963,-13.550,45.898
-2.859,0.665,-0.568,18.677,-16.418,83.008
-2.783,0.674,-0.646,3.296,-21.301,111.450
-2.857,0.932,-0.716,8.179,-5.737,127.625
-2.518,1.074,-0.296,27.893,-1.038,135.864
-2.708,1.498,-0.047,42.542,-2.441,103.577
-2.177,2.995,-0.893,163.147,50.110,87.769
0.163,1.080,0.401,244.263,-16.296,104.797
0.154,0.474,0.044,159.546,-48.462,72.815
-0.346,0.603,-0.296,152.344,-68.542,63.538
-0.437,-0.242,-0.500,56.335,-58.777,22.949
-0.101,0.445,-0.254,-54.749,-37.964,-14.893
-0.526,1.259,-0.300,-18.066,-10.742,-0.671
0.196,0.825,-0.279,20.935,-11.719,-12.024
-0.729,0.995,-0.390,17.090,6.836,-22.278
0.050,1.265,-0.106,49.194,-4.639,-3.601
-0.095,0.728,-0.279,1.648,9.766,-5.676
-0.000,0.929,-0.199,-23.132,28.931,0.427
0.062,1.108,-0.103,-33.081,29.785,10.864
0.043,1.115,0.090,-27.527,4.272,29.114
0.065,1.036,-0.058,-34.424,-24.475,35.645
-0.060,1.051,-0.240,-33.997,-31.982,40.833
-0.005,1.043,-0.314,-28.259,-27.832,47.729
-0.358,1.017,-0.409,-22.034,-23.193,52.612
0.163,0.965,-0.286,-16.174,-14.648,49.927
-0.088,0.777,-0.289,-18.372,-11.230,38.391
-0.587,0.739,-0.402,-22.156,-1.343,27.954
-0.047,0.883,-0.230,-29.419,10.254,13.306
-0.258,0.816,-0.274,-30.212,12.939,5.066
-0.091,0.921,-0.317,-32.227,13.306,-0.671
-0.339,0.961,-0.352,-24.780,11.414,2.136
-0.063,0.982,-0.339,-18.066,14.526,1.526
-0.307,0.999,-0.367,-13.489,22.217,1.892
-0.282,1.027,-0.326,-10.437,25.757,6.653
0.063,1.009,-0.239,-9.705,20.752,9.033
-0.220,0.919,-0.354,-10.925,19.653,10.620
-0.292,0.917,-0.323,-14.221,21.973,12.878
0.114,1.006,-0.243,-14.587,20.447,10.071
-0.306,0.943,-0.331,-3.418,16.724,14.282
-0.451,0.957,-0.332,2.625,13.550,19.714

0.073,2.238,-0.609,11.108,25.269,253.906
0.557,1.990,-0.497,30.640,13.000,263.672
0.116,1.869,-0.222,54.382,16.357,269.836
-0.386,2.286,0.448,105.530,40.771,218.933
0.528,1.903,-0.049,71.777,58.472,90.088
0.943,1.821,-0.161,52.185,85.754,5.249
0.426,1.480,-0.097,45.166,109.253,-41.992
0.372,1.279,-0.204,53.162,123.474,-48.462
0.322,0.985,-0.314,65.430,134.155,-44.006
0.479,0.733,-0.382,58.899,142.761,-53.711
0.678,0.635,-0.423,51.025,144.348,-71.045
0.781,0.567,-0.467,46.082,136.536,-87.097
0.869,0.479,-0.443,43.518,122.192,-98.083
0.817,0.347,-0.465,34.912,107.971,-106.445
0.778,0.260,-0.457,20.020,93.872,-114.929
0.717,0.239,-0.450,4.517,78.125,-122.620
0.673,0.272,-0.433,-9.644,60.364,-129.639
0.633,0.333,-0.387,-24.658,40.283,-136.902
0.578,0.434,-0.335,-35.828,18.494,-142.822
0.511,0.517,-0.296,-43.457,-3.540,-146.545
0.459,0.627,-0.274,-48.035,-24.597,-149.475
0.403,0.698,-0.244,-48.523,-45.471,-152.649
0.348,0.756,-0.184,-46.875,-64.514,-156.128
0.195,0.675,-0.263,-53.772,-69.214,-164.001
0.217,0.881,-0.213,-55.725,-82.153,-168.518
0.158,0.956,-0.214,-42.908,-95.154,-168.274
0.058,0.964,-0.218,-25.146,-103.821,-164.978
-0.024,1.005,-0.236,-1.770,-104.736,-159.912
-0.148,0.684,-0.300,-14.709,-87.646,-167.603
-0.171,0.979,-0.335,-26.367,-62.134,-171.631
-0.166,0.941,-0.286,-14.648,-44.922,-168.640
-0.153,1.112,-0.354,-2.075,-27.100,-166.626
-0.060,1.117,-0.358,-0.122,-14.404,-173.401
0.033,1.146,-0.380,-5.554,-9.033,-185.120
0.006,1.165,-0.352,-6.104,-13.855,-190.247
-0.088,1.147,-0.310,-4.456,-22.705,-186.584
-0.177,1.146,-0.315,-5.249,-30.762,-179.810
-0.235,1.199,-0.342,-7.629,-43.152,-173.157
-0.373,1.275,-0.403,-4.578,-56.396,-163.574
-0.471,1.290,-0.439,-2.319,-62.988,-147.888
-0.532,1.297,-0.457,-0.671,-69.763,-126.953
-0.641,1.347,-0.607,-0.549,-74.524,-104.919
-0.708,1.418,-0.695,2.441,-84.412,-86.731
-0.606,1.467,-0.637,6.165,-94.788,-81.726
-1.062,1.247,-0.545,-1.770,-102.295,-88.745
-1.278,1.452,-0.392,14.648,-140.320,-76.538
-2.097,0.951,-0.639,5.981,-106.262,-64.270
-2.113,1.243,-0.346,-1.099,-84.045,-43.884
-2.362,0.851,-0.263,-1.831,-84.473,-25.635
-2.479,0.989,-0.388,-26.306,-58.533,-13.550
-2.462,1.018,-0.297,-47.729,-44.861,0.183
-2.354,1.291,-0.273,-30.518,-46.143,21.057
-2.367,1.091,-0.356,18.555,-48.218,47.302
-2.304,0.875,-0.448,72.571,-63.477,81.421
-2.216,0.149,-0.426,77.942,-69.824,113.770
-2.122,-0.255,-0.625,33.569,-69.092,132.874
-1.958,-0.193,-0.661,-30.701,-59.082,137.207
-2.527,0.982,-0.352,-37.537,-18.494,130.798
-2.566,1.263,0.384,-43.640,-0.366,91.431
-3.421,4.000,-1.678,52.612,51.697,61.951
-1.099,0.545,0.001,158.997,8.057,85.388
-0.094,-0.264,-0.191,49.011,-57.129,6.287
0.071,1.066,-0.565,41.626,-23.132,-16.785
0.321,0.635,-0.159,-44.128,21.240,-20.630
-0.443,0.888,-0.192,-50.842,17.700,1.709
-0.074,0.887,-0.277,-18.555,17.822,0.122
0.142,0.963,0.264,-12.512,-11.719,-8.728
0.027,1.074,-0.096,-54.504,-18.738,-12.146
-0.331,1.073,-0.433,-80.750,9.888,-5.188
0.180,1.127,-0.322,-69.214,6.592,9.827
-0.052,1.095,-0.531,-38.086,3.784,29.541
-0.001,1.237,-0.480,-9.644,3.357,48.279
0.209,1.090,-0.261,0.732,-9.155,57.373
-0.149,1.011,-0.306,3.784,-12.634,60.303
-0.072,0.890,-0.337,-7.751,1.587,57.739
0.212,0.939,-0.107,-19.653,1.099,54.749
-0.195,0.785,-0.366,-30.029,5.432,48.401
-0.417,0.898,-0.343,-33.875,18.005,44.617
0.076,0.929,-0.365,-34.485,26.306,35.278
0.004,0.929,-0.391,-29.297,29.358,25.696
-0.667,0.880,-0.452,-18.616,31.860,30.762
0.069,0.972,-0.343,-15.076,34.302,27.161
-0.171,0.976,-0.313,-1.831,28.992,23.987
-0.535,0.912,-0.367,7.507,25.269,28.503
0.014,1.068,-0.176,11.597,17.029,28.442
-0.243,0.776,-0.315,18.982,14.160,26.123
-0.093,0.972,-0.370,14.221,17.700,20.691
-0.286,0.802,-0.261,7.324,10.315,20.264
-0.202,0.884,-0.359,-2.808,9.277,12.512
-0.056,1.001,-0.356,1.587,12.573,9.888
-0.311,0.913,-0.301,9.888,10.193,12.451
-0.202,0.955,-0.351,16.846,8.179,12.878
-0.072,0.922,-0.277,21.912,9.705,12.451
-0.586,0.775,-0.356,15.625,14.709,11.292
0.128,0.978,-0.273,9.521,16.113,4.700
-0.277,0.847,-0.246,10.742,8.179,4.944
-0.543,0.891,-0.313,7.996,3.418,8.545
-0.083,0.921,-0.253,7.385,5.432,8.484
-0.364,0.836,-0.237,10.498,3.479,9.094
-0.193,0.979,-0.291,11.108,0.488,8.484
-0.413,0.890,-0.207,18.188,-5.066,12.939
-0.080,0.923,-0.235,19.592,-13.855,12.451
-0.350,0.843,-0.314,21.484,-15.442,11.841
-0.383,0.827,-0.314,18.982,-13.306,11.108
-0.100,0.885,-0.261,15.930,-10.193,6.958
-0.271,0.838,-0.259,13.245,-9.155,3.235
-0.435,0.839,-0.303,5.798,-6.104,1.831
0.000,0.931,-0.206,4.395,-2.991,-3.052
-0.367,0.833,-0.253,5.554,-1.587,-4.272
-0.557,0.905,-0.331,4.028,0.916,-3.052
-0.171,0.911,-0.231,4.517,2.258,-3.784
0.167,0.882,-0.204,4.761,-1.221,-11.414
-0.765,0.805,-0.330,1.221,-5.920,-8.484
-0.327,0.935,-0.295,-5.981,-4.944,-4.578
0.038,0.986,-0.192,-2.441,-4.578,-8.911
-0.862,0.868,-0.472,3.967,-5.188,2.014
0.026,1.100,-0.195,3.540,-4.150,5.188
-0.417,0.886,-0.297,6.836,-4.272,9.094
-0.107,0.976,-0.407,2.563,1.953,11.047
-0.187,1.010,-0.249,-1.282,5.493,14.343
-0.292,0.969,-0.351,2.930,5.005,20.081
-0.297,1.092,-0.341,8.545,6.470,24.963
-0.285,1.007,-0.324,10.010,10.254,34.973
