aX,aY,aZ,gX,gY,gZ
0.457,0.550,-0.256,58.777,52.795,-71.167
0.355,0.387,-0.235,75.867,43.335,-91.064
0.318,0.250,-0.225,77.698,35.034,-103.821
0.312,0.264,-0.255,66.772,29.236,-109.985
0.303,0.320,-0.292,53.467,23.865,-111.389
0.300,0.388,-0.328,43.396,18.555,-112.305
0.343,0.458,-0.341,38.696,12.146,-115.784
0.405,0.482,-0.335,36.194,4.272,-122.192
0.432,0.497,-0.344,33.203,-3.418,-132.568
0.436,0.526,-0.360,29.785,-9.216,-146.362
0.436,0.550,-0.380,25.391,-15.625,-162.292
0.419,0.581,-0.392,20.386,-23.926,-177.673
0.394,0.600,-0.403,13.489,-33.447,-190.552
0.336,0.627,-0.406,5.554,-42.786,-199.951
0.247,0.633,-0.389,-3.357,-50.598,-207.275
0.163,0.643,-0.385,-11.902,-55.298,-213.318
0.082,0.653,-0.401,-22.339,-54.504,-218.689
0.028,0.661,-0.385,-33.508,-50.842,-223.450
-0.052,0.751,-0.367,-39.063,-55.481,-224.243
-0.334,1.028,-0.688,-42.053,-35.461,-225.403
0.187,0.992,-0.056,-54.932,-54.260,-235.535
0.168,1.333,-0.077,-38.086,-105.957,-222.473
-0.230,1.361,-0.325,55.969,-114.624,-192.017
-0.562,1.001,-0.542,38.025,-55.054,-193.726
-0.342,1.076,-0.342,6.104,-12.634,-198.059
-0.358,1.478,-0.536,13.245,14.221,-194.946
-0.142,1.390,-0.400,0.366,19.958,-202.637
-0.072,1.657,-0.327,3.174,-6.042,-213.196
-0.201,1.680,-0.389,12.085,-22.278,-222.473
-0.338,1.625,-0.437,11.719,-19.348,-228.577
-0.458,1.644,-0.504,4.150,-7.324,-231.201
-0.401,1.805,-0.478,2.502,-3.052,-228.149
-0.396,1.867,-0.528,13.428,1.282,-222.229
-0.382,1.804,-0.584,1.404,4.761,-223.328
-0.406,1.758,-0.640,-10.071,13.306,-224.121
-0.405,1.695,-0.649,-26.367,14.587,-222.473
-0.400,1.699,-0.573,-41.748,3.052,-217.590
-0.500,1.734,-0.432,-46.265,-14.709,-207.031
-0.655,1.353,-0.291,-75.989,-27.039,-201.599
-1.011,1.844,-0.153,-106.140,-24.597,-186.340
-1.083,1.964,0.098,-85.815,-29.968,-162.231
-1.100,1.802,0.169,-63.110,-32.593,-145.569
-1.173,1.628,0.186,-53.162,-32.471,-132.202
-1.237,1.609,0.167,-36.011,-37.354,-116.455
-1.316,1.483,0.149,-27.710,-42.786,-101.440
-1.435,1.405,0.138,-17.456,-47.119,-85.815
-1.556,1.213,0.146,-5.127,-54.321,-69.397
-1.717,1.032,0.139,1.709,-58.167,-51.941
-1.831,0.946,0.139,0.000,-52.551,-34.241
-1.819,0.753,0.192,-7.446,-49.316,-15.564
-1.794,0.714,0.196,-11.597,-45.105,7.629
-1.655,0.825,0.318,-10.254,-53.162,39.307
-1.827,0.845,0.209,-11.719,-47.974,84.534
-1.768,1.400,0.036,12.695,-43.823,140.259
-1.891,0.745,0.088,63.171,-49.194,167.358
-0.702,0.639,0.105,54.138,-43.152,173.645
-0.222,0.635,0.025,28.931,-31.616,156.982
0.428,1.663,-0.159,31.799,-9.644,143.860
0.257,1.909,-0.268,88.013,13.794,133.606
0.299,1.425,-0.020,106.323,20.996,119.751
-0.198,1.127,0.007,91.553,15.808,123.108
-0.031,1.116,-0.149,75.867,23.987,145.508
-0.033,0.705,-0.289,31.982,14.954,162.231
0.306,0.984,-0.158,-17.883,0.671,151.855
-0.060,1.862,-0.164,-21.545,2.686,130.127
-0.059,1.679,-0.055,5.432,5.249,121.216
0.301,1.341,-0.039,-2.686,-8.850,108.826
-0.063,1.549,-0.082,20.020,-14.282,103.882
0.157,1.008,-0.221,11.658,-6.897,91.553
0.141,1.391,-0.229,0.061,-8.301,77.026
-0.208,1.456,-0.241,14.038,-7.996,69.214
0.128,1.214,-0.170,30.823,-13.306,55.237
0.389,1.091,-0.208,36.072,-11.475,32.654
-0.479,0.827,-0.041,21.912,-1.160,24.475
-0.061,0.756,-0.023,-11.292,9.399,12.695
0.176,1.112,-0.177,-21.179,8.911,2.258
-0.328,0.984,-0.064,-18.127,11.414,12.634
0.206,0.996,-0.167,-12.817,5.554,4.089
-0.063,0.973,-0.071,-9.277,3.601,7.568
0.202,0.970,-0.168,-12.146,8.362,7.996
0.051,0.953,-0.160,-17.700,12.695,3.296
-0.025,0.996,-0.168,-20.081,15.442,1.160
0.162,1.014,-0.111,-16.418,10.925,1.770
0.067,0.990,-0.146,-13.733,7.935,3.418
0.088,0.969,-0.159,-10.803,6.348,2.563
-0.097,1.017,-0.138,-8.667,4.333,5.249
0.246,0.970,-0.159,-7.507,-2.747,4.456
0.040,0.938,-0.194,-15.320,-0.244,2.014
-0.145,0.978,-0.179,-12.451,3.540,5.371
0.039,0.977,-0.131,-10.620,-2.380,2.441
-0.041,0.965,-0.116,-13.123,-3.418,2.563
0.037,0.944,-0.199,-12.756,-0.244,2.747
-0.096,0.974,-0.181,-12.024,0.610,3.235
0.051,0.968,-0.167,-12.024,-0.793,2.869
0.005,0.930,-0.163,-16.724,-1.770,1.404
-0.018,0.949,-0.193,-16.663,1.038,1.526
0.006,0.950,-0.194,-15.320,4.700,0.732
0.190,0.955,-0.197,-17.517,7.324,-0.977
-0.081,0.998,-0.180,-8.972,9.399,2.686
0.057,0.975,-0.209,-5.859,6.714,1.526
0.178,0.928,-0.184,-6.042,6.104,1.648
-0.053,0.991,-0.177,-1.282,6.897,4.333
-0.303,0.992,-0.155,1.709,3.845,4.944
0.220,0.868,-0.150,-4.150,0.122,1.465
0.193,0.994,-0.183,-3.845,3.113,2.930
-0.493,1.030,-0.201,5.310,2.319,7.629
0.096,0.853,-0.239,-0.427,-0.854,2.502
0.011,1.003,-0.179,-5.371,3.296,2.808
-0.404,1.003,-0.214,5.005,6.104,6.104
0.071,0.938,-0.255,0.244,1.343,2.075
-0.060,0.932,-0.142,0.793,8.057,4.211
0.097,0.943,-0.208,-2.625,11.353,1.831
-0.176,1.034,-0.212,-1.221,9.888,2.380
-0.020,0.911,-0.209,-3.235,10.498,2.075
0.188,0.953,-0.167,-4.578,7.751,1.648
-0.118,0.997,-0.210,-5.249,8.362,2.075
-0.062,0.990,-0.240,-4.883,8.484,1.831
0.090,0.933,-0.197,-2.197,8.240,2.991
-0.271,1.012,-0.129,5.310,7.812,5.981
0.249,0.965,-0.211,0.000,1.953,3.540
-0.079,0.906,-0.177,1.648,8.606,5.127
-0.254,1.005,-0.199,3.357,6.226,5.432
0.057,0.982,-0.200,5.066,0.427,6.653
-0.117,0.917,-0.185,3.784,3.418,7.446
-0.049,0.959,-0.221,-0.427,3.357,5.859
-0.177,0.992,-0.198,4.639,5.066,8.362
0.037,0.898,-0.231,1.831,9.705,6.531
-0.102,1.066,-0.188,7.629,13.123,9.216
-0.090,0.947,-0.179,6.775,10.254,9.766
0.197,0.922,-0.235,-3.052,12.268,6.958
-0.171,0.978,-0.202,-2.625,18.555,8.423
-0.037,0.971,-0.223,-0.122,16.968,10.132
0.179,0.954,-0.178,0.122,17.578,11.963
-0.159,0.985,-0.157,1.221,17.395,15.686
-0.331,1.018,-0.158,0.427,11.047,18.921
0.240,0.896,-0.191,-8.606,7.019,17.883
-0.015,1.014,-0.166,-8.606,10.498,21.729
-0.713,1.053,-0.224,2.319,11.841,30.518
0.519,0.937,-0.296,1.953,12.695,34.668
-0.391,1.034,-0.030,2.014,11.841,42.542
-0.329,1.029,-0.318,5.371,3.235,51.819
0.294,0.862,-0.247,-6.714,7.446,54.810
-0.277,0.967,-0.072,-5.310,15.198,66.895
-0.296,1.081,-0.260,-6.836,16.235,76.233
-0.034,1.044,-0.227,-11.536,19.226,82.153
0.158,1.093,-0.226,-18.921,17.273,87.952
-0.292,1.170,-0.255,-23.987,16.968,100.952
-0.231,1.071,-0.262,-26.184,22.400,122.253
-0.022,1.066,-0.221,-27.649,29.724,139.343
-0.137,1.122,-0.240,-33.508,37.537,153.564
-0.156,1.203,-0.265,-43.457,44.067,167.297
-0.488,1.247,-0.287,-57.983,47.485,186.951
-0.231,1.477,-0.358,-68.481,49.377,211.609
-0.402,1.585,-0.335,-70.313,53.223,237.610
-0.240,1.801,-0.420,-69.458,58.228,258.606
-0.676,2.015,-0.455,-47.974,61.829,281.372
-0.320,2.069,-0.640,-28.015,62.195,293.579
-0.529,2.209,-0.651,-2.197,61.951,296.631
-0.502,2.229,-0.621,6.226,58.533,291.504
-0.179,2.508,-0.738,3.174,49.866,272.095
-0.201,2.509,-0.583,14.038,38.879,262.512
0.125,2.205,-0.365,33.875,26.733,267.456
0.701,2.014,-0.271,67.444,10.376,276.306
0.559,1.556,-0.214,109.375,-2.563,296.570
-0.233,0.460,-0.071,97.534,9.766,303.833
0.107,1.644,-0.456,17.883,46.082,222.473
0.678,1.936,-0.275,-2.197,66.162,151.062
0.802,1.749,-0.317,-46.448,78.979,88.806
0.584,1.709,-0.324,-42.664,91.248,45.471
0.427,1.354,-0.331,-18.188,100.586,11.230
0.412,0.970,-0.295,3.601,107.788,-19.104
0.433,0.731,-0.225,30.640,102.600,-39.246
0.467,0.537,-0.192,55.725,87.891,-51.086
0.439,0.354,-0.215,68.237,72.205,-58.655
0.419,0.204,-0.263,63.049,60.547,-63.538
0.410,0.142,-0.312,45.898,52.490,-65.613
0.415,0.169,-0.338,28.870,45.593,-65.002
0.440,0.228,-0.344,15.198,35.767,-63.904
0.464,0.314,-0.361,5.005,24.353,-64.880
0.504,0.421,-0.383,-5.127,12.939,-70.984
0.566,0.563,-0.398,-18.005,0.916,-84.961
0.610,0.711,-0.401,-29.663,-12.817,-106.995
0.594,0.835,-0.391,-38.208,-28.503,-135.376
0.534,0.945,-0.376,-42.236,-44.250,-165.527
0.446,1.007,-0.347,-40.833,-60.059,-191.589
0.333,1.003,-0.317,-36.316,-73.669,-210.327
0.218,0.961,-0.296,-30.518,-83.069,-221.436
0.099,0.914,-0.278,-27.161,-88.623,-227.112
-0.012,0.903,-0.282,-28.137,-88.379,-230.896
-0.092,0.948,-0.301,-27.161,-83.862,-233.337
-0.157,1.026,-0.298,-17.578,-76.050,-235.046
0.169,0.721,-0.020,-37.109,-67.017,-245.667
-0.374,0.771,-0.568,-80.994,-20.691,-264.221
0.069,0.905,-0.029,-78.857,-64.941,-264.465
-0.194,1.890,-0.304,57.678,-105.347,-215.881
-0.406,1.364,-0.448,110.718,-82.275,-199.036
-0.565,0.983,-0.552,62.439,-7.996,-210.022

-0.330,1.409,-0.341,-21.057,-1.648,-220.642
-0.367,1.459,-0.342,-10.864,-9.583,-209.229
-0.408,1.471,-0.407,-10.254,-5.249,-200.134
-0.478,1.547,-0.542,-15.808,13.672,-196.045
-0.369,1.680,-0.381,-11.841,14.832,-186.584
-0.434,1.547,-0.438,-3.235,20.874,-174.500
-0.471,1.435,-0.505,-22.705,31.433,-168.030
-0.385,1.519,-0.504,-30.518,31.860,-159.302
-0.309,1.466,-0.551,-49.194,25.208,-157.532
-0.270,1.544,-0.570,-75.562,13.489,-163.574
-0.194,1.768,-0.490,-87.952,-1.038,-169.861
-0.194,1.884,-0.416,-86.487,-16.602,-172.363
-0.308,1.870,-0.367,-81.909,-24.841,-171.082
-0.400,1.466,-0.086,-99.365,-30.029,-170.715
-0.546,1.528,0.073,-103.088,-33.447,-165.100
-0.649,1.693,0.101,-98.755,-31.616,-158.508
-0.625,1.833,0.196,-88.257,-32.776,-152.466
-0.710,1.974,0.153,-60.364,-36.499,-143.372
-0.834,1.856,0.134,-23.926,-40.100,-132.446
-1.034,1.579,0.086,9.033,-43.762,-119.080
-1.244,1.188,0.037,28.076,-44.312,-103.821
-1.380,0.808,0.058,30.273,-49.622,-85.999
-1.488,0.521,0.050,14.099,-52.612,-67.566
-1.527,0.438,0.060,-7.385,-49.988,-48.706
-1.500,0.376,0.084,-32.715,-45.837,-32.837
-1.438,0.591,0.120,-44.189,-43.152,-15.320
-1.257,0.867,0.239,-40.222,-51.941,4.211
-1.238,1.062,0.076,-22.217,-39.612,23.865
-1.147,1.228,0.067,-8.667,-27.710,51.514
-1.136,1.560,0.028,20.386,-23.437,90.637
-1.141,1.366,-0.006,55.847,-26.550,126.038
-1.053,0.700,-0.335,26.978,-22.705,174.194
0.279,1.059,-0.006,57.190,-28.931,192.566
0.103,0.509,-0.186,30.212,-34.668,152.039
0.463,1.456,-0.300,54.565,-4.028,137.878
0.401,1.491,-0.265,127.930,26.123,146.729
0.670,1.044,0.023,167.603,-8.301,159.973
-0.035,0.928,-0.463,203.491,-11.658,180.115
0.164,0.423,-0.331,140.564,-6.165,181.824
-0.242,1.061,-0.286,41.016,-4.089,166.138
-0.022,1.487,-0.002,7.568,14.526,157.593
-0.121,1.754,0.223,13.916,5.615,153.076
0.036,1.483,0.258,18.005,-4.211,148.560
-0.070,1.495,0.099,23.132,-10.620,143.005
0.058,1.318,-0.120,23.193,-9.583,132.324
0.320,1.341,-0.192,6.287,-14.221,108.765
-0.070,1.411,-0.117,11.658,-18.127,96.069
0.272,1.018,-0.113,2.747,-16.968,85.388
0.053,1.305,-0.264,0.549,-11.658,76.782
-0.277,1.323,-0.164,10.864,-7.996,74.951
0.206,1.300,-0.206,23.437,-10.315,52.429
0.241,1.078,-0.168,22.583,-9.338,24.109
-0.560,0.834,0.027,-0.549,2.441,21.484
0.265,0.883,-0.142,-24.902,11.719,7.935
-0.045,1.066,-0.188,-24.658,14.282,2.563
-0.240,0.974,0.005,-23.132,15.137,12.390
0.246,0.985,-0.214,-23.010,14.282,-0.854
-0.092,1.000,-0.090,-26.184,19.714,2.563
0.199,1.096,-0.138,-14.893,14.221,4.150
0.147,0.963,-0.133,-11.658,9.766,3.845
0.012,1.016,-0.131,-13.367,6.165,3.784
0.038,0.918,-0.171,-18.005,7.446,2.747
0.098,0.970,-0.150,-22.705,8.545,1.648
0.102,0.952,-0.123,-25.818,4.639,-0.610
-0.133,1.003,-0.128,-19.531,2.930,3.723
0.269,1.017,-0.173,-11.353,0.427,3.357
0.019,1.012,-0.157,-9.888,0.305,2.258
-0.082,0.918,-0.154,-8.850,-0.793,5.188
0.029,0.969,-0.176,-9.888,-4.944,2.991
-0.024,0.954,-0.170,-13.123,-5.432,3.174
0.045,0.940,-0.174,-13.306,-2.808,3.418
-0.050,0.996,-0.184,-13.245,-1.099,2.197
0.005,0.926,-0.160,-12.878,1.648,1.465
0.001,0.987,-0.194,-12.451,4.456,0.061
0.002,0.930,-0.171,-11.475,7.507,1.221
-0.010,0.978,-0.162,-12.573,5.432,0.610
0.214,0.922,-0.208,-15.808,4.639,-0.732
-0.079,1.034,-0.171,-8.667,5.432,3.357
-0.048,0.954,-0.180,-8.057,3.967,2.014
0.203,0.919,-0.173,-11.719,1.831,0.244
-0.084,1.009,-0.177,-7.629,1.892,2.991
-0.307,0.993,-0.182,-5.188,-0.732,3.357
0.128,0.896,-0.208,-8.179,-1.770,0.916
0.288,0.979,-0.230,-11.963,1.038,-0.183
-0.365,1.042,-0.207,-2.869,6.287,5.127
-0.156,0.910,-0.170,-4.150,3.723,2.258
0.378,0.905,-0.205,-15.198,4.517,-1.892
-0.408,1.075,-0.109,-4.395,6.836,5.432
0.009,0.896,-0.252,-6.775,0.183,1.038
0.123,0.950,-0.236,-7.629,2.930,1.160
-0.130,1.020,-0.160,0.366,8.240,4.761
-0.152,0.950,-0.261,-4.761,5.554,1.831
0.188,0.906,-0.197,-1.953,7.080,2.380
-0.001,1.010,-0.148,-4.395,5.981,2.563
-0.106,0.931,-0.262,-9.277,3.418,0.793
0.030,0.886,-0.218,-7.080,6.409,1.343
0.140,1.029,-0.160,-3.723,4.700,2.502
-0.352,1.029,-0.202,4.517,2.625,6.897
0.321,0.812,-0.224,0.000,-0.977,4.089
-0.090,1.110,-0.223,-1.038,1.221,5.249
-0.315,0.930,-0.207,6.104,2.258,7.568
0.098,0.939,-0.218,9.277,-0.488,8.240
-0.173,0.995,-0.233,6.836,8.789,7.996
0.005,0.975,-0.209,7.629,10.254,7.935
-0.165,0.950,-0.174,8.972,10.010,9.583
0.040,0.880,-0.198,-1.404,12.817,5.981
-0.048,1.027,-0.211,-1.343,11.414,7.568
-0.151,0.955,-0.216,1.343,11.292,9.277
0.123,0.897,-0.265,0.549,13.306,8.240
0.008,1.024,-0.175,6.775,13.062,11.414
-0.154,1.214,-0.186,17.700,12.024,16.724
0.178,0.767,-0.230,2.625,9.521,13.062
-0.072,0.976,-0.165,2.502,19.775,16.663
-0.292,1.014,-0.184,2.075,15.503,20.508
-0.052,1.015,-0.212,5.737,11.841,26.245
0.323,0.937,-0.205,-1.343,14.832,27.527
-0.358,1.043,-0.134,0.854,14.343,35.522
-0.394,1.016,-0.238,4.395,9.094,45.227
0.406,0.925,-0.258,-3.723,13.611,48.767
-0.568,1.078,-0.062,1.892,17.151,59.326
-0.109,1.036,-0.296,1.831,8.179,66.162
0.006,1.004,-0.210,-8.362,15.442,70.618
-0.017,1.100,-0.178,-9.827,16.052,82.275
-0.319,1.206,-0.297,-14.893,15.991,90.698
-0.228,1.138,-0.247,-13.855,21.362,106.628
0.074,1.035,-0.211,-18.494,24.414,124.451
-0.168,1.105,-0.209,-27.405,31.189,142.090
-0.153,1.145,-0.228,-36.987,38.391,158.386
-0.335,1.210,-0.263,-55.908,47.668,170.837
-0.066,1.324,-0.342,-74.402,54.688,190.002
-0.327,1.571,-0.372,-76.111,58.228,213.806
-0.580,1.592,-0.413,-76.233,62.927,238.953
-0.263,1.918,-0.510,-68.970,66.650,260.864
-0.511,2.087,-0.517,-37.231,66.711,283.691
-0.322,1.940,-0.672,-12.146,68.298,293.518
-0.716,2.118,-0.681,5.005,74.585,295.593
-0.240,2.375,-0.685,13.794,68.970,288.940
-0.327,2.727,-0.716,29.785,53.772,275.452
-0.159,2.503,-0.563,50.232,35.889,273.376
0.404,2.165,-0.425,66.589,22.278,274.292
0.572,1.840,-0.295,91.003,12.024,280.090
0.420,1.270,-0.198,117.676,13.855,308.105
-0.189,0.327,-0.074,79.102,39.368,303.467
0.203,1.823,-0.402,19.226,66.772,221.375
0.820,1.955,-0.359,-2.686,79.895,156.433
0.791,1.880,-0.359,-34.363,87.585,98.572
0.594,1.736,-0.271,-31.433,88.379,43.213
0.520,1.250,-0.312,-22.217,92.468,-8.484
0.597,1.010,-0.329,-5.005,94.543,-49.561
0.623,0.634,-0.244,18.005,85.510,-87.097
0.526,0.345,-0.212,27.100,74.463,-120.178
0.500,0.305,-0.240,23.254,64.636,-139.038
0.494,0.300,-0.294,13.611,54.138,-139.709
0.451,0.323,-0.304,-2.197,42.297,-133.667
0.419,0.443,-0.294,-13.550,30.090,-128.235
0.457,0.558,-0.291,-14.832,15.320,-125.183
0.529,0.570,-0.284,-12.207,-3.235,-126.770
0.548,0.621,-0.320,-8.179,-22.766,-132.812
0.541,0.676,-0.348,1.587,-42.053,-140.747
0.511,0.630,-0.357,8.545,-60.730,-150.574
0.455,0.579,-0.384,6.958,-76.965,-161.072
0.372,0.561,-0.401,-1.648,-88.379,-170.715
0.269,0.582,-0.407,-12.756,-94.238,-179.871
0.195,0.619,-0.413,-23.132,-94.910,-188.599
0.137,0.620,-0.410,-35.828,-91.370,-197.449
0.074,0.663,-0.403,-49.500,-83.496,-206.055
-0.015,0.752,-0.389,-57.495,-75.806,-211.731
-0.197,1.097,-0.338,-41.626,-66.406,-211.426
-0.050,0.462,-0.262,-83.191,-37.842,-235.168
0.061,1.754,-0.136,-48.279,-81.726,-221.863
-0.113,1.425,-0.291,63.599,-122.070,-191.772
-0.441,1.113,-0.531,80.322,-90.332,-191.711
-0.498,0.812,-0.548,44.861,-28.931,-202.026
-0.351,1.014,-0.506,15.381,7.507,-207.092
-0.223,1.267,-0.534,15.259,19.165,-204.590
-0.106,1.262,-0.534,7.019,7.874,-207.092
-0.067,1.240,-0.557,-10.254,-9.338,-214.172
-0.121,1.405,-0.587,-10.254,-28.137,-216.553
-0.255,1.477,-0.579,0.305,-36.133,-213.257
-0.380,1.457,-0.722,-3.845,-22.522,-210.449
-0.261,1.593,-0.628,-5.981,-22.705,-201.965
-0.273,1.679,-0.714,8.545,-23.132,-187.439
-0.246,1.567,-0.752,-1.770,-22.217,-180.664
-0.279,1.604,-0.798,-5.188,-20.325,-171.021
-0.255,1.625,-0.763,-4.639,-25.696,-161.316
-0.251,1.565,-0.757,-15.747,-40.955,-158.630
-0.295,1.538,-0.759,-48.218,-57.556,-168.518
-0.341,1.606,-0.576,-72.510,-73.364,-179.749
-0.499,1.485,-0.354,-95.459,-78.613,-196.960
-0.757,1.869,-0.245,-130.127,-66.223,-209.778
-0.895,1.969,-0.039,-120.911,-45.288,-205.078
-0.925,2.022,0.107,-112.915,-32.837,-196.899
-0.958,2.158,0.124,-84.839,-25.391,-182.068
-0.991,2.137,0.106,-47.424,-25.024,-165.955
-1.127,1.881,-0.031,-17.456,-20.203,-152.710
-1.216,1.540,-0.009,2.625,-22.034,-138.550
-1.419,1.149,-0.046,11.230,-23.499,-121.338
-1.569,0.797,-0.027,4.822,-25.330,-100.769
-1.707,0.493,-0.044,-11.292,-20.264,-78.003
-1.686,0.405,0.004,-28.992,-17.456,-54.626
-1.485,0.486,0.197,-42.908,-28.320,-31.616
-1.561,0.701,0.024,-45.227,-25.269,-12.878
-1.444,0.922,0.038,-42.053,-11.841,1.221
-1.293,1.151,0.053,-25.391,-0.671,18.250
-1.120,1.287,0.057,-1.038,8.240,37.598
-0.944,1.382,0.034,13.672,12.512,65.125
-0.833,1.809,0.029,44.556,1.709,107.910
-0.689,1.592,-0.091,69.153,-10.254,165.588
0.300,1.602,-0.224,100.769,-22.949,208.923
0.552,0.185,-0.135,112.061,-54.016,184.937
0.591,0.600,-0.230,69.458,-66.040,151.550
0.033,1.058,-0.298,107.605,-54.016,149.292
0.955,0.886,-0.049,134.460,-40.710,145.142
-0.589,1.198,-0.079,148.254,-35.522,151.917
0.041,0.703,0.125,151.123,-33.936,177.551
-0.120,0.933,0.054,77.087,-34.241,184.814
-0.143,1.448,0.087,48.218,1.343,178.040
-0.136,1.734,0.303,8.179,31.555,147.522
-0.120,1.624,0.221,7.324,27.527,133.972
0.098,1.290,0.054,-4.150,23.560,130.554
0.155,1.111,-0.098,-9.521,12.573,131.470
0.242,1.073,-0.251,-28.137,12.024,118.774
-0.149,1.462,-0.192,-19.348,5.859,109.009
0.372,1.364,-0.066,1.831,-9.521,102.295
0.070,1.345,-0.205,8.667,-17.456,92.896
-0.108,1.287,-0.223,-0.732,-16.174,85.327
0.165,1.687,-0.331,25.513,-17.639,64.514
-0.089,1.012,-0.220,29.480,-11.108,43.945
-0.015,0.967,-0.062,15.747,-8.545,28.381
-0.051,0.887,-0.063,-7.019,-3.967,15.930
0.061,1.006,-0.192,-14.771,2.258,8.484
0.040,1.044,-0.101,-6.226,0.122,11.841
0.130,0.978,-0.093,-3.662,-2.686,9.827
0.102,0.922,-0.220,-13.916,11.963,3.235
-0.066,0.954,-0.104,-23.621,18.311,2.563
0.226,1.109,-0.148,-16.052,13.428,-0.244
0.072,0.934,-0.194,-11.536,17.151,1.587
-0.092,0.959,-0.156,-9.399,22.156,5.615

0.156,1.039,-0.164,-12.634,6.287,0.854
-0.028,0.988,-0.094,-10.315,-1.648,2.625
0.014,0.895,-0.186,-12.634,-1.099,1.953
0.141,0.961,-0.184,-13.123,1.709,1.587
-0.278,1.046,-0.066,-8.362,-4.456,5.737
0.323,0.803,-0.258,-17.639,-3.113,-1.648
-0.013,1.121,-0.121,-9.155,-3.296,4.578
-0.276,0.965,-0.216,-10.193,-2.197,2.747
0.099,0.925,-0.163,-13.489,-2.319,1.160
-0.110,1.003,-0.133,-14.832,-3.662,2.747
0.002,0.924,-0.219,-17.334,-1.404,-0.549
-0.211,1.065,-0.237,-4.944,2.136,4.333
0.064,0.936,-0.210,-4.395,-0.549,3.784
-0.077,0.913,-0.190,-13.184,3.540,1.770
-0.146,0.982,-0.178,-12.146,2.686,2.380
0.191,0.921,-0.179,-11.597,1.099,1.770
-0.106,1.061,-0.227,-11.536,2.991,2.197
-0.067,0.908,-0.192,-8.057,1.465,2.991
0.161,1.036,-0.260,-4.578,3.906,2.258
-0.046,1.004,-0.204,4.028,5.127,6.226
-0.270,0.975,-0.178,4.578,1.465,7.019
0.012,0.927,-0.187,-0.793,1.465,4.333
0.296,0.938,-0.235,-9.338,6.531,1.038
-0.246,1.000,-0.186,-4.944,8.240,4.211
-0.317,1.035,-0.168,4.944,2.258,6.897
0.491,0.863,-0.271,-3.052,2.991,2.563
-0.503,1.105,-0.109,6.042,8.545,8.301
-0.028,0.959,-0.250,7.874,-1.038,5.737
0.109,0.888,-0.241,5.127,9.644,6.409
-0.043,0.953,-0.089,-0.183,6.836,5.005
-0.269,1.008,-0.275,-1.770,3.601,5.005
0.103,0.848,-0.206,-8.972,5.554,2.380
0.154,1.101,-0.122,-1.343,4.150,5.127
-0.164,0.958,-0.229,1.831,4.211,5.737
-0.055,0.882,-0.209,5.066,4.700,6.897
0.134,0.963,-0.215,2.136,6.042,5.798
-0.376,1.000,-0.167,8.301,8.545,8.667
0.265,0.867,-0.312,1.892,6.653,6.287
-0.109,1.009,-0.233,1.953,15.076,7.874
-0.281,0.934,-0.181,-1.953,12.573,6.714
0.010,0.928,-0.228,-0.793,13.489,8.606
-0.112,1.015,-0.181,2.991,18.921,12.024
-0.083,1.088,-0.177,11.719,13.428,17.883
-0.090,0.891,-0.224,9.705,15.137,21.423
-0.058,1.037,-0.238,2.869,17.883,24.231
-0.079,0.982,-0.155,0.854,15.686,30.212
-0.048,1.041,-0.221,1.892,18.311,39.001
0.089,0.916,-0.168,-11.536,18.677,43.274
-0.182,1.053,-0.173,-6.714,18.188,54.077
0.086,0.932,-0.267,-12.390,17.761,57.922
-0.083,1.013,-0.171,-8.545,20.691,63.171
-0.391,1.164,-0.196,1.587,19.104,76.660
-0.044,1.060,-0.287,-12.024,15.198,85.449
0.276,1.106,-0.262,-38.025,19.897,93.750
-0.636,1.219,-0.204,-35.950,28.931,119.507
-0.084,1.202,-0.281,-32.104,30.457,145.203
-0.198,1.102,-0.158,-39.917,33.875,161.987
-0.524,1.289,-0.277,-43.213,45.898,184.814
-0.077,1.497,-0.330,-49.927,49.927,206.665
-0.457,1.367,-0.355,-54.749,61.768,232.300
-0.228,1.620,-0.475,-75.500,77.026,251.709
-0.177,1.878,-0.547,-73.364,84.412,275.818
-0.305,1.993,-0.638,-58.228,86.365,295.349
-0.553,2.078,-0.632,-42.297,87.708,307.251
-0.396,2.277,-0.678,-21.301,88.074,311.340
-0.131,2.566,-0.734,-0.732,85.266,305.115
-0.562,2.670,-0.727,21.606,79.041,293.396
0.160,2.691,-0.722,46.143,65.063,283.447
0.218,2.501,-0.574,77.332,49.255,280.701
0.493,1.917,-0.262,112.183,28.076,299.866
0.684,1.213,-0.122,125.732,19.165,326.660
-0.267,0.306,0.129,95.154,33.630,327.576
0.121,1.792,-0.272,31.555,54.810,244.507
0.657,2.057,-0.234,1.526,72.205,176.453
0.671,2.042,-0.222,-35.828,85.022,107.666
0.560,1.787,-0.232,-35.034,92.041,43.030
0.624,1.432,-0.282,-14.099,97.595,-9.399
0.705,0.990,-0.247,16.357,97.961,-60.364
0.653,0.550,-0.229,43.945,93.750,-107.361
0.588,0.386,-0.236,54.749,87.036,-137.329
0.508,0.349,-0.263,50.476,77.942,-147.461
0.452,0.289,-0.317,36.743,67.993,-145.996
0.420,0.267,-0.362,28.076,54.810,-138.977
0.430,0.241,-0.356,28.809,37.415,-130.615
0.482,0.217,-0.341,24.170,20.874,-128.296
0.521,0.262,-0.352,13.855,6.409,-132.446
0.534,0.409,-0.379,8.057,-6.653,-140.198
